# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      5.3656773    0.019226804      5.2848281     0.01827122      5.9405436    0.027646647
             10      6.2025449    0.018441061      6.0297134    0.016806339      6.3705453    0.024471572
             20      5.1596083     0.01623063      4.9739507    0.015009993      5.2704223    0.019168649
             30      4.2470444    0.014081736      4.0531103    0.013266053      4.3527884    0.016042926
             40      3.5130781    0.012515253      3.3312183    0.011822047       3.618634    0.013992352
             50      2.9110307    0.011356351      2.7458574    0.010834118      3.0105463    0.012500583
             60      2.4353112    0.010264805      2.2880333   0.0097067243      2.5259912    0.011148715
             70      2.0826129   0.0094285008      1.9497893   0.0089868326      2.1653282     0.01017264
             80      1.7852887   0.0086458671      1.6599362   0.0081966313      1.8697345   0.0092704607
             90      1.5326108   0.0079040072      1.4196631   0.0074656055      1.6113825    0.008497332
            100      1.3205248   0.0073150398      1.2189198   0.0068916975      1.3939527   0.0078594102
            110      1.1492016   0.0067731205      1.0550154   0.0063508587      1.2200881    0.007431736
            120       1.003189   0.0062154532     0.90985125   0.0057367558      1.0816427   0.0068880934
            130     0.87318384    0.005793182     0.78702305   0.0053160213     0.95070299    0.006454317
            140     0.76110982   0.0053380332     0.67771179   0.0048615306     0.83623963   0.0059689879
            150     0.66817089   0.0049357837     0.59031703   0.0044530595     0.74138354   0.0055806298
            160     0.58798046   0.0045788108     0.51543006    0.004089411     0.65847345   0.0052304099
            170     0.51250821   0.0042659457     0.44548773   0.0037829357      0.5793202   0.0048901007
            180     0.46105575   0.0039971653     0.39741283   0.0035155222     0.52444357   0.0046371976
            190     0.41166685   0.0037560564      0.3520151   0.0032763404     0.47207792   0.0043783266
            200     0.36943039   0.0035457735     0.31452891   0.0030586055     0.42559779   0.0041412085
            210     0.33208186   0.0033249082     0.28105537    0.002851362     0.38545358   0.0039245628
            220      0.3060249   0.0031918348      0.2582753   0.0027406262     0.35528369   0.0037561797
            230     0.27059227   0.0029898828     0.22781352    0.002550347     0.31502951   0.0035288455
            240     0.24687285   0.0028336045     0.20611659   0.0023926984     0.29039975    0.003376716
            250     0.22843842   0.0027231671     0.19012104   0.0022953194     0.26892179     0.00323816
            260      0.2067595   0.0025843569      0.1716861   0.0021722073     0.24363796   0.0030821085
            270     0.18546233   0.0024557278     0.15370726   0.0020567135     0.21919081   0.0029349483
            280     0.17567521   0.0023733959     0.14543514   0.0019810622     0.20785765   0.0028444037
            290     0.15355664   0.0022171427     0.12706175   0.0018489365     0.18144644   0.0026521583
            300     0.14078321   0.0021187165     0.11653509   0.0017633361     0.16632932   0.0025391853
            310     0.13123548   0.0020505521     0.10835648    0.001704271     0.15540101   0.0024545759
            320     0.11790005   0.0019460557    0.096921766   0.0016095937     0.14015902    0.002340626
            330     0.10837762   0.0018536345    0.088735471   0.0015281743      0.1293154    0.002231122
            340    0.099531828   0.0017746662    0.081797596    0.001463091     0.11826345   0.0021398194
            350    0.092407198   0.0017148847    0.075800999   0.0014099654     0.11001453   0.0020686038
            360    0.083227028   0.0016260784    0.068258836   0.0013401089    0.098650741   0.0019489648
            370    0.078254171   0.0015744065    0.064136386   0.0012937409    0.093505075   0.0018981454
            380    0.071568738   0.0015117089    0.058719215   0.0012414965    0.085411757   0.0018303434
            390    0.064179572   0.0014301154    0.052572844   0.0011733594    0.076151896   0.0017182946
            400    0.060039735   0.0013815072    0.049180834   0.0011352353    0.071640983    0.001667196
            410    0.054203544    0.001305851    0.044337304   0.0010717983    0.064317849   0.0015665085
            420    0.051167303   0.0012763443    0.042198633   0.0010528433    0.060072747   0.0015256571
            430    0.049765637   0.0012628861     0.04081907   0.0010396395     0.05868405   0.0015127562
            440    0.041167364   0.0011424931    0.026940357   0.0010343033    0.041856423   0.0011837869
            450    0.037279011   0.0010866228    0.030059166  0.00088774325    0.044807162   0.0013129142
            460    0.038214274   0.0011006059    0.031379025  0.00090280474    0.044976646    0.001318954
            470    0.033163321   0.0010333979    0.027112032  0.00084437532    0.039171485   0.0012387813
            480    0.029945346  0.00097957018    0.024374413  0.00079875286    0.035436139   0.0011783872
            490    0.028793338   0.0009602093    0.023541102  0.00078420363    0.034143002   0.0011528519
            500    0.023050447  0.00086215516    0.018781441  0.00070186163    0.026883694   0.0010236485
            510      0.0229449  0.00085717271    0.018732469  0.00070110548    0.027132119   0.0010229847
            520    0.022541845  0.00085020518    0.018258836  0.00069309199    0.026537969   0.0010143274
            530    0.020341567  0.00081234058    0.016549335  0.00066074334    0.023836347    0.000966857
            540    0.018565547  0.00077231958    0.015040517  0.00062959559    0.021862055  0.00091811655
            550    0.019207765  0.00078581009    0.015847667  0.00064703311     0.02184368  0.00091584331
            560    0.016758604  0.00074291942    0.013547918  0.00060695493    0.019727419  0.00088358781
            570    0.013655789  0.00067236443     0.01112274  0.00054973948    0.015780057  0.00078912817
            580    0.013405423  0.00067171009    0.010481324  0.00053652163    0.015952551   0.0008037152
            590    0.013522366   0.0006770877    0.010916685  0.00055023254     0.01605524  0.00080564201
            600    0.013011499  0.00066123962    0.010633643  0.00053900599     0.01515699  0.00078227834
            610    0.011789429  0.00063465701   0.0095757412  0.00051612673    0.013881592  0.00075266167
            620     0.01084402  0.00062911069   0.0072720559  0.00047256863    0.012655163  0.00073465317
            630    0.011258923  0.00062623235    0.008357886  0.00049021733    0.013174426  0.00073982288
