#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.016696332   0.0061197486   0.0032357583   0.0033182271     0.57561965    0.040236498
           -3.8     0.99769412    0.045299174     0.77275812    0.035492438      1.3144943    0.061193165
           -3.6      1.6117724    0.058000974      1.3358142    0.047445191      1.9658454    0.075809689
           -3.4      2.4671471    0.071710354      2.0590827     0.05897961       3.031764    0.093780521
           -3.2      3.8109543    0.089501657      3.2258393     0.07499013      4.5606456     0.11436361
             -3      5.5252373     0.10980645      4.7805114    0.093565513      6.3859474     0.13817553
           -2.8      8.2914605     0.13474248      7.2482234     0.11611734      9.5580805     0.16921615
           -2.6      11.661701     0.16042642      10.329853     0.13982548      13.104718     0.20065763
           -2.4      16.529537     0.19066939      14.852185     0.16799456       18.36364     0.23824355
           -2.2      23.409719     0.22826656      21.230699     0.20245485      25.684569     0.28439848
             -2      33.288389     0.27459187      30.455456     0.24705707      36.191927     0.33941769
           -1.8      46.025102     0.32507313      42.505006     0.29314924      49.397582     0.40273441
           -1.6      60.864629     0.37130345       56.31001      0.3353593      65.214916      0.4636152
           -1.4       79.32351     0.42456417       74.03089      0.3885684      84.221941     0.53168814
           -1.2      100.86682     0.47954496      94.584558      0.4411983      106.57606     0.59946301
             -1      122.18824     0.52819381      114.63757     0.48652844      128.96691     0.66123758
           -0.8      143.30458     0.57444289      134.87128     0.53349474      151.02926     0.71678758
           -0.6      162.37637     0.61234116      152.86529     0.57451144      170.96998     0.76356413
           -0.4       176.4349     0.64159829      166.50942     0.59943476      185.26621     0.80147076
           -0.2      185.86285     0.67057855      174.71169      0.6205003      196.52614     0.83885991
              0      185.20788     0.67056171      174.24816     0.61704151      195.50279      0.8420854
            0.2      176.37972     0.63868233      166.02219     0.59509912      185.88553     0.79778253
            0.4       162.0089     0.61313781       152.8027     0.57130362      169.88993     0.76387792
            0.6      143.22131      0.5774619      134.88789     0.53788425       150.8483     0.71740706
            0.8      121.31652      0.5286777      114.02876     0.48996106      127.83223     0.65955821
              1      99.546505     0.47856027      93.207902     0.43916229      105.37491     0.59874185
            1.2      78.876417     0.42850276      73.785723     0.39113791      83.416826     0.53003524
            1.4      60.657875      0.3757195      56.273545     0.34083669      64.761207     0.46360932
            1.6      44.982181     0.32070992      41.521069     0.28856855      48.309659     0.39890238
            1.8      33.564983     0.27381626      30.675688     0.24472693      36.470014      0.3402266
              2      23.455701     0.22965061      21.306932     0.20425265      25.621005      0.2855355
            2.2      16.904903       0.192807      15.114335     0.16904236      18.941355     0.24070889
            2.4      11.383285     0.15656937      10.122169     0.13638044      12.869147     0.19759387
            2.6      7.9689912     0.13230495      6.9882957     0.11354962      9.1505392     0.16718733
            2.8      5.5242692      0.1087458       4.749206    0.092365287      6.4895027     0.13835571
              3      3.7201517    0.088638835      3.1331857    0.074193967      4.4834766     0.11347839
            3.2      2.2967518    0.069842408      1.8890724     0.05701112      2.8596819    0.091928449
            3.4      1.5635337    0.055578034      1.3276571      0.0461743      1.9761217    0.074061442
            3.6     0.98077519    0.043587076     0.76508782     0.03424465      1.2865296    0.058824116
            3.8     0.32864754     0.02819343    0.021103121   0.0072441505     0.51487922    0.038564364
              4     0.32864754     0.02819343    0.021103121   0.0072441505     0.51487922    0.038564364
