#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.18357224   0.0029032508     0.16816038   0.0025588673     0.20111233   0.0037143185
             10     0.56477676   0.0052001293     0.52216962   0.0046555716     0.60844692   0.0065406088
             20     0.92626178   0.0066707999     0.85899816   0.0060488697     0.99887723   0.0084207174
             30      1.2498224   0.0077798589      1.1604394   0.0070530854      1.3461866   0.0097703176
             40      1.5375163   0.0086481899      1.4293836   0.0078718681      1.6499051    0.010825819
             50      1.8011851   0.0093003478       1.671987   0.0084574653        1.93626       0.011631
             60      1.9747968   0.0096452528      1.8413421   0.0088208547      2.1090344    0.012124269
             70      2.1074792    0.009972143      1.9615224   0.0092185462      2.2540583     0.01251998
             80      2.2302921    0.010210207      2.0789929   0.0093865206      2.3858966    0.012725259
             90      2.2606689    0.010347195      2.1132137   0.0095219921      2.4087762    0.012902538
            100      2.2693056    0.010129965      2.1140384   0.0092369084      2.4272011    0.012811059
            110      2.2402421    0.010128468      2.0937616   0.0092944938      2.3878552    0.012717166
            120      2.1679676    0.010060066      2.0262783   0.0092426002      2.3125114    0.012548955
            130         2.1095   0.0098259434      1.9680636   0.0089578389      2.2455418    0.012363544
            140      2.0090364   0.0096636253      1.8793552   0.0089526637      2.1303009    0.012042871
            150      1.8889551   0.0092566582      1.7652663   0.0084083947        2.00825    0.011625129
            160      1.7700645    0.009002284      1.6573135   0.0082585068      1.8755413    0.011320101
            170      1.6450173   0.0087701609      1.5412534   0.0080687799       1.736683    0.010874255
            180       1.542449   0.0084575052      1.4417552   0.0077786887       1.631855    0.010466912
            190      1.4096841   0.0080604409      1.3208915   0.0073811383       1.487438    0.010026124
            200      1.2984867   0.0077056798      1.2157262   0.0070827873      1.3749143   0.0095979547
            210      1.1892919   0.0074933321      1.1106519   0.0068394452      1.2569157   0.0092258372
            220      1.0830608    0.007087167      1.0141879   0.0065173293       1.142239   0.0087895933
            230     0.97954029   0.0067391892     0.91741485   0.0061836262       1.031124   0.0083393667
            240     0.89067331    0.006424667     0.83088083   0.0058869487     0.94423451   0.0079316746
            250     0.79535599   0.0060379148        0.74242   0.0054711386     0.83954426   0.0075321185
            260      0.7285498   0.0058254622     0.68088834   0.0052834961     0.76758409     0.00721813
            270     0.65021576   0.0054540836      0.6076702   0.0049688382     0.68848343    0.006795055
            280     0.59288568   0.0052544458     0.55395219   0.0047784072     0.62350986   0.0064976087
            290     0.52212433   0.0049352093     0.48887466   0.0044912912     0.54785611   0.0061323315
            300     0.46886466   0.0047160658     0.43928186   0.0042894659     0.49035097   0.0058209916
            310     0.41824178    0.004427098     0.38863614   0.0040050332     0.44187854   0.0054527937
            320     0.38274169   0.0041762709     0.35558583   0.0037619534      0.4062485   0.0051954671
            330     0.34349201   0.0039608414     0.31991547   0.0035759452      0.3632298   0.0049333316
            340     0.30175483   0.0037902213     0.28117818   0.0034459837     0.31821148   0.0046580647
            350     0.27218026   0.0035369089     0.25225132   0.0031941813     0.28892529   0.0043891505
            360     0.24628394   0.0033692828     0.22990373   0.0030295269     0.25966153   0.0041917524
            370      0.2198123   0.0032088698     0.20460053   0.0028957758     0.23290792   0.0039477399
            380     0.19921603   0.0030029743     0.18485513   0.0027070954      0.2122705    0.003731378
            390     0.17494265   0.0028415412     0.16261121   0.0025697599     0.18472914   0.0034984287
            400     0.15784081   0.0026782074     0.14629763   0.0023957615     0.16749282   0.0033157504
            410      0.1398861   0.0025159163     0.12918335   0.0022528624     0.14925145   0.0031476409
            420     0.12708692   0.0024381008     0.11765863   0.0021785899     0.13540188   0.0030235693
            430     0.11078354   0.0022553623     0.10213654   0.0020004282     0.11900434   0.0028001388
            440     0.10507725   0.0021760064     0.09650806   0.0019381772      0.1135686   0.0027147751
            450    0.086942177    0.001996364    0.080099561   0.0017611639    0.092867357   0.0025071617
            460    0.077499972   0.0018872369    0.070695798   0.0016593619    0.083897461   0.0023519796
            470    0.072576906   0.0018245167     0.06602035   0.0015926308     0.07891575   0.0023004981
            480     0.06371604   0.0017175268    0.058105001   0.0015089901     0.06817353   0.0021497561
            490    0.054732386   0.0016080305    0.049511572    0.001403061    0.059168833   0.0020127022
            500     0.05221329   0.0015848974    0.048547609   0.0014061843    0.054581202   0.0019664443
            510    0.045607496   0.0014645205    0.040947695   0.0012740386    0.049618209   0.0018359396
            520    0.039555561   0.0013430929    0.035171834   0.0011654454     0.04368193   0.0016586263
            530      0.0344729   0.0012735243    0.031070197   0.0011083487    0.038341496   0.0016031766
            540     0.03327361   0.0012499854    0.029294478   0.0010724155    0.037284912   0.0015641349
            550    0.029240323   0.0011544022    0.025679765  0.00099190272    0.032531448   0.0014278325
            560     0.02541944   0.0010720674     0.02189332  0.00090683084    0.028776187   0.0013492566
            570    0.022884231   0.0010347567    0.019750802  0.00087669451    0.026252792   0.0012875159
            580    0.019377265  0.00095034771    0.016081161  0.00077921264     0.02244667   0.0012054174
            590    0.018404165  0.00091780426    0.015571881  0.00075675304    0.021042189   0.0011605957
            600    0.013032275  0.00081101597  0.00023609713  0.00012392517    0.017549537   0.0011064176
            610    0.013952178  0.00082261739   0.0067765923  0.00053182292    0.017191544   0.0010554793
            620    0.010882888  0.00076602158   0.0073755211  0.00056897559    0.013430121   0.0010008406
            630   0.0090869465   0.0006473878   0.0090869465   0.0006473878    0.015192388  0.00097352231
            640   0.0096419719  0.00069204551  0.00066141244  0.00014746763    0.013190945  0.00093600445
            650    0.009614395  0.00071381033    0.005776596  0.00051178131    0.012310682  0.00090818444
            660   0.0071904076  0.00063329086   0.0034866215  0.00044827128     0.01006671  0.00085481792
            670   0.0015776863  0.00028177752  0.00042048147  0.00017430833    0.010737734  0.00091183815
            680   0.0073897814  0.00066845211   0.0028268847  0.00040117071    0.010570178  0.00087885357
            690   0.0068829704  0.00061658434   0.0030730502  0.00039152963   0.0086681821  0.00076984741
            700  0.00030807383  0.00012097417  0.00023613671  0.00012198749   0.0083943454  0.00088171919
            710   0.0050580928  0.00058893276  0.00025707326  0.00014969206   0.0087987786  0.00085043988
            720   0.0058307773  0.00060655511  -9.600684e-06  4.7710944e-05   0.0087248979  0.00081833122
            730   0.0063339658  0.00064437486  0.00076538092  0.00023733393   0.0086553067  0.00088191795
            740    0.006069702  0.00063080908   0.0015864941  0.00032415458   0.0088347249  0.00083945101
            750  2.0606322e-05  4.5926943e-05  2.0606322e-05  4.5926943e-05   0.0073448266   0.0007903092
            760   0.0040453507  0.00061617722  7.8599883e-05  0.00014944873   0.0064174036  0.00082021972
            770   0.0041578173  0.00061337695  0.00022128707  0.00010240796   0.0065556297  0.00084354394
            780   0.0034981847  0.00059807385    0.002249256  0.00042489864   0.0066662543  0.00086274158
            790   0.0040830136  0.00064214757  0.00020992742   0.0001454951     0.00632973   0.0008242485
            800   0.0040830136  0.00064214757  0.00020992742   0.0001454951     0.00632973   0.0008242485
