#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0       0.400146   0.0056469917      0.3781807   0.0052685824     0.42300262   0.0074768052
             10      1.1245802    0.019132658      1.0709468    0.018339382       1.175347    0.023180445
             20      1.8078368    0.011975682      1.7061738    0.011223047      1.9057667    0.015801058
             30      2.3792987    0.013935449       2.243854    0.013109273      2.5112572     0.01849767
             40      2.7541759    0.015511126      2.5870589    0.015218146      2.9183694     0.02153521
             50      3.0298004    0.016864755      2.8504573    0.017658837      3.2382276    0.028959251
             60      3.1041004    0.017404573      2.9258949    0.016582557        3.26676    0.025425391
             70      3.0976717      0.0158568      2.9143128    0.015249451      3.2732209    0.025845738
             80      3.0420954    0.017217913      2.8672589    0.017856975      3.2089416    0.034548277
             90      2.8468849    0.015123613      2.6675708    0.015117336      2.9768658    0.029524517
            100      2.6382681    0.014529228      2.4725187    0.013644384      2.7988928    0.022163264
            110      2.4090235    0.014708085      2.2690589    0.015866229      2.5538519    0.021728406
            120      2.1931088    0.017223645      2.0499207    0.014755267      2.3317565    0.049315185
            130      1.9908668    0.012611156      1.8664954    0.011968514      2.1152453    0.018703798
            140      1.7327057    0.042496755      1.6429214    0.029570584      1.8219579    0.060739793
            150       1.538168    0.011306233      1.4423848    0.011228033      1.6230994    0.015010363
            160       1.379973    0.014989541      1.2969134     0.01773566      1.4640452    0.013731173
            170      1.2179022    0.011061939      1.1452599      0.0137114      1.2866592    0.012781761
            180      1.0582642   0.0090302087     0.98411077   0.0084042377      1.1343425    0.011244581
            190     0.93007177   0.0095056513     0.86792285   0.0091806733      1.0070317    0.019363055
            200     0.81217924   0.0080737024      0.7575255   0.0077307877     0.86726983   0.0098797671
            210     0.71628074   0.0077779452     0.66485815   0.0069913316     0.76225576   0.0092544735
            220     0.62681999   0.0071040286     0.58456905   0.0068100987     0.66544188   0.0086166305
            230     0.55427878   0.0071268329     0.52201512   0.0086093653     0.58721727   0.0082904823
            240     0.47999664   0.0062191023     0.44671489   0.0057809872     0.51214017   0.0076253341
            250     0.42703068   0.0060238227     0.39722978   0.0057257465     0.45398102   0.0071663778
            260     0.38339182   0.0055080021     0.35653085   0.0054222886     0.40775002   0.0075156043
            270      0.3307881   0.0051605828     0.30872073   0.0049638942     0.35094666   0.0063183678
            280     0.29603734   0.0050593601     0.27296982    0.004781168     0.31728118   0.0060015857
            290     0.26271896   0.0048625578     0.24712856   0.0050498244     0.27473143   0.0056197224
            300     0.23488768   0.0046645133     0.21881518    0.004636572     0.24977546    0.005304905
            310     0.20995844   0.0043901685     0.19634715   0.0043647391     0.22316795    0.005069291
            320     0.18364013   0.0038567094     0.16740365   0.0043909035     0.19904148   0.0046355917
            330     0.16433859    0.003564706     0.15172655   0.0033434321     0.17725995   0.0043609386
            340     0.14035943   0.0035015102     0.13049418   0.0036035271     0.14977416    0.004041273
            350     0.12459256   0.0031554636     0.11489173   0.0029544458     0.13453581   0.0038499484
            360     0.11381308   0.0030044247     0.10455947   0.0027886508     0.12257988   0.0036390511
            370     0.10414837    0.002874591    0.096499322   0.0027167564     0.11145848   0.0035137894
            380     0.09187176   0.0026306591    0.084983811   0.0024043051    0.098285782   0.0032669434
            390    0.080578026   0.0024710203    0.074115791   0.0022483556    0.087230462    0.003065538
            400    0.070981798   0.0023556207    0.066074951   0.0021374591    0.075613227   0.0028744486
            410    0.064691943   0.0022125889    0.059391307   0.0019803778     0.06993042   0.0027958316
            420    0.059851368   0.0021853645    0.055509892   0.0021132868    0.064790671   0.0026337155
            430    0.052559643   0.0021066285    0.048806243   0.0019860972    0.055620528   0.0024858321
            440    0.048240732   0.0029749883    0.045891314   0.0039535995    0.050429908   0.0025818839
            450    0.041822116   0.0020673605     0.03894043   0.0020207783    0.044224956   0.0023862451
            460    0.040289813   0.0017972486    0.037298337   0.0017484948    0.043278791   0.0021221166
            470      0.0359599   0.0016892392    0.033662381   0.0015989984    0.037758553    0.002099224
            480    0.030654928   0.0015480893    0.027832655   0.0014154138    0.033668514   0.0018774195
            490    0.031110533   0.0016188176    0.029144827   0.0015953165    0.032824668   0.0019060191
            500    0.024896292   0.0014219652     0.02351398   0.0013288207    0.025628717   0.0016409218
            510    0.022317955   0.0013317055    0.020532311   0.0011999288    0.023821537   0.0016076348
            520    0.019189814   0.0012249801    0.017678007   0.0011154432    0.020435511   0.0014920159
            530     0.01991974   0.0013641728    0.018765916   0.0022437418     0.02053331    0.002579315
            540    0.018703539   0.0012312107    0.017412702   0.0012495525    0.019917667   0.0015079624
            550    0.016193415   0.0011767406    0.014892073   0.0011220718    0.018013606   0.0013801158
            560    0.014943857   0.0010800509      0.0136798  0.00096479134    0.015882837   0.0013525801
            570    0.013270263   0.0010606314    0.012489992  0.00097103122     0.01375055   0.0012157645
            580     0.01301875  0.00099505916    0.011898789  0.00090430837    0.014209423   0.0011800548
            590    0.010143282  0.00087182524   0.0092930321  0.00076310965    0.010941715   0.0011010635
            600   0.0096453124  0.00092736102   0.0090826307  0.00088123983    0.009908764   0.0010912683
            610   0.0097465121  0.00085776949   0.0089162121   0.0007654209      0.0105794   0.0010732197
            620   0.0068695121  0.00071702842   0.0061854375  0.00061456167   0.0075904854  0.00091023397
            630   0.0076975272  0.00079074413    0.006814151   0.0007183438   0.0089018785   0.0009449188
            640   0.0068786361  0.00072882571   0.0064712101  0.00065871871   0.0070778572  0.00084518225
            650   0.0059127562  0.00067685623   0.0054500648  0.00061160444   0.0063806046   0.0008231252
