#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.20063617   0.0040533264     0.18464964   0.0035897491     0.21760555   0.0056938579
             10     0.59645563   0.0073659438     0.55625407   0.0075560428     0.64728381     0.01161658
             20     0.94192576   0.0089180723     0.88378005   0.0095209205     0.99207947    0.015597005
             30       1.282007    0.014853987       1.192363    0.011801002      1.3888111    0.024877779
             40      1.5750779    0.013328368      1.4771475    0.016421363      1.6478703    0.035996339
             50      1.8203269    0.012913832      1.7003158     0.01279397      1.9338654    0.021629816
             60      2.0254545    0.016906843      1.8985349    0.020199906      2.1653577    0.021227647
             70      2.1504515    0.013625281      2.0098262    0.013193358      2.2477563    0.037102553
             80      2.2364908     0.01426837       2.094667    0.014898024      2.4171918    0.027082866
             90      2.2753991    0.015495955       2.133476    0.014523476      2.4088615    0.022754109
            100      2.2974532    0.013338009      2.1470184    0.012447604       2.469627    0.021922637
            110      2.2589842    0.013427353      2.1177808    0.012936022      2.4142375    0.019016367
            120      2.1414319    0.042512911      2.0222605    0.028802102      2.2591871    0.070621808
            130       2.098314    0.013586174      1.9621234    0.013399862      2.2693586    0.032866394
            140      2.0167003    0.012904835      1.8922601    0.012391853      2.1417615    0.018188606
            150      1.8886034     0.01211645      1.7715043    0.011049952      2.0064799    0.016314033
            160      1.7894314    0.011876897      1.6812465      0.0112183      1.8962027     0.01532319
            170      1.6555045    0.012148405      1.5587503    0.012358165      1.7448775    0.016631711
            180      1.5483144     0.01115807      1.4523399    0.010927357      1.6379486    0.013632073
            190      1.4282062    0.011417003      1.3453351    0.013943511      1.5022955    0.013088661
            200      1.3072376    0.010164463      1.2293354   0.0096580957       1.380769    0.012573919
            210      1.2064935   0.0097752165      1.1295145   0.0092015211      1.2776935    0.012031237
            220      1.0714848    0.019082103      1.0142406    0.016553914      1.1237854    0.020784988
            230     0.99090219   0.0089502867     0.93188802   0.0086291751      1.0426316    0.010905045
            240     0.89728116   0.0089321698     0.84264931   0.0093571454     0.94575277    0.010384023
            250     0.79857029   0.0080567212     0.75668528   0.0076992798     0.82855468    0.009825173
            260     0.74086785    0.010324972     0.69812709    0.011609476     0.77572527   0.0096360222
            270     0.64848658   0.0073685735     0.61010748    0.007536059     0.68448914   0.0088479023
            280     0.58407282   0.0071911776     0.55629529     0.00754019     0.60210392   0.0084988569
            290     0.53293583   0.0065836032     0.50131709   0.0062843953     0.55830802   0.0080490502
            300     0.47271387   0.0070149702     0.45098678   0.0077043136     0.48588867   0.0073697976
            310     0.42262974   0.0059242264     0.39660934   0.0057502129     0.44506137   0.0071616727
