#    R_etattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.15073592   0.0041995965     0.12476219   0.0044406729     0.17670976   0.0040457831
            0.2     0.40326107   0.0067351683     0.32466138   0.0075652348     0.48186089   0.0061446592
            0.4     0.62748153   0.0077481024     0.48537848   0.0087464705     0.76958498    0.007097187
            0.6     0.91521376   0.0084005796       0.716159   0.0093740397      1.1142682   0.0078101113
            0.8      1.2130303   0.0092930386     0.94789094    0.010753111      1.4781692   0.0084616082
              1      1.5768356   0.0095942936      1.2388473    0.010665728      1.9148238   0.0090834177
            1.2       2.052023    0.011231932      1.6247111    0.012888886      2.4793355    0.010278069
            1.4      2.7718229    0.011949927      2.2395397    0.013499749      3.3041069    0.011192617
            1.6      3.8208238    0.012111411      3.1672436    0.013060456      4.4744043    0.012100223
            1.8      5.4751284    0.013486984      4.6750779    0.013802843      6.2751786    0.013826987
              2      8.1150478    0.015569793      7.1301899    0.015428845      9.0999059    0.016246651
            2.2      12.574686    0.018890079      11.354604    0.018564205      13.794769    0.019729389
            2.4      20.130338     0.02351479      18.617336    0.022888239       21.64334     0.02459639
            2.6       33.05642    0.029342112      31.200667    0.028460696      34.912174    0.030544233
            2.8      53.915288    0.036720591      51.663954    0.036854708      56.166621    0.038288483
              3      70.295338    0.041144704      67.734825    0.040211898      72.855851    0.042275358
            3.2      29.551352    0.028647327      27.470497    0.027339263      31.632206    0.030202579
            3.4      14.059967    0.020512018      12.614657    0.019252518      15.505277    0.022086641
            3.6      7.4972844    0.015680279      6.5020738    0.014539259      8.4924945    0.017240355
            3.8      4.1708997    0.012417194       3.470951    0.011467038       4.870848    0.013886055
              4      2.3280741   0.0093396162      1.8329051   0.0084912464      2.8232429    0.010848504
            4.2      1.3098221   0.0076726913     0.95763929   0.0069546172      1.6620046   0.0091948705
            4.4     0.70887706   0.0066986584      0.4531726   0.0058754866     0.96458173    0.008898219
            4.6     0.36292334   0.0052522359     0.18124405   0.0052031106     0.54460246   0.0062118848
            4.8     0.16886854   0.0034739571    0.036857846   0.0037133759     0.30087933   0.0040778448
              5     0.16886854   0.0034739571    0.036857846   0.0037133759     0.30087933   0.0040778448
