#  R_yHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2.6639041   0.0091535389      2.5917813   0.0089520848      2.7360269   0.0093770456
            0.2      7.4227961    0.015146875      7.2089273    0.014800942      7.6366649    0.015535374
            0.4      10.809851    0.018073087      10.455957    0.017591185      11.163745    0.018645414
            0.6      12.892949    0.019538198      12.412694    0.018984498      13.373203    0.020260101
            0.8      14.026121    0.020218376      13.430367    0.019572093      14.621876    0.020989562
              1      14.502694     0.02047571      13.806766     0.01973283      15.198623    0.021408985
            1.2      14.866266    0.020696416       14.07143    0.019892007      15.661102    0.021700525
            1.4      15.182875    0.020716875      14.282197    0.019898535      16.083553    0.021771601
            1.6      15.686355    0.021052536      14.665532    0.020234856      16.707179    0.022126207
            1.8       16.46115    0.021718338      15.288066    0.020810608      17.634233    0.022973624
              2      17.643283    0.022339649      16.277957    0.021517704       19.00861    0.023601001
            2.2      19.350488    0.023627019      17.725202     0.02285699      20.975773     0.02495539
            2.4      21.641242     0.02630916      19.690291    0.026675459      23.592193     0.02693737
            2.6       24.65041     0.02736513      22.294449    0.028480172       27.00637    0.029017686
            2.8      28.373962    0.029601329      25.596115    0.029550508      31.151808    0.030626765
              3      28.219543      0.0305749      25.388901    0.031224235      31.050186    0.031040882
            3.2      8.2953036    0.017230189      7.3117069    0.017352393      9.2789002    0.017968014
            3.4      2.6954125    0.010914564      2.3288972    0.011575256      3.0619279    0.010776728
            3.6      1.0199972   0.0063727167     0.87056406   0.0065107706      1.1694302    0.006488797
            3.8      0.3940578   0.0041991694     0.33077438   0.0043878581     0.45734124   0.0041641894
              4      0.1571914    0.002977656     0.12997864   0.0033242301     0.18440403   0.0028184634
            4.2     0.05617269   0.0034057188    0.044477504   0.0035440847    0.067867953   0.0032919911
            4.4    0.022072597   0.0014261057    0.017388247   0.0015213709    0.026756917   0.0013590939
            4.6   0.0060349963  0.00093493873   0.0039245739  0.00098807052   0.0081454294  0.00089264458
            4.8    0.001499942  0.00077767309  0.00050985549  0.00082866486   0.0024900359  0.00073305846
              5    0.001499942  0.00077767309  0.00050985549  0.00082866486   0.0024900359  0.00073305846
