#        yHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4  0.00033265373  0.00010520487  0.00032249861  0.00010426207  0.00034280882  0.00010640504
           -3.8  0.00036333324  0.00027347697  0.00030491923  0.00027523147  0.00042174739  0.00027214843
           -3.6   0.0048497526  0.00060165484   0.0043998673  0.00060633848   0.0052996092  0.00059967486
           -3.4    0.020257897   0.0011829854    0.018523907   0.0012178744     0.02199193   0.0011595543
           -3.2    0.062227725   0.0035301961    0.056208397   0.0037283575    0.068247031   0.0033785413
             -3     0.18631718    0.003473269     0.17084009   0.0039724204     0.20179416   0.0031358971
           -2.8     0.42072319   0.0042062398     0.38842486    0.004212257     0.45302154   0.0042586639
           -2.6     0.86754544   0.0058763746     0.80383455   0.0058473422     0.93125655   0.0059819838
           -2.4      1.5801431   0.0076392647      1.4618701   0.0076449328      1.6984161   0.0077928614
           -2.2      2.5855542   0.0097044228       2.388857   0.0097694111      2.7822516   0.0098717462
             -2      4.0011762     0.01228391      3.7004322    0.012128357      4.3019203    0.012670369
           -1.8      5.7713131    0.013841987      5.3355941    0.013735048      6.2070321    0.014287864
           -1.6      7.8524114    0.016034577      7.2641433    0.015819375      8.4406791     0.01665812
           -1.4      10.198544    0.017777469      9.4360942    0.017454368      10.960993    0.018486837
           -1.2      12.632838    0.019622882      11.686038    0.019316414      13.579639    0.020444357
             -1      14.996008    0.021186477      13.867953     0.02237164      16.124064     0.02292195
           -0.8      17.201612    0.022754768      15.914965    0.022542402       18.48826    0.023548312
           -0.6      18.978142    0.023437933      17.554542    0.022791411      20.401742    0.024519526
           -0.4       20.27613    0.024329588      18.749677    0.023618762      21.802582    0.025539373
           -0.2      20.966169    0.024429729      19.393756     0.02374798      22.538581    0.025623039
              0      20.899216    0.024888416      19.316896    0.024719764      22.481536    0.025718764
            0.2      20.308019    0.024477404       18.77719    0.023988832      21.838849     0.02551256
            0.4      18.927548    0.023953974      17.501623    0.023875611      20.353474    0.024647838
            0.6      17.172408    0.022397129      15.887833    0.021854951      18.456983    0.023355321
            0.8      14.979295     0.02124527        13.8552    0.020888028       16.10339    0.022098686
              1      12.610684    0.019687955       11.66435    0.019217177      13.557016    0.020838019
            1.2       10.15943    0.017942706      9.3986631    0.017676962      10.920197    0.018568679
            1.4      7.8630841    0.015761406      7.2750381    0.015475036      8.4511301    0.016371249
            1.6      5.7804142    0.013974424      5.3450098     0.01391124      6.2158182    0.014340003
            1.8      4.0096344    0.011828873       3.709432    0.011898247      4.3098361    0.012092279
              2      2.5993051   0.0095500802      2.4048905   0.0094428261      2.7937196   0.0098261278
            2.2      1.5639224   0.0080143211      1.4456234   0.0082185163      1.6822216   0.0079984663
            2.4     0.86406394   0.0058856616     0.79878338   0.0059381498     0.92934446   0.0059517046
            2.6     0.42397631   0.0056204064     0.39086456     0.00609134     0.45708809   0.0052490479
            2.8     0.18425039   0.0030131381     0.16944104   0.0030934477      0.1990597   0.0029898257
              3    0.068389226   0.0019038322    0.063209403   0.0019136544    0.073568964   0.0019077202
            3.2    0.019433781   0.0010753738    0.017976789   0.0010766518    0.020890772    0.001078755
            3.4    0.003830991  0.00063153857   0.0034422086  0.00065718198   0.0042197587  0.00061059141
            3.6   0.0012508602  0.00030841066   0.0011845139  0.00030976029     0.00131721  0.00030743863
            3.8  0.00011212812  0.00013075746  0.00010557865  0.00013094523  0.00011867939  0.00013061809
              4  0.00011212812  0.00013075746  0.00010557865  0.00013094523  0.00011867939  0.00013061809
