#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.18662191   0.0032941124     0.14283539   0.0032345876     0.23040841    0.003509191
           -3.8     0.29376696   0.0040135587     0.22824377   0.0039232974     0.35929033   0.0042877678
           -3.6     0.44783689   0.0049033224     0.35759257   0.0048204367     0.53808129   0.0051754116
           -3.4     0.69182877   0.0058014705      0.5623496   0.0057860564     0.82130809   0.0061025613
           -3.2       1.043762   0.0068363876     0.86926024   0.0068066823      1.2182638   0.0071873013
             -3         1.5605   0.0078734258      1.3273592   0.0077121511      1.7936408   0.0083140589
           -2.8      2.2546588   0.0092384997      1.9498485   0.0090132845      2.5594691   0.0097839877
           -2.6      3.1466252    0.010631392      2.7656858    0.010415486      3.5275642    0.011257289
           -2.4      4.2663224    0.012093981      3.8012805    0.011891448      4.7313643    0.012646599
           -2.2      5.5783758    0.013578508        5.02635    0.013385907      6.1304014    0.014185423
             -2      7.0587546    0.015017584      6.4227065    0.014648213      7.6948029    0.015729568
           -1.8      8.5719353    0.016209849      7.8665299    0.015831168      9.2773409    0.016906677
           -1.6      10.037573    0.017426213      9.2684339    0.017043582      10.806713    0.018247784
           -1.4      11.315455    0.018483174      10.506284    0.018366326      12.124625    0.019062413
           -1.2      12.390284    0.019162607      11.561821    0.018824191      13.218746    0.019822139
             -1      13.204708    0.019703692       12.36165    0.019188181      14.047766     0.02059197
           -0.8      13.717372    0.020190065       12.87965     0.01981291      14.555093    0.021110263
           -0.6      14.053094    0.020114025      13.227073    0.019717627      14.879115    0.020817381
           -0.4      14.159515     0.02018604      13.339864    0.021466722      14.979166    0.021760482
           -0.2      14.210565     0.02069381      13.399454    0.020732773      15.021677     0.02111526
              0      14.217527    0.021010535      13.411847    0.021178699      15.023208    0.021274306
            0.2      14.162246    0.020588622      13.350581    0.020276651      14.973911    0.021234722
            0.4      14.022596    0.020234638      13.201434    0.019922682      14.843758    0.020885587
            0.6      13.731399    0.020014448      12.897639    0.019632592      14.565159    0.020747351
            0.8      13.222316    0.019722084      12.383877    0.019376725      14.060755    0.020415216
              1      12.396507    0.019550198       11.56138    0.019140232      13.231634    0.020344371
            1.2      11.313984    0.018361606      10.506958    0.017959267       12.12101    0.019118022
            1.4      10.008055    0.017395486      9.2418937    0.016930934      10.774216    0.018170715
            1.6      8.5292606    0.016644575      7.8201726    0.016609678      9.2383483    0.017135763
            1.8      7.0396408    0.015119385      6.4011711    0.014852348      7.6781104    0.015870371
              2      5.6076569    0.013507951      5.0532574    0.013167005      6.1620561    0.014195017
            2.2      4.2645063    0.012061849      3.7939995    0.011775848       4.735013    0.012708163
            2.4      3.1416599    0.010542625      2.7632927    0.010289438      3.5200269    0.011135411
            2.6      2.2216207   0.0092130732      1.9177211    0.009014805      2.5255199   0.0097368377
            2.8      1.5494615   0.0078799213      1.3189968    0.007694121      1.7799261   0.0083372153
              3      1.0504822   0.0066826677     0.87352333    0.006591456       1.227441   0.0072440117
            3.2     0.69597453   0.0056572285     0.56924414   0.0055111198     0.82270481   0.0061004196
            3.4     0.45440858   0.0047626043     0.36417353   0.0046767587     0.54464348   0.0050928272
            3.6     0.29364038   0.0040527773       0.229318   0.0040221276     0.35796278   0.0043003151
            3.8     0.18892261   0.0033302854     0.14628973   0.0032716904     0.23155549   0.0035118046
              4     0.18892261   0.0033302854     0.14628973   0.0032716904     0.23155549   0.0035118046
