#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.003020065  0.00085689613   0.0020996374  0.00092279731   0.0039404942  0.00079613923
           -3.8   0.0085559352  0.00078637528   0.0070172529  0.00081994381    0.010094621  0.00076115993
           -3.6    0.020075903   0.0010221675    0.017117076   0.0010538454     0.02303473   0.0010029386
           -3.4    0.038202432   0.0013673342    0.032774727   0.0014142366    0.043630104   0.0013426008
           -3.2    0.070306586    0.001786123    0.060052926   0.0018681791    0.080560228    0.001745168
             -3     0.13170842   0.0023312151     0.11409459   0.0023762888     0.14932228   0.0023359375
           -2.8     0.23470036   0.0043734729      0.2025348   0.0048215689     0.26686591   0.0040115289
           -2.6     0.41354168   0.0039305029      0.3605207   0.0041398582     0.46656259   0.0039376646
           -2.4     0.70958886    0.004991195     0.62060784   0.0050051977     0.79856987   0.0051735069
           -2.2      1.1752299    0.006229445      1.0348189    0.006081744      1.3156408   0.0065867256
             -2      1.8889006   0.0080299628      1.6706077   0.0079955046      2.1071934   0.0083326709
           -1.8      2.9748409    0.010021386      2.6447367    0.010023669      3.3049451    0.010438432
           -1.6       4.553671    0.012227316      4.0772766    0.011870358      5.0300657    0.013226385
           -1.4      6.7948603    0.014526315      6.1338355    0.014272242      7.4558847    0.015254259
           -1.2      9.8111624    0.017132615      8.9370363     0.01660156      10.685288    0.018101163
             -1      13.623817    0.020289123      12.505418    0.019844819      14.742215    0.021209148
           -0.8      18.044482    0.023253793      16.696978    0.022740538      19.391985    0.024246761
           -0.6        22.6007     0.02625324      21.047209    0.026171521      24.154193    0.026954905
           -0.4      26.559573    0.028075992      24.859905    0.027810058       28.25924    0.028890306
           -0.2      28.862137    0.029293206       27.09004     0.02911619      30.634234    0.029991926
              0      28.859895     0.02900006      27.085444    0.028513585      30.634345    0.029958287
            0.2       26.53295    0.027871292      24.836406    0.027436447      28.229495    0.028781447
            0.4       22.61239    0.025855176      21.060815    0.025385459      24.163965    0.026834731
            0.6      18.046878    0.023260343      16.700493    0.022857642      19.393264    0.024245638
            0.8      13.607589     0.02020298      12.488089    0.021350485      14.727089    0.022157715
              1      9.8175187    0.017936087      8.9305132    0.017656291      10.704524    0.018812378
            1.2      6.8036365    0.014381821      6.1432194    0.013979983      7.4640531    0.015213906
            1.4      4.5436268    0.011733507       4.070285    0.011351453      5.0169688    0.012481269
            1.6      2.9705183   0.0097554121      2.6403642   0.0095507268      3.3006724    0.010311687
            1.8      1.8979058   0.0077369908      1.6776627   0.0075609919      2.1181489   0.0081620473
              2      1.1748344   0.0073468547      1.0339131   0.0072783996      1.3157556   0.0077577343
            2.2      0.7141079   0.0053150958     0.62646786   0.0056339786     0.80174789   0.0052472257
            2.4      0.4192689    0.003911864     0.36609772   0.0039762718     0.47244001   0.0039785083
            2.6     0.24447137   0.0030062911     0.21315155   0.0030708759     0.27579106   0.0030371816
            2.8     0.13496163   0.0023325813     0.11686553   0.0024096089     0.15305777   0.0023327644
              3    0.073294065   0.0017494813     0.06364254   0.0017935013    0.082945599   0.0017384667
            3.2    0.036956967   0.0013045376    0.031642544   0.0013471615    0.042271355   0.0012842317
            3.4    0.016400417   0.0029845788      0.0132903    0.003080049    0.019510568   0.0028983527
            3.6   0.0087077802  0.00083585747   0.0070156476  0.00087530656    0.010399937  0.00080512279
            3.8   0.0032475523  0.00064483577   0.0023958106    0.000673243   0.0040992791  0.00062113034
              4   0.0032475523  0.00064483577   0.0023958106    0.000673243   0.0040992791  0.00062113034
