#         ytbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4  0.00013375955  7.7481158e-05  0.00013348568  7.7329539e-05  0.00013404253  7.7638352e-05
           -3.8  0.00058816754  0.00025782984  0.00052302627   0.0002709064  0.00065330406  0.00024657109
           -3.6   0.0056098346  0.00064844356   0.0048976824   0.0006638994   0.0063219946   0.0006464552
           -3.4    0.019806255   0.0015072082    0.016482486   0.0014968477    0.023130014   0.0015522464
           -3.2    0.062828703   0.0019194485    0.052018553   0.0019207706     0.07363892   0.0019688457
             -3     0.17057519   0.0028423035     0.14193619   0.0028018063     0.19921406   0.0029861802
           -2.8     0.39238166   0.0041324881     0.33105982   0.0040398983     0.45370351    0.004370084
           -2.6     0.81046286   0.0058797238       0.696922   0.0058888488     0.92400376   0.0060809466
           -2.4      1.5114545   0.0076101535      1.3246499    0.007460371      1.6982593   0.0079812441
           -2.2      2.4959952   0.0094855186      2.2161742   0.0092226012      2.7758164    0.010050781
             -2      3.8890775    0.011674535      3.4940674     0.01155576      4.2840874    0.012141571
           -1.8      5.6533545    0.013827879      5.1310322    0.013702679      6.1756767    0.014307851
           -1.6      7.7999409    0.015845312      7.1362339    0.015496897       8.463648    0.016537289
           -1.4      10.151577    0.017898193      9.3371349    0.017587404      10.966019    0.018609339
           -1.2      12.608958    0.019781222      11.650855    0.019685025      13.567062    0.020394475
             -1      15.047656    0.021117954      13.961363    0.020590745      16.133948    0.022062341
           -0.8      17.258908    0.022558845      16.053318    0.022061583      18.464497    0.023502771
           -0.6      19.118393    0.023688498       17.81072    0.023206162      20.426066    0.024605526
           -0.4      20.454053    0.024279863      19.084588    0.023795474      21.823518    0.025420913
           -0.2       21.10139    0.024933961      19.691221    0.026200425       22.51156    0.026364574
              0       21.13333    0.025183758      19.735914    0.025199152      22.530747    0.025767869
            0.2      20.413213    0.024501749      19.052558    0.024073664      21.773867    0.025401468
            0.4      19.124923    0.023899159      17.818325    0.023531546      20.431522    0.024803274
            0.6      17.231312    0.022545098      16.030526    0.022141533      18.432098     0.02338368
            0.8      15.055108    0.021543075      13.959501    0.021077718      16.150714    0.022490778
              1      12.569756    0.019620356      11.613821    0.019297805      13.525691    0.020412876
            1.2      10.132258    0.018182059       9.316616    0.018001627      10.947899    0.018843793
            1.4      7.7724026    0.015866521      7.1031831    0.015599414      8.4416215    0.016550519
            1.6      5.6657974    0.013649874      5.1431686    0.013324005      6.1884257     0.01428571
            1.8      3.9072519    0.011590348      3.5128748    0.011338814      4.3016289    0.012110509
              2       2.520605   0.0095184283      2.2406522   0.0092884309      2.8005576    0.010038232
            2.2      1.4795235   0.0075819591      1.2946506   0.0074513026      1.6643964   0.0079557981
            2.4     0.81842098   0.0056904306     0.70584052    0.005536169     0.93100154   0.0060365493
            2.6     0.39817168   0.0040851539     0.33803151   0.0039800737     0.45831176   0.0043140651
            2.8     0.17335938   0.0028762401     0.14443131   0.0028580973     0.20228739   0.0030049055
              3    0.065275015   0.0018390829    0.054729769   0.0018284948    0.075820201   0.0019067407
            3.2    0.019764758   0.0010596171    0.016737731   0.0010597507    0.022791797   0.0010841876
            3.4   0.0062484335  0.00061672562   0.0056409049  0.00061885022   0.0068559551  0.00062098967
            3.6  0.00099587765   0.0002371346  0.00094217643  0.00023771581   0.0010495839  0.00023728463
            3.8  0.00013442708  9.5137008e-05  0.00013210721  9.5074805e-05  0.00013674783    9.52192e-05
              4  0.00013442708  9.5137008e-05  0.00013210721  9.5074805e-05  0.00013674783    9.52192e-05
