#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.014794274    0.004074089   0.0070174203    0.007129952    0.022570944   0.0016935304
           -3.8    0.030080597   0.0022514627    0.021794838   0.0030493267    0.038366302   0.0018669764
           -3.6    0.058228742   0.0029053299    0.045336686   0.0032912886    0.071120814   0.0028520091
           -3.4     0.11061207    0.010689816    0.081648815     0.01053123     0.13957564    0.012479505
           -3.2     0.17781328   0.0051800197     0.13627205   0.0062454264     0.21935437   0.0048486458
             -3     0.29535266   0.0057569248     0.22897846   0.0068136709     0.36172706   0.0055476972
           -2.8     0.48470834   0.0093913309     0.36945421    0.010256091     0.59996215   0.0097997942
           -2.6     0.78057477     0.01070006     0.60887152    0.012549721     0.95227827    0.010328129
           -2.4      1.2514595    0.013072272     0.96471498    0.015207834      1.5382041    0.013969239
           -2.2      1.9707695    0.017935583      1.5266772     0.01999423      2.4148621    0.018140435
             -2      3.0366362     0.01766236      2.3624487    0.021594827      3.7108244    0.018590196
           -1.8      4.6251196    0.020204511      3.6258627     0.02762993      5.6243748    0.023194666
           -1.6      6.9343927    0.023957046       5.506053    0.028295547      8.3627314    0.025044661
           -1.4      10.143926    0.029310329      8.0883648    0.036833989      12.199487    0.040887073
           -1.2      14.470484    0.033897803      11.741563    0.040148574      17.199404    0.036417551
             -1      19.988679    0.036119511      16.401114     0.04299999      23.576242    0.040501321
           -0.8      26.435908    0.048545989      21.977489    0.060828307      30.894328    0.051076409
           -0.6      33.249005    0.046145773      27.966885     0.05267798      38.531123    0.052777221
           -0.4      39.174464    0.050363528      33.285503    0.055797026      45.063427    0.059653674
           -0.2      42.940067    0.055196601      36.702568    0.068477711      49.177564    0.060724986
              0      42.987364    0.051020112      36.767256    0.058178583      49.207472    0.058566789
            0.2      39.564454    0.049564605      33.755273    0.054446408      45.373638    0.058194468
            0.4      33.754647    0.046642799      28.583204    0.054222074      38.926092    0.052763616
            0.6      26.963208    0.042636612      22.579561    0.062597479      31.346855    0.051736661
            0.8      20.479562    0.036675095      16.988998    0.042514738      23.970125    0.040011765
              1      14.924741    0.031510874      12.261497    0.037045368      17.587985    0.038025704
            1.2       10.51048    0.029113988      8.5353265    0.034905495      12.485634    0.031017075
            1.4      7.2250858    0.025243641      5.8285345    0.033382127      8.6216382    0.027791006
            1.6      4.8570939    0.019589396      3.9041521    0.024714481      5.8100365    0.020714057
            1.8      3.2137986    0.020918614      2.5625632    0.028680237      3.8650342    0.019800437
              2      2.1084862     0.01406675       1.707176    0.016446882      2.5097964    0.014276876
            2.2      1.3443773    0.014601926      1.0691527    0.019536121      1.6196007    0.013467864
            2.4     0.86500482   0.0096849384     0.70774647    0.010571195      1.0222628    0.010065602
            2.6      0.5366996   0.0075719709     0.43753134   0.0087077192     0.63586814   0.0086283611
            2.8     0.33019113   0.0058659506     0.27635767   0.0068619359     0.38402459   0.0057286835
              3      0.1967859   0.0049975052     0.16247603   0.0056169671     0.23109563   0.0051114902
            3.2     0.11382757   0.0036027072    0.095168721   0.0040297854     0.13248666   0.0036607267
            3.4    0.065007422   0.0026742733    0.054851332   0.0031346981    0.075163596   0.0026567046
            3.6    0.037923238   0.0017555592    0.032341338   0.0019070193    0.043505132    0.001779282
            3.8    0.018321598   0.0013857522    0.015045932   0.0017023897    0.021597284   0.0013628587
              4    0.018321598   0.0013857522    0.015045932   0.0017023897    0.021597284   0.0013628587
