#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.027394867    0.013230053    -0.40919967    0.019361064     0.46398898   0.0093460918
           -3.8     0.13328231    0.014349231    -0.44938082    0.021354791     0.71594607    0.011281288
           -3.6     0.39056465    0.017345914    -0.34934373    0.024977333      1.1304737    0.013598343
           -3.4     0.75820144    0.022435922    -0.18850032    0.037196206       1.704904    0.014580956
           -3.2      1.3561182    0.016620889     0.22227709    0.021811556      2.4899597    0.028001587
             -3      2.2022117    0.018562466      0.8404462    0.024322962      3.5639788    0.021009268
           -2.8      3.3875238    0.022553433      1.8159189    0.030992186      4.9591289    0.027049321
           -2.6      4.8422068    0.023362804      3.0574899    0.027569432      6.6269233    0.030126598
           -2.4      6.7038026    0.027970917      4.7003549    0.028880763       8.707249    0.042590604
           -2.2      8.7357745    0.027808806       6.598343    0.036577953      10.873204      0.0338405
             -2      10.988952    0.027660765      8.7878282    0.032079602      13.190075    0.033908489
           -1.8      13.294134    0.028801623      11.056996     0.03185154      15.531269    0.034435295
           -1.6      15.485735    0.034077319      13.251187    0.038519444      17.720283    0.037001002
           -1.4      17.358896    0.036292457      15.168962    0.042128033       19.54883    0.037293144
           -1.2      18.871885    0.033825328      16.729495    0.037327685      21.014272    0.037722988
             -1      20.005463    0.032253136      17.954667    0.034634105      22.056258    0.037119373
           -0.8      20.574263    0.032254623      18.628935    0.034238798      22.519592    0.035927311
           -0.6      21.026991    0.036084282      19.113898    0.034567711      22.940085    0.045516099
           -0.4      21.063624    0.031735121      19.236058    0.033750574      22.891189     0.03540423
           -0.2      21.058667    0.031473385      19.267183    0.032500424      22.850148    0.038673867
              0      21.054387    0.032274663      19.244292    0.033882665      22.864484    0.035820858
            0.2      21.042822    0.032569694      19.167425     0.03433783      22.918218    0.035920105
            0.4       20.82762    0.033576408      18.917747    0.038598063      22.737494    0.034266101
            0.6       20.55635    0.032714366      18.541403    0.035225976      22.571299    0.039673816
            0.8      19.862613    0.032388939      17.757536    0.035131363      21.967692     0.03670894
              1      18.822278    0.031336216      16.668179    0.033170848      20.976376    0.035237957
            1.2       17.31016    0.032038223      15.044738    0.051852019      19.575582    0.041930849
            1.4      15.489368    0.030471231      13.255188    0.032830042      17.723547    0.035266781
            1.6      13.266548    0.028345309      11.010063     0.03260977      15.523034    0.033736355
            1.8      11.043469    0.028253718      8.8534214    0.032450847      13.233517    0.034211722
              2      8.8262213    0.025246359      6.7805645    0.030162387      10.871877    0.029812707
            2.2      6.7602479    0.025565361      4.8389175    0.031957204      8.6815787    0.030286577
            2.4      5.0121368    0.021244474      3.3400935    0.025062731      6.6841795    0.026164225
            2.6      3.4948708    0.025059716       1.995815    0.030267001      4.9939283    0.027754283
            2.8      2.3358359    0.020488342       1.054494    0.029321591      3.6171773    0.021145221
              3       1.461827    0.026925001     0.37230585    0.041470225      2.5513484    0.019168294
            3.2     0.90944389    0.013614458    0.034767928    0.020915994      1.7841196    0.014693909
            3.4     0.49986924    0.012866297    -0.18978097    0.020250121      1.1895192    0.011705435
            3.6     0.26196763    0.012127409    -0.26643812    0.018508183     0.79037307   0.0093693368
            3.8     0.11975381   0.0093690446    -0.27690371    0.014341708     0.51641134   0.0075541329
              4     0.11975381   0.0093690446    -0.27690371    0.014341708     0.51641134   0.0075541329
