#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.36514545   0.0092457073     0.19563816     0.01187372      0.5346531   0.0079443698
           -3.8     0.50866236    0.012411491     0.28858402    0.017266701     0.72874083     0.01006313
           -3.6     0.70138041     0.01022091     0.42396248    0.018833164     0.97879813    0.015940807
           -3.4      0.9564961    0.013452935     0.60906654    0.016729389      1.3039263    0.012294999
           -3.2      1.3201311    0.013643565     0.88760825    0.017158301      1.7526545    0.013536824
             -3      1.7741815    0.023089565       1.217941    0.028912891      2.3304226    0.021197338
           -2.8      2.3627281    0.017354597       1.704162    0.023203922      3.0212939    0.018060006
           -2.6       3.167839    0.018178192       2.344867    0.022375701      3.9908124    0.018855427
           -2.4      4.1738035    0.019349227       3.183128     0.02317034      5.1644788    0.019963879
           -2.2      5.3988508    0.021243581      4.1950566    0.026857988      6.6026441    0.021397408
             -2      6.9979301    0.022654257      5.5500758    0.027601782      8.4457819    0.024236147
           -1.8      8.9279549    0.031615352      7.1690068    0.043536023      10.686904    0.035888561
           -1.6       11.16111    0.030095547      9.1072861    0.036732468      13.214935    0.032243284
           -1.4      13.820035      0.0286262      11.457666    0.034411379      16.182404    0.034514469
           -1.2      16.846637    0.033373035      14.121135    0.034836578      19.572138    0.042997375
             -1      19.964013    0.033253394      16.913542    0.037066601      23.014484    0.038222246
           -0.8      23.194337     0.03804453      19.818986     0.04061658      26.569688    0.046735899
           -0.6      26.048982    0.039718065       22.40753    0.041301768      29.690431    0.051464995
           -0.4      28.348921    0.043421013      24.501612    0.050498434      32.196232    0.047153442
           -0.2      29.645018    0.039894202      25.693305    0.042956836      33.596732    0.046938884
              0      29.683953    0.040080829      25.731389    0.042791004      33.636518    0.048504109
            0.2       28.40235    0.043194844      24.530582    0.048639286      32.274117    0.050057073
            0.4      26.177388    0.038640014      22.486521    0.043558791      29.868256    0.046952507
            0.6      23.208205    0.037250665      19.780562    0.042848705      26.635849    0.043449786
            0.8      20.045595    0.040132586      16.955492    0.051507445      23.135698    0.040023391
              1      16.986628    0.032550649      14.242112    0.036397152      19.731143     0.04127164
            1.2      13.999014    0.030595847      11.611704    0.054065416      16.386325    0.038666461
            1.4      11.411173    0.026578199      9.3918605    0.031650036      13.430488     0.02975208
            1.6      9.1024515    0.024431498       7.419188    0.028714799      10.785713    0.026422826
            1.8      7.2374088    0.022921755      5.8366437    0.027278537      8.6381751     0.02586173
              2      5.6196114    0.021790259      4.4644199    0.029223736      6.7748029    0.021405852
            2.2      4.4027003    0.022305746      3.4688259    0.030821894       5.336574    0.019322353
            2.4      3.3756943    0.018460289      2.6276093    0.023880295      4.1237789    0.017329339
            2.6      2.5978861    0.016143897      1.9971871    0.020775588      3.1985853     0.01614507
            2.8      1.9733207    0.016295013      1.5002231     0.01827937      2.4464187    0.018342232
              3      1.4525125    0.015945232      1.0714414    0.020100037      1.8335842    0.014990092
            3.2      1.1057537    0.011997815     0.81274267    0.014862481      1.3987649    0.011278937
            3.4     0.81891363    0.010557383     0.59465948    0.012569806      1.0431679    0.010685626
            3.6      0.6190417     0.01420108     0.44672187    0.017598475     0.79136156    0.012110236
            3.8     0.42732679   0.0096045753     0.28569159     0.01219041     0.56896181   0.0082380437
              4     0.42732679   0.0096045753     0.28569159     0.01219041     0.56896181   0.0082380437
