#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.54836932    0.016700415     0.20332102    0.025735272      0.8934175    0.015224333
           -3.8     0.74704394    0.015243002     0.34667939    0.017777902       1.147408    0.014919587
           -3.6     0.99766182    0.016365921      0.5160604    0.019147639      1.4792619    0.016418616
           -3.4      1.3457078    0.023705091     0.75062753     0.03122979      1.9407881    0.025434869
           -3.2      1.7914842    0.020366992      1.0878097    0.024243241      2.4951593    0.020557224
             -3      2.3726636    0.020644165      1.5602333    0.022772199      3.1850943    0.030540212
           -2.8      3.0629971    0.020162841      2.1225001    0.023714759      4.0034943    0.020500343
           -2.6      3.9637831    0.021377143      2.8528328    0.026615268      5.0747333    0.021432021
           -2.4      5.0566685    0.020949176       3.771718     0.02541584      6.3416174    0.021304464
           -2.2      6.4077664    0.022670693      4.9182315    0.026899825       7.897301     0.02348012
             -2      8.0829025    0.023844414      6.3589167      0.0272902      9.8068884    0.026447541
           -1.8      9.9845255    0.025670208      8.0495454    0.030820315      11.919505    0.027363859
           -1.6      12.201761    0.028979304      10.013495    0.030673468      14.390028    0.038140297
           -1.4      14.604916    0.029827825      12.210599     0.03507542      16.999233    0.037683571
           -1.2      17.141496    0.033531253      14.598687    0.044192476      19.684305    0.033656808
             -1       19.76297     0.03169977      17.113512    0.035204913      22.412428    0.037053983
           -0.8      22.201499    0.033141535      19.445962    0.036389624      24.957035    0.040867945
           -0.6      24.353431    0.040158163      21.566952    0.046051912       27.13991    0.046422896
           -0.4       25.83316    0.037193602      23.027447    0.039324247      28.638872    0.047718983
           -0.2      26.682726    0.036072184      23.904734    0.040838613      29.460719    0.043629321
              0      26.636124    0.038637819      23.782855    0.059126544      29.489396    0.047086783
            0.2      25.915867    0.033932026       23.15181    0.036722365      28.679924    0.039912145
            0.4      24.377549    0.034875525      21.557904     0.03866552      27.197192    0.047125082
            0.6      22.229589    0.032322459      19.493623    0.035976753      24.965553    0.038084149
            0.8      19.751979    0.032281417      17.082777    0.038463249      22.421182    0.036648622
              1      17.204203    0.031343129      14.634759      0.0367555      19.773647    0.037422298
            1.2      14.552889    0.029063867      12.179872    0.033216402      16.925907    0.035133956
            1.4      12.126203    0.030935856      9.9554746    0.038315939      14.296934    0.030951332
            1.6      9.9673586    0.024928154      8.0296504    0.029513814      11.905066    0.029162185
            1.8      8.0119731     0.02572919       6.285426    0.032731878       9.738521    0.026347957
              2      6.4230679    0.023297301      4.9097983    0.030048384      7.9363379    0.025156859
            2.2      5.0213893    0.029517854      3.7062118    0.042244111      6.3365647    0.022992786
            2.4       3.970636    0.020974078      2.8509036    0.026370289      5.0903681    0.020410572
            2.6      3.0991929    0.018543436      2.1453667    0.023691551      4.0530199    0.020415992
            2.8      2.3639877    0.017680173      1.5745621    0.020361159      3.1534134    0.018345946
              3      1.8054257     0.01711391       1.143145    0.019661401      2.4677056     0.01735418
            3.2      1.3165507    0.021109319     0.73092809    0.025233004      1.9021742    0.019585245
            3.4      1.0375049     0.02374348     0.55780534    0.025195331      1.5172053    0.024071879
            3.6     0.77207728    0.015526792     0.37058109    0.017328006      1.1735735    0.015778876
            3.8     0.54591548    0.013006956     0.20423099    0.015100138     0.88760034    0.012904622
              4     0.54591548    0.013006956     0.20423099    0.015100138     0.88760034    0.012904622
