#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.015912457   0.0035132746    0.010057033    0.005165167    0.021767886   0.0023270663
           -3.8    0.034695207   0.0018180954    0.028007323   0.0021874234    0.041382999   0.0017509916
           -3.6    0.065106867   0.0023523819    0.053713318   0.0025285502    0.076500362   0.0024068567
           -3.4     0.10320081    0.004079741    0.081564524   0.0048569084     0.12483711   0.0038233912
           -3.2     0.16654861   0.0058428423     0.12326052   0.0073869415     0.20983691   0.0052309766
             -3     0.28649142   0.0063560697     0.21756568   0.0074544811     0.35541701   0.0061987543
           -2.8     0.47566459   0.0086093645     0.35403281    0.012516096     0.59729619    0.011725091
           -2.6      0.7689864    0.010758331     0.58517375    0.014068355      0.9527992   0.0098271668
           -2.4      1.2669838    0.012328651     0.98104823    0.014342696      1.5529197    0.012362939
           -2.2      1.9797766    0.014849822      1.5473051    0.016985885      2.4122481    0.015686001
             -2       3.027358    0.017431907      2.3530697    0.022356475      3.7016462    0.016759992
           -1.8       4.629616    0.019911069      3.6203207     0.02483795      5.6389106    0.022191994
           -1.6       6.915267    0.027495186      5.4696234    0.034613332      8.3609122    0.029052487
           -1.4      10.118638    0.033731205      8.0904945    0.047964794       12.14678    0.030517944
           -1.2      14.415007    0.033955644      11.727616    0.041037894      17.102399    0.034241899
             -1      20.008338    0.035474397       16.44825    0.041118119      23.568426    0.040366027
           -0.8      26.454188    0.040555574      21.992825     0.04722356      30.915551    0.047072907
           -0.6      33.287925    0.046872036      27.970661    0.052962728      38.605186    0.058281388
           -0.4      39.226091    0.052536381      33.302735    0.063271785      45.149449    0.056704194
           -0.2       42.92638    0.052597105      36.658431     0.06060398      49.194327    0.061508849
              0      43.065866    0.051543885      36.854714    0.057646544      49.277017    0.059767075
            0.2      39.550261    0.048235642      33.724153    0.055093581       45.37637     0.05574895
            0.4      33.731705    0.048111591       28.57822    0.055551698      38.885192    0.054012755
            0.6      26.985716    0.040638879      22.639532    0.045705083      31.331898    0.048167558
            0.8      20.392967    0.042934228      16.885984    0.063670688      23.899949    0.053990417
              1      14.947521    0.033439548      12.272752    0.039024653      17.622289    0.037188759
            1.2      10.519389    0.027330218      8.5693059    0.031707805       12.46947    0.029769118
            1.4      7.1856478    0.025391885      5.8064762    0.032836596      8.5648201    0.024355585
            1.6      4.8524635    0.020888292      3.8860654    0.025682403      5.8188616    0.021284836
            1.8      3.2221541    0.017027931      2.5793525    0.020145862      3.8649563    0.017225712
              2      2.1153718    0.017081271      1.7049289    0.018315878      2.5258145    0.018862465
            2.2       1.350584    0.015681885      1.0726549    0.019636518      1.6285128    0.022138512
            2.4     0.86718549   0.0091001834     0.70810906    0.010460666       1.026262     0.00960661
            2.6     0.54388473   0.0074362187       0.448994   0.0081816043     0.63877546   0.0077397515
            2.8     0.33321981   0.0082729604      0.2758886    0.009529484     0.39055075   0.0078408382
              3     0.19632888   0.0045661192     0.16208105   0.0052403953     0.23057675   0.0046058525
            3.2     0.11754149   0.0034216259     0.10097157   0.0038672071     0.13411132   0.0034088674
            3.4    0.058508091   0.0076487772    0.034853472    0.019310268    0.082163066   0.0055889895
            3.6    0.040679245   0.0020213105    0.035358256   0.0022272608    0.046000349   0.0019835332
            3.8    0.020150748   0.0016660052    0.016247726    0.002272697     0.02405369   0.0013772207
              4    0.020150748   0.0016660052    0.016247726    0.002272697     0.02405369   0.0013772207
