#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.18269841   0.0088357037    -0.16065678    0.013794941     0.52605432   0.0077850493
           -3.8     0.34815394    0.011089869    -0.11673488    0.016070982     0.81304215    0.011203013
           -3.6     0.61109523    0.011860005  0.00071333727    0.016648409      1.2214777    0.012192371
           -3.4      1.0103963    0.016457364     0.20974382    0.023543533      1.8110487    0.015447505
           -3.2      1.6453983    0.014901604     0.65471141    0.019211911       2.636085    0.019208337
             -3      2.4741071    0.021563902      1.2774831    0.028683862      3.6707313    0.020308544
           -2.8      3.6556588    0.019839929      2.2267122      0.0252322      5.0846049    0.021524064
           -2.6      5.0873615    0.024271544      3.3980415    0.030932495      6.7766815    0.027266381
           -2.4      6.8558205    0.023243409      4.9895085    0.026747012      8.7221323    0.029561447
           -2.2      8.8272137     0.03107939       6.730396    0.043089851      10.924031    0.031255139
             -2      11.078033    0.029904935      8.8514256    0.033482142      13.304637    0.036638546
           -1.8      13.279718    0.028284515      10.997391    0.031760943      15.562046    0.032839226
           -1.6      15.349926    0.032568754      12.991864    0.037258541      17.707988    0.036214009
           -1.4      17.153344    0.031671895      14.823661    0.034684834      19.483028    0.036234925
           -1.2      18.546775    0.031925753      16.239187    0.035196132      20.854364    0.040144672
             -1      19.573089    0.038464964      17.324103    0.043761331      21.822077    0.041566041
           -0.8      20.170925    0.037586814      18.009678    0.041946802      22.332173    0.040753154
           -0.6      20.514341    0.033342537      18.435546    0.037327606      22.593138    0.039194454
           -0.4      20.597876    0.034920602      18.559445    0.039181558      22.636306    0.043611507
           -0.2      20.643996    0.035036267      18.641278    0.035540542      22.646713     0.04238411
              0      20.641593    0.033722357       18.64317    0.034289153      22.640016    0.042842262
            0.2      20.533015    0.036127788      18.501058    0.042284714      22.564974    0.037062209
            0.4      20.445888    0.032697285      18.334124    0.036289882       22.55765    0.037589812
            0.6      20.136133    0.033556351      17.940642    0.036385189      22.331623    0.038113987
            0.8      19.521448    0.039528353      17.211948    0.050035759      21.830947    0.039734005
              1      18.468988    0.035842476      16.050451     0.05844229      20.887527    0.043182063
            1.2      17.057872      0.0333266      14.662575    0.039757798      19.453167    0.038991083
            1.4      15.306551    0.030830042       12.94127    0.033960737      17.671832    0.035725943
            1.6      13.263783    0.031487324      10.962167     0.03573816        15.5654     0.03547125
            1.8      11.124277     0.02923109      8.9085856    0.034340909      13.339969    0.034123132
              2      8.9929441    0.026364276      6.9453561    0.031622508      11.040533    0.029086678
            2.2      6.9772407    0.022638228      5.1296547    0.027357828      8.8248253    0.026953048
            2.4      5.1954074    0.021054118      3.6084204     0.02552333      6.7823937     0.02377105
            2.6      3.7296664    0.024342897      2.3596701      0.0306621      5.0996626    0.024464987
            2.8      2.6339307    0.016044453      1.5314282    0.020185977      3.7364334    0.017842741
              3      1.7873881    0.019338273     0.87134313    0.024322186       2.703433    0.020357241
            3.2      1.1507339    0.013313799      0.4397233    0.018234082      1.8617436     0.01570589
            3.4     0.74842249    0.011718164     0.21779202    0.015477668      1.2790526    0.012471557
            3.6     0.45758282    0.011584958    0.048212137    0.016115125     0.86695336    0.012183992
            3.8     0.24334054    0.010444757    -0.06576492    0.014667981     0.55244612   0.0088744712
              4     0.24334054    0.010444757    -0.06576492    0.014667981     0.55244612   0.0088744712
