#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.045450303   0.0023062121    0.019266412   0.0027700853     0.07163426   0.0021242189
           -3.8    0.091857113   0.0034909214    0.054572488   0.0037791165     0.12914161   0.0034200686
           -3.6     0.15156986   0.0037483742    0.096874542   0.0042494365     0.20626497    0.003665212
           -3.4     0.27176435   0.0050125274     0.19519357   0.0052450031     0.34833489   0.0051805991
           -3.2     0.42532929    0.010979977     0.31633688   0.0099377819     0.53432223    0.012470907
             -3      0.6847213   0.0097714185      0.5311893     0.01001841     0.83825278    0.010035831
           -2.8       1.025643    0.010377323     0.80524306    0.010832511      1.2460431    0.010975128
           -2.6      1.5816451    0.017592136      1.2453348    0.017486084      1.9179551    0.019710675
           -2.4      2.3514345    0.017941529      1.8612739    0.017965553      2.8415957    0.019601787
           -2.2      3.4774693    0.029127639      2.7047661     0.03355611      4.2501732    0.038513347
             -2      4.9498321    0.023176542       3.884183    0.022802946        6.01548    0.026691556
           -1.8      7.0116186    0.024123494      5.4786609    0.026120812      8.5445747     0.02630256
           -1.6      9.7367228     0.02662785      7.6229289      0.0292798      11.850517    0.029199717
           -1.4      13.157967    0.030724516      10.398689    0.032331467      15.917245    0.037044617
           -1.2      17.066681    0.039671261      13.662292    0.051641629      20.471069     0.04501897
             -1      21.485886    0.037097936      17.586974    0.044354355      25.384796    0.043765465
           -0.8      25.898545    0.040260984      21.675107    0.048735359      30.121983    0.043734636
           -0.6      30.082538     0.04253124      25.773194     0.05087149      34.391882    0.047946927
           -0.4      33.320017    0.046636063      28.970103    0.066259994      37.669933    0.056591532
           -0.2      35.258249    0.047225262      31.096689    0.054085566       39.41981    0.053198006
              0      35.339768    0.043488321      31.167966    0.052107461      39.511572    0.047978264
            0.2      33.411234    0.049325709       29.05225     0.06429832      37.770216      0.0553115
            0.4      30.104211    0.041192665      25.752062    0.049365023      34.456359    0.046169763
            0.6      25.962831    0.044028431      21.719639    0.057665743      30.206022    0.044891594
            0.8      21.497837    0.036087091      17.563895    0.045452428       25.43178    0.043822028
              1      17.091899    0.032652324      13.736716    0.040132895      20.447082    0.038132148
            1.2      13.040452    0.028845209      10.297502    0.032900979      15.783404     0.03171275
            1.4      9.7198595     0.02618035      7.6218367    0.029434283      11.817883    0.028306724
            1.6      7.0053555    0.025024465      5.4514556    0.026963887       8.559255    0.027833182
            1.8      4.9901928    0.028087972       3.908875    0.028109321      6.0715121    0.030873684
              2      3.4136598    0.021685014      2.6805582    0.021395859      4.1467614    0.024531561
            2.2      2.3480534    0.017707879      1.8663061    0.017939529      2.8298007    0.019153704
            2.4      1.5661099    0.016538921      1.2242341    0.020035695       1.907985     0.01579474
            2.6      1.0357048    0.011816446     0.81340428    0.012318154      1.2580054    0.012430152
            2.8     0.68494991   0.0092591472     0.53165451   0.0098543135     0.83824515    0.009523125
              3     0.43106189   0.0065171209     0.32556719   0.0067883175      0.5365569   0.0067014598
            3.2     0.26617786   0.0057835334     0.19105408   0.0059188428     0.34130207   0.0060652378
            3.4     0.15377192   0.0033885331     0.10082974   0.0036595048     0.20671409   0.0034461238
            3.6    0.087690064   0.0032445647    0.050657648   0.0035773279      0.1247226   0.0031651906
            3.8    0.042314334   0.0021660798    0.016562641   0.0025837324    0.068065995   0.0019910343
              4    0.042314334   0.0021660798    0.016562641   0.0025837324    0.068065995   0.0019910343
