#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0  -0.0047472525  0.00053885843     -0.0248471  0.00074741669    0.015352601  0.00038319318
             10    0.024874859  0.00063469245   -0.024886333  0.00090592976    0.074636096   0.0006442805
             20    0.070531363  0.00079484761   0.0013873788   0.0011448134     0.13967534  0.00061165563
             30     0.11952537  0.00057450525    0.037328792  0.00086162697     0.20172192  0.00058935993
             40     0.16772654  0.00060706034    0.077901608  0.00089370748     0.25755145    0.000613855
             50     0.21557948  0.00064311755     0.12221872  0.00096224635     0.30894021  0.00076043269
             60     0.25796173  0.00059184823     0.16588155  0.00073871674     0.35004189  0.00072677955
             70     0.29376434   0.0006898227     0.20456213  0.00085573254     0.38296656  0.00081910987
             80     0.32102136  0.00064121041     0.23582709  0.00077803273     0.40621564  0.00079733556
             90      0.3449449  0.00065333405      0.2656835  0.00073506693     0.42420626  0.00086037972
            100     0.36091255   0.0007210682     0.28838013  0.00070991094     0.43344496   0.0009851539
            110     0.36864742  0.00071597066     0.30225601  0.00072774253     0.43503886    0.001040403
            120     0.37186054  0.00077269212     0.31210073  0.00073875166     0.43162034   0.0010370631
            130       0.367391  0.00084352403     0.31445976  0.00098446839     0.42032221  0.00097381506
            140     0.35994397   0.0006748073     0.31323783  0.00067343977     0.40665013  0.00084182787
            150     0.34695954  0.00072122214     0.30490087    0.001061884     0.38901821  0.00096946773
            160     0.33374211  0.00072272759     0.29762093   0.0009124239     0.36986329  0.00080275855
            170     0.31735916  0.00064834692     0.28594748  0.00071153867     0.34877085  0.00075697378
            180     0.30034549  0.00060152953     0.27279753  0.00065401288     0.32789345  0.00065417013
            190     0.28020781  0.00057310762     0.25690624  0.00062965186     0.30350939  0.00059008429
            200      0.2626208  0.00056127246     0.24184688  0.00062382983      0.2833947  0.00058383659
            210        0.24324  0.00060668011     0.22531187  0.00070554998     0.26116817  0.00056952275
            220     0.22575955  0.00047416803     0.21042082  0.00050558064     0.24109828  0.00048561483
            230     0.20775282  0.00053819194     0.19429151  0.00062084353      0.2212141  0.00049684582
            240     0.19171359   0.0004714529     0.17996696  0.00053492588     0.20346024   0.0004477397
            250      0.1754619  0.00041915176     0.16527429  0.00045447965      0.1856495  0.00041430605
            260     0.16070864  0.00037764336     0.15215005  0.00038228813     0.16926722  0.00038778998
            270      0.1469819  0.00043051517     0.13937941   0.0004912496      0.1545844  0.00039425228
            280     0.13379842  0.00034391745     0.12729484  0.00035046349       0.140302  0.00034922641
            290     0.12204377  0.00032892231     0.11641408  0.00033526841     0.12767345  0.00033203222
            300     0.11076937  0.00031500089     0.10585871  0.00032308411     0.11568003  0.00031563099
            310     0.10056312  0.00028998355    0.096373322  0.00028944073     0.10475291   0.0002958712
            320    0.091419175  0.00027481586    0.087795383  0.00027566778    0.095042972  0.00027941919
            330     0.08353894  0.00027823279    0.080237504  0.00028620005    0.086840382  0.00027619007
