# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.37322969    0.008461187      0.2105361    0.010620946     0.53592308   0.0077096621
           -3.8     0.53562933   0.0095706836     0.31734273     0.01275221     0.75391616   0.0094219388
           -3.6     0.73489605    0.009624485     0.46822195    0.011664918      1.0015699    0.010265516
           -3.4     0.98848792    0.011382354     0.65070754    0.014157779      1.3262687    0.011355407
           -3.2      1.3811747    0.019668102     0.95598795    0.020706547      1.8063625    0.020730678
             -3      1.8055163    0.019323715      1.2713611     0.02593316       2.339671     0.01836091
           -2.8       2.440707    0.016333588      1.7927883    0.021152969      3.0886255    0.016339731
           -2.6      3.2188267    0.017104007      2.4176062    0.023214295      4.0200478    0.018532975
           -2.4      4.2588015    0.018680794      3.2859417    0.024106067      5.2316622    0.018939248
           -2.2       5.492585    0.019965105      4.3072199    0.024713943      6.6779498      0.0222917
             -2      7.0709232    0.024444474      5.6383691    0.030045051      8.5034777    0.025801439
           -1.8      8.9602201    0.025799429      7.2614618    0.030128137      10.658979    0.032418737
           -1.6      11.234609    0.025929625      9.2393147    0.029784382      13.229905    0.029104329
           -1.4      13.789828    0.037113732      11.397503    0.050629252      16.182152    0.034304453
           -1.2      16.799995    0.032719556      14.130774    0.038502163      19.469214    0.035776348
             -1      19.916313    0.034713799      16.838312    0.039947026      22.994313    0.043186606
           -0.8      23.078014    0.036500731      19.689478    0.040088263      26.466549    0.041914959
           -0.6      25.971963     0.04372755      22.233115    0.053055064      29.710813    0.048734287
           -0.4      28.145861    0.041585365       24.18503    0.046568868      32.106691    0.047538887
           -0.2      29.483609    0.042770777      25.421868    0.046637268      33.545348     0.05442409
              0      29.409558    0.041702409      25.353042    0.048104765      33.466076    0.046502815
            0.2       28.15086    0.044472073      24.221817    0.052284249      32.079904    0.048364551
            0.4      25.889631    0.041518336       22.15674     0.04824856      29.622522    0.045313567
            0.6      23.210206    0.038216832      19.761738    0.042451705      26.658674    0.044868912
            0.8      20.013113    0.035937473      16.887234    0.040131483      23.138993    0.041831434
              1      16.930898    0.032958229      14.199538    0.037228719      19.662258    0.043535612
            1.2      14.017266    0.032419629      11.649142    0.052817191      16.385387    0.040188415
            1.4      11.495287    0.029869777      9.4997501     0.03392628      13.490822    0.035015131
            1.6      9.1804417     0.02567451      7.5382303    0.030274696      10.822653    0.028517186
            1.8      7.2768087    0.021953903      5.9372828     0.02522527      8.6163352    0.023949448
              2      5.7210523    0.023487531       4.615956    0.031664676      6.8261477    0.021655176
            2.2      4.4799151     0.01975949       3.566151    0.024283669      5.3936783    0.026731576
            2.4      3.4612299    0.016559727      2.7420867    0.019035286      4.1803739    0.017880134
            2.6      2.6711384    0.016860876      2.0780124    0.017598846       3.264265    0.020993686
            2.8      2.0048026    0.014719384      1.5510091    0.017850167      2.4585968    0.014728005
              3      1.5415815    0.011758974      1.1742413    0.014496065      1.9089216    0.012876793
            3.2       1.147768    0.010542657     0.86763767    0.013116728      1.4278981    0.011027934
            3.4     0.82992478    0.012227635     0.60051758     0.01490985      1.0593314    0.012038936
            3.6     0.62654487   0.0095906947     0.44811189    0.011773977     0.80497796   0.0092602528
            3.8     0.46604468   0.0088378298     0.32569089     0.01059503     0.60639833   0.0093393544
              4     0.46604468   0.0088378298     0.32569089     0.01059503     0.60639833   0.0093393544
