#  R_yHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      3.8813713    0.015854876      3.6151118    0.017600073      4.1476297    0.016075019
            0.2      10.651167    0.025563987      9.8841994    0.028727721      11.418135    0.027062861
            0.4      15.391823    0.030924929      14.142347    0.035124443      16.641299    0.032715672
            0.6      18.355769     0.03448232      16.752148    0.038675587       19.95939    0.036548731
            0.8      20.013667    0.035212271       18.01289    0.040255038      22.014441    0.038947979
              1      20.864422    0.037267175       18.62936     0.04371497      23.099485    0.038784175
            1.2      21.650257    0.039144142      19.112509    0.045367778      24.188004    0.043862358
            1.4      22.464663    0.036092534      19.664858    0.040395987      25.264469    0.041354482
            1.6      23.587478    0.037458483      20.417522    0.043360304      26.757435     0.04558331
            1.8      25.198334    0.042919568      21.631798    0.050670969      28.764869    0.045769117
              2      27.422075    0.039492746      23.308623    0.040233372      31.535527    0.049596905
            2.2      30.476411    0.042212621       25.50738    0.041686913      35.445443    0.054543461
            2.4      34.322297      0.0454953      28.295375    0.045149933      40.349221    0.062204436
            2.6      38.811706    0.047139951      31.327999    0.050423486      46.295411    0.064468507
            2.8      43.167361     0.04878249       33.75102    0.069012656      52.583701    0.062430116
              3      39.998715    0.066167945      29.511318    0.090534378      50.486111    0.061072924
            3.2      12.319907    0.048854062      8.8961277    0.066002343      15.743685    0.042011801
            3.4      4.4226491    0.025099062      3.1833418    0.033603974      5.6619569     0.02457157
            3.6      1.8429784    0.019928563      1.3275852     0.02441071      2.3583718    0.017676544
            3.8     0.80947208    0.013041608     0.58170737     0.01664098       1.037236    0.011193417
              4     0.36579913   0.0099283703     0.25735893    0.013850572     0.47423968    0.007995578
            4.2     0.15324636   0.0097707978    0.093035483    0.020774523     0.21345757    0.007469565
            4.4    0.081858315   0.0043011844    0.063485358   0.0049047172     0.10023127    0.004066954
            4.6    0.031408553   0.0026734834    0.019883973   0.0037357345    0.042933029   0.0020378231
            4.8    0.016795339   0.0021910986    0.012616427   0.0025188216    0.020974251   0.0019632543
              5    0.016795339   0.0021910986    0.012616427   0.0025188216    0.020974251   0.0019632543
