# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      5.5214026    0.025666529      5.4000551    0.023732573      6.3575194    0.045777819
             10      6.3193569    0.023159995       6.132017    0.020863811      6.5700972    0.034671196
             20      5.3092455    0.020129768      5.1033635    0.020933767       5.439177      0.0275241
             30        4.31793    0.018423795      4.1367953    0.017066486      4.3828887    0.022678322
             40      3.5978631    0.014872312      3.4300869     0.01496262      3.6613337    0.017993868
             50      2.9723102    0.013088503      2.8117598    0.012255548      3.0472027     0.01531566
             60       2.501709    0.016081564      2.3467429    0.011632635      2.5711105    0.017495446
             70      2.1141762    0.010759743      1.9912886    0.010341384      2.1722157    0.012226586
             80      1.8185775    0.010506216      1.7017696    0.010603293       1.881989    0.011865797
             90      1.5440095   0.0090484237      1.4362078   0.0089296709      1.6082038    0.010568683
            100      1.3371884   0.0083262792       1.244198   0.0081108765      1.3904116   0.0092468127
            110      1.1837107   0.0077657429      1.0947686   0.0072631626       1.238356    0.008645992
            120       1.037527    0.007186837     0.96281398   0.0066927626      1.0927618   0.0083475381
            130     0.90740574   0.0069157867     0.83355958   0.0063586601     0.95412816   0.0078119473
            140     0.79009059   0.0061500411     0.72195604   0.0058643561     0.83400994   0.0072141079
            150     0.71852445   0.0061601797     0.65728431   0.0065526425     0.75746046   0.0065470873
            160     0.62545914    0.005397354      0.5660762   0.0049483065     0.66625297   0.0059680631
            170     0.55427689   0.0050693364     0.50105252   0.0047948949     0.59035278   0.0056157025
            180     0.48678632   0.0047115408     0.43871095   0.0043414298     0.51885926   0.0052624514
            190     0.44171071   0.0044577289     0.39562613   0.0040716715     0.47388431   0.0049993617
            200     0.40265914    0.011562515     0.35460501   0.0071887974     0.44283194    0.020340361
            210     0.35259753   0.0040388597     0.31254821   0.0035663136     0.38097504   0.0046261801
            220     0.32352929   0.0037406104     0.28432802   0.0033180477     0.35267459   0.0042082869
            230     0.28682674   0.0034981094     0.25117773   0.0031276866     0.31337529   0.0039586475
            240     0.25811584   0.0035251807     0.22508046   0.0029017931     0.28159605   0.0053687414
            250     0.23996342   0.0031718624     0.20674285   0.0027960538     0.26671013   0.0036880921
            260     0.21745976   0.0030153255     0.18726666   0.0026555744     0.24097087   0.0035312447
            270     0.19544988   0.0029159107     0.16850795   0.0029695488     0.21556458   0.0032763322
            280     0.17882675   0.0026930895     0.15117191   0.0023054214     0.20221024   0.0031921117
            290     0.16004299   0.0025474422     0.13512004    0.002186199     0.18122261    0.002984482
            300     0.14725514   0.0024325016     0.12357347   0.0020692109     0.16775975   0.0028991302
            310     0.13744908   0.0023726769     0.11532949   0.0020302755     0.15567627   0.0029266595
            320     0.12208165    0.002251951     0.10122976   0.0019208825     0.14115026   0.0027148822
            330      0.1136265   0.0021958264    0.093789692   0.0018343652     0.13201695   0.0026696465
            340     0.10412968   0.0020353584    0.085801994   0.0016977311     0.12106201   0.0024371639
            350    0.098925615    0.001989841    0.081491548   0.0016673166     0.11518615    0.002446279
            360    0.088789969   0.0018839678    0.072648555   0.0015877218     0.10367932   0.0022384966
            370    0.080903919   0.0017979751    0.066197833   0.0015026609    0.094816389   0.0021423195
            380    0.074774192   0.0017378893    0.061303098   0.0014548136    0.087356889   0.0020846896
            390    0.069349941   0.0016780461    0.056932438   0.0014080063    0.080665979   0.0020187724
            400    0.063131644   0.0016276178    0.051357854   0.0013597525    0.073837706   0.0020427463
            410    0.057833501   0.0016332751    0.046731142   0.0014385475    0.068495207   0.0019322256
            420    0.054419708   0.0014673387    0.044020333     0.00121881    0.064559118   0.0017602365
            430    0.051088884   0.0014580916    0.041373156   0.0012371376     0.06008665   0.0017654346
            440     0.04525811   0.0013678845    0.036458657   0.0011757157    0.053762417   0.0016281792
            450    0.045689857   0.0013812282    0.036961348   0.0011665176    0.053968975   0.0016654302
            460    0.039997995   0.0019329072    0.032074762   0.0032435743    0.049205194   0.0015610963
            470    0.038414912   0.0012382563    0.031169533   0.0010279578    0.045173227   0.0014959342
            480    0.036122642   0.0012120837    0.029053603   0.0010186223    0.042895013   0.0014704531
            490    0.031926147   0.0013577266    0.024863697   0.0012622831    0.039076065   0.0014861452
            500    0.028675353   0.0010794523    0.022840791  0.00090086089    0.034538161   0.0012947538
            510    0.027769575   0.0014759232    0.022056557   0.0013502677    0.033010758   0.0017116073
            520    0.028289145   0.0012002993    0.023132565   0.0010096099    0.032540803   0.0013111219
            530    0.023845099   0.0010026054    0.018925968  0.00084401205    0.028664868   0.0012117437
            540    0.021241531   0.0011084965    0.016876979   0.0010133117    0.025443827   0.0012512445
            550    0.021297708  0.00096995266    0.017122012  0.00083725672    0.025351279   0.0011290377
            560    0.018520655   0.0011148864    0.014496794   0.0011127082    0.022408917   0.0011709961
            570    0.017841509  0.00085781923    0.014302485  0.00072826208    0.021330281   0.0010111428
            580     0.01688615  0.00091026575    0.013401004  0.00083738465    0.020206396   0.0010520145
            590    0.016843494  0.00082945198    0.013394846  0.00069590719    0.020387767  0.00098477978
            600    0.014832386  0.00081897659    0.011796035  0.00070684895    0.017738906  0.00098305872
            610    0.014728727  0.00080077582    0.012009952  0.00070811992    0.017419098  0.00092932545
            620    0.012507711  0.00084404684    0.010066288  0.00081755572    0.014671418  0.00094587492
            630    0.012018479  0.00072321135   0.0095187541  0.00061043851    0.014535761  0.00087515269
            640     0.01147774  0.00071072316   0.0091083077  0.00062229839    0.013763763  0.00082645943
            650    0.011101272  0.00067125044   0.0090097038  0.00055736552    0.013068188  0.00079843106
            660   0.0088257691  0.00065689659   0.0070269992  0.00057797712    0.010563103  0.00076294319
            670    0.009048485  0.00068634252   0.0072792053  0.00063825911    0.010666012  0.00077111747
            680   0.0093328872  0.00062264105   0.0075118046  0.00053097007    0.011167007  0.00073091026
            690   0.0081435814  0.00059016847   0.0064507495  0.00050351535   0.0098189659  0.00069757878
            700   0.0082027244  0.00082122831   0.0063988874  0.00078734266    0.010033343  0.00086790193
            710   0.0065309787  0.00057512925   0.0052035144  0.00051186055   0.0078065335  0.00067594837
            720   0.0073679986  0.00054784799   0.0060558895  0.00047239741   0.0084248386  0.00065546419
