#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.5933777     0.12594466      4.2023298     0.11153589      4.9902871     0.18562258
           -3.8      6.4713112     0.15342561      6.1521941     0.14855667      6.7375044     0.23511928
           -3.6      9.0456705     0.18167452      8.5079466     0.21589654      9.6367502     0.34679707
           -3.4      13.040512     0.21606974      12.121766     0.18883083      14.095793      0.3174341
           -3.2      17.767939     0.36435926      16.605699     0.39864328       19.39237      0.5342823
             -3      24.268204     0.30319384      22.790549     0.27056978      26.014858     0.41805007
           -2.8      31.329025     0.38604186       29.53655     0.43290058       33.17138     0.54584533
           -2.6      40.516497     0.38199382      38.126101     0.40655108      43.679967      1.1704537
           -2.4      50.392023     0.43333989      47.413208     0.41574611      53.386764     0.63910172
           -2.2       60.91337     0.45113209      57.132291     0.40481722        64.7214     0.62813844
             -2      70.836571     0.50547593      66.490256     0.46103688      74.889574     0.68861647
           -1.8      80.772113     0.54008932      76.509815     0.64432833      84.570475     0.72031273
           -1.6      88.687576     0.52876383      83.274329     0.49058618      93.673871     0.71693987
           -1.4      93.884038     0.54743797      88.375345     0.50130332      98.681031     0.74549445
           -1.2       100.4491     0.56001393      94.284374     0.50381802      106.36797     0.75976987
             -1      102.19156     0.57308023      96.280719     0.52047143      107.23258     0.78600125
           -0.8       103.9015     0.56837726      97.736535     0.53368862      109.42802      0.7594851
           -0.6      102.12683     0.55991037      96.372409     0.51265905      106.79022     0.75520314
           -0.4      102.43967     0.56209828      96.878942     0.52769119      106.61503     0.75680422
           -0.2       102.1574     0.58094942      96.200666         0.5276      107.06738     0.78815202
              0      102.22479     0.56898917      96.602324     0.54234368      106.65486     0.75742014
            0.2      103.03622     0.56354946      96.894093     0.51632896      108.72574     0.76136276
            0.4      102.91983     0.56249612      97.001557     0.52877056      107.99876      0.7631336
            0.6      103.86269     0.78365849      97.344016     0.60779536      109.95403      1.2503741
            0.8       102.7093     0.57175604      96.671184     0.53137249      107.91337     0.77878602
              1      99.593806     0.57166658       93.75822     0.55774488      104.63494     0.81299651
            1.2       95.03486     0.54455599        89.3142     0.49020849      100.14622      0.7529084
            1.4      88.609991     0.54356906       83.45207     0.52916871      93.158737     0.75369036
            1.6       80.10763     0.50815236      75.069439     0.45102597      85.027028     0.71321039
            1.8      71.067947     0.49134457      66.910522     0.43999516      74.691509     0.69547733
              2      61.013293     0.48277186      57.149168     0.46816192      65.062074     0.67927903
            2.2      51.080377     0.42645763      47.886863     0.42573406      54.277549     0.61092728
            2.4      41.207877     0.59538343      38.613281      0.6150563      43.629553     0.79572971
            2.6      31.218177     0.33812023      29.455565     0.32307143      32.826212     0.50305264
            2.8      24.054971     0.30952736      22.377737     0.26859282      25.947646      0.4734486
              3      17.500153       0.274157      16.517152     0.28671112      18.335423      0.3930303
            3.2      13.256432     0.27354099      12.319065     0.21663799      14.007644     0.33247542
            3.4      9.4308129     0.22174611      8.9688482     0.24598216      10.000158     0.32011846
            3.6       6.481107     0.30967945      6.0808956     0.24838116      6.9031401      0.4447029
            3.8      4.5123896     0.14264899      4.3163332     0.13417187      4.9047458     0.45261877
              4      4.5123896     0.14264899      4.3163332     0.13417187      4.9047458     0.45261877
