#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4       4.230573     0.22561129      3.8630493     0.32768582       4.781515     0.17600152
           -3.8      6.1877925     0.15371768       5.807235     0.15339039      6.7173819     0.21610151
           -3.6      8.4881151     0.41485983      7.8299506      0.4866001      9.5723142     0.48006098
           -3.4      12.003376     0.20325744      11.362451     0.18676388      12.831826     0.28675585
           -3.2      17.247563     0.25657033      16.221385     0.25994853      18.257816     0.35550199
             -3      22.852211     0.28877852      21.579304     0.25405737      24.232719     0.39579225
           -2.8      30.544885     0.33270362        28.9716     0.31140085      32.200944     0.46093027
           -2.6      38.639731     0.37008652      36.477923     0.35034275      40.799194     0.53044193
           -2.4      48.445594     0.41739517      45.452841     0.42687428      51.520827     0.58286393
           -2.2      58.173404     0.44953662      55.130021       0.502641      61.083647     0.61813486
             -2      68.211461     0.47113832      64.291762     0.44314632      71.538985     0.69008054
           -1.8      79.339508     0.51643595      74.678045      0.4703612      84.834676      1.1522822
           -1.6       88.21634     0.53130341      82.946699     0.50213208      92.690198     0.76862003
           -1.4      95.792783     0.57499898       90.12331     0.56989772      100.81332     0.75936041
           -1.2       101.0246     0.56354015      95.060934      0.5119727      106.22215     0.78514685
             -1      104.51815      0.5781897      98.196684     0.53165673      110.24675     0.77974465
           -0.8      105.80362     0.61568221      99.678481     0.66363363      111.10087     0.80068359
           -0.6       105.6602     0.57139594      99.028585     0.52149135      111.56527      0.7748423
           -0.4      105.82807      0.5742957      99.240802     0.53363462      111.57745     0.77932569
           -0.2      106.63999     0.57677652      100.02642     0.51731363      112.28613     0.78320509
              0      105.56145     0.58421686      98.930074     0.52990531       111.4808     0.80576746
            0.2      105.04023     0.56728242       98.72904     0.55355262      110.13167     0.92168786
            0.4      105.26941     0.58786369      98.935085     0.55309702      110.51275     0.79666451
            0.6      105.98658     0.57764347      99.631907     0.53036175      111.56618     0.80043937
            0.8      102.78003     0.61723471      96.822934      0.6762971      107.65782     0.79823201
              1      100.52118     0.56536664      94.685204     0.52402086      105.28708     0.77425164
            1.2      94.642678     0.55971992      89.241266     0.55854849      99.137447     0.78601126
            1.4      89.156459     0.78081987      83.675155     0.59572966      94.567212      1.2598786
            1.6      79.249333     0.57803511      74.478505     0.50915571      83.836919     0.83908116
            1.8      70.026342     0.47887799       65.75343      0.4378697      74.362178      0.6747255
              2      58.776332     0.45713543      55.329147     0.45921467      62.300125     0.63794133
            2.2      48.876889     0.42970225      46.132635     0.42860465      51.430106     0.60390142
            2.4      40.182884     0.76938579      37.215426     0.44341213      41.950666     0.90809641
            2.6      30.531016     0.32540434      28.711755     0.28673681      32.445286     0.47353896
            2.8      22.997031     0.29088887      21.838731     0.27885657      24.173855     0.42126497
              3      16.933602     0.30465983      16.208973     0.34323846      17.767207     0.39122725
            3.2       12.35462      0.2114592      11.571226     0.18760582      13.204062     0.30340697
            3.4      9.0308353     0.20033276      8.4361947      0.1779743      9.6346082     0.29201497
            3.6      5.9364816     0.15203846       5.260157     0.34209392      6.1210737     0.22010591
            3.8       4.198741     0.12944047       3.940316     0.13136681      4.5307213     0.18207165
              4       4.198741     0.12944047       3.940316     0.13136681      4.5307213     0.18207165
