#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.19850052   0.0041803382     0.18382205   0.0034861331     0.21705407   0.0060347506
             10     0.59555314    0.011675829     0.55241416   0.0091931842     0.64240551    0.016556685
             20     0.93309467   0.0081485318     0.86781448   0.0071393016        1.00539     0.01153757
             30      1.2822501    0.010623691      1.1943429   0.0094530203      1.3792821    0.014819108
             40      1.5630808    0.010509385      1.4772551    0.011672481      1.6472984    0.015406751
             50      1.8036099    0.016999786       1.680067     0.01485387      1.9317273    0.025574001
             60      2.0217883    0.011643808      1.8891683    0.010533352      2.1566674    0.016440133
             70      2.1642087    0.011977386      2.0317059    0.011384073      2.2930578    0.019815693
             80      2.2627853     0.01205159      2.1336824    0.014986471      2.4017615    0.017122636
             90      2.3265425    0.013019307      2.1884607    0.012220555      2.4544353    0.018002288
            100      2.3248685    0.013569038      2.1818197    0.014293656      2.4698105    0.018996564
            110      2.2922705    0.012792164      2.1481175    0.011237403       2.452679    0.017346771
            120      2.2340534    0.016146791      2.0859305    0.010738403      2.3494942    0.016569436
            130      2.1714121    0.011790451      2.0426469    0.010983303      2.2923456    0.017055809
            140      2.0635665    0.011447412      1.9401565     0.01034123      2.1786711    0.016556575
            150      1.9717555    0.011262741      1.8494309    0.010619142       2.091963    0.015533715
            160      1.8242106    0.010805758      1.7205742    0.010004357       1.921228    0.015002194
            170      1.7099523    0.010826233      1.6083183    0.010661042      1.8020232    0.014592532
            180        1.57452   0.0099322917      1.4795458   0.0091332651       1.657633    0.013710124
            190      1.4507698    0.010114758      1.3690595    0.010892593      1.5128946    0.013458469
            200      1.3170352   0.0090599641      1.2416962   0.0081781242      1.3774126    0.012468805
            210      1.2238851   0.0088132675      1.1508719   0.0081562854      1.2874928     0.01189684
            220      1.1002221   0.0082981097      1.0386197    0.007933028      1.1532006    0.011268931
            230      1.0061453    0.007923556     0.94570306   0.0072823917      1.0561891    0.010899081
            240     0.90971569   0.0075784963     0.85982458   0.0070020009     0.94604411    0.010261968
            250     0.82783291   0.0074477751     0.77948856   0.0076026642     0.87098407   0.0096899851
            260     0.74598349   0.0070246032     0.70721228   0.0068516308     0.77292574   0.0092387879
            270     0.67160207   0.0067804782     0.63694112   0.0061636837     0.70304846   0.0087065876
            280     0.59741593   0.0062241737     0.56871823   0.0060796407     0.61270983   0.0083669852
            290     0.55474109   0.0059251473     0.52275891   0.0056863143     0.58035939   0.0078536241
            300     0.48836707   0.0057959939     0.46253881   0.0056658558     0.50712212   0.0073765928
            310     0.43745045   0.0054011025     0.41231261   0.0054331362     0.45704479   0.0070236131
            320     0.38932061   0.0049670664     0.36866134   0.0046432351     0.40338449   0.0065947587
            330     0.36220749    0.004786985     0.34357215   0.0046024378     0.37291065   0.0058044347
            340     0.31564336   0.0046277433     0.29989461   0.0040145681     0.32990315   0.0058516202
            350     0.28822231   0.0042111172     0.27224684   0.0038567889     0.29932257   0.0055929134
            360     0.25922557    0.004316031     0.24665853   0.0050168489      0.2654998   0.0049520122
            370     0.23222579   0.0037831167     0.22059846   0.0034791182     0.23881884   0.0050864592
            380     0.21157697   0.0036905725     0.20018051   0.0035745163     0.21895048   0.0048162267
            390     0.18637075   0.0034485219     0.17641727   0.0032976377     0.19226848   0.0044599442
            400      0.1675628   0.0032232806     0.15955279   0.0029372449      0.1712244   0.0039419054
            410     0.15525699   0.0036076326     0.14857159   0.0044097063      0.1590865   0.0042477342
            420      0.1367562   0.0028852559       0.129483   0.0027205136     0.14119951   0.0034782276
            430     0.12514169   0.0028466573     0.11952228   0.0027350102     0.12754467   0.0033787613
            440      0.1111407   0.0027167608      0.1052745   0.0026100043     0.11305713   0.0033954151
            450     0.10301792   0.0026075777    0.099324035   0.0026125769     0.10381343   0.0030239963
