#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.36409191   0.0044014913     0.25322038    0.003123045      0.5395169   0.0064068282
           -3.8      0.5498322    0.005308824     0.38309649   0.0037690439     0.81328456   0.0077218195
           -3.6     0.80947126   0.0062858802     0.56532176   0.0044691859      1.2214777    0.012192371
           -3.4      1.2140564   0.0075435509     0.84952612   0.0053620438      1.8110487    0.015447505
           -3.2      1.7513436   0.0089000563      1.2286132   0.0063301111       2.636085    0.019208337
             -3      2.5314783    0.010458983        1.77977   0.0074394367      3.7074035    0.015160637
           -2.8      3.5454041    0.012176931       2.497905   0.0086682731       5.343052    0.028207496
           -2.6      4.8117733     0.01396402      3.3973945   0.0099470912      7.4114622     0.03426414
           -2.4      6.3897149    0.015844195      4.5203144    0.011292546      9.9601789    0.032986433
           -2.2      8.1818701    0.017728236      5.7977061    0.012643835      12.805482    0.043467682
             -2      10.157042    0.019542468      7.2088738    0.013945053      16.036642    0.042370678
           -1.8      12.150449    0.021168291      8.6338776    0.015110669      19.196094    0.040269339
           -1.6      14.049831    0.022599373      9.9920099    0.016136878       22.16736    0.046166771
           -1.4      15.669538    0.023710369      11.151455    0.016931578      24.750155    0.045081959
           -1.2       16.99621    0.024584238      12.100887    0.017557557      26.747777    0.045321882
             -1      17.966441    0.025178186       12.79596    0.017981655      28.219102    0.053907017
           -0.8      18.567218    0.025525094       13.22499    0.018226283      29.081081     0.05342174
           -0.6      18.917547    0.025719612      13.476137      0.0183649      29.570421    0.047304333
           -0.4      18.991936     0.02574404      13.529293    0.018380131      29.688732    0.049410236
           -0.2      19.048792    0.025769846      13.569312    0.018396567      29.755725    0.049371843
              0      19.054279    0.025770811      13.572944    0.018396874      29.749422     0.04737193
            0.2      18.999989    0.025749306      13.535082    0.018383949      29.597403    0.050855903
            0.4      18.872463    0.025692707      13.443734     0.01834559      29.469223     0.04637195
            0.6      18.571943    0.025534148      13.228121    0.018233569      29.026469    0.047507608
            0.8      17.979517    0.025179598      12.805448    0.017982601      28.143118     0.05569021
              1      17.005429    0.024598878      12.106768    0.017568258      26.638013    0.050373681
            1.2      15.661804    0.023709724      11.146016    0.016932297      24.615062    0.047233058
            1.4      14.014215    0.022571272       9.966822    0.016117076      22.100323    0.043773846
            1.6      12.114464    0.021150557      8.6075369    0.015098061      19.173802    0.045064417
            1.8      10.140394       0.019526       7.195654     0.01393128      16.101632    0.041571812
              2      8.2169385    0.017768702      5.8229113    0.012673338      13.041266    0.037415082
            2.2      6.3950954    0.015878427      4.5231288    0.011317722      10.139274    0.032323705
            2.4      4.8113753    0.013956874      3.3965257   0.0099417997       7.571341    0.029984873
            2.6      3.5184988    0.012146667      2.4780541   0.0086449585      5.4567203    0.034373439
            2.8      2.5169532    0.010454442      1.7688621   0.0074369396      3.8629635    0.022911568
              3      1.7601322   0.0089129167      1.2342737   0.0063378516       2.703433    0.020357241
            3.2      1.2089837   0.0075181616      0.8459972   0.0053462416      1.8617436     0.01570589
            3.4     0.81643466   0.0063099744     0.57024584    0.004482634      1.2790526    0.012471557
            3.6     0.54553955   0.0052773303     0.38007381   0.0037464795     0.86695336    0.012183992
            3.8     0.36622165   0.0044015516     0.25464531   0.0031272129     0.55244612   0.0088744712
              4     0.36622165   0.0044015516     0.25464531   0.0031272129     0.55244612   0.0088744712
