#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.45643111    0.004397781      0.3190214   0.0030905418         0.6735   0.0064652155
           -3.8     0.62102085   0.0050604978     0.43474069   0.0035629367     0.91466678   0.0074223834
           -3.6     0.83508237   0.0058200798     0.58512224   0.0041004218       1.228655   0.0085281782
           -3.4      1.1306442   0.0067249063     0.79346857   0.0047464108       1.660407   0.0098328389
           -3.2      1.4945555   0.0076758522      1.0499709   0.0054230942      2.1920999     0.01120856
             -3      1.9967748   0.0088394817      1.4044052   0.0062519935        2.92469     0.01288962
           -2.8       2.590664    0.010001739      1.8249404   0.0070826598      3.7877619    0.014562002
           -2.6      3.3608114    0.011364634       2.370201   0.0080580357      4.9070367     0.01652085
           -2.4      4.3591772    0.012887935      3.0785077   0.0091486939      6.3544938    0.018707654
           -2.2      5.5552938    0.014487991       3.928879     0.01029854      8.0846304    0.020995425
             -2      7.0180468    0.016229997      4.9694205    0.011548781      10.198775     0.02348972
           -1.8      8.7596135    0.018071006      6.2103734     0.01287381      12.952909    0.044226969
           -1.6      10.763883    0.019954615      7.6402528    0.014229143      16.165145    0.041383687
           -1.4      13.104889    0.021923141      9.3109441    0.015645313      19.981043    0.040579496
           -1.2      15.675236    0.023877053      11.147193    0.017053285      24.322866    0.046774928
             -1      18.335226    0.025708899      13.049178     0.01837261      28.796567    0.047275179
           -0.8      21.044906    0.027408957      14.987289    0.019595801      33.428019    0.053333633
           -0.6      23.446466    0.028815276      16.705358    0.020608245      37.523536    0.056006517
           -0.4      25.315857    0.029852758      18.042655    0.021354017      40.825319    0.061160421
           -0.2      26.369439    0.030423263      18.796302    0.021764708      42.684553    0.056631055
              0      26.387435     0.03042009      18.809441    0.021761873      42.738183    0.056751241
            0.2      25.314688    0.029856865      18.041847     0.02135796      40.900516    0.061157707
            0.4      23.468849    0.028826935      16.721177     0.02061617      37.706662    0.054781652
            0.6      20.986647    0.027388545      14.946149    0.019582968      33.446749    0.052611469
            0.8      18.372189    0.025730367      13.075364    0.018387933      28.916644    0.056629178
              1      15.674031     0.02387432      11.146899    0.017051691      24.524809    0.046134468
            1.2      13.089292    0.021912521      9.3001187     0.01563859      20.238443    0.043263055
            1.4      10.788285    0.019981962      7.6564811    0.014247771      16.520648    0.037723821
            1.6       8.743586    0.018055655      6.1989784    0.012862505      13.203339    0.034798493
            1.8      7.0199833    0.016229439      4.9714238    0.011548293      10.514315    0.032514063
              2      5.5541362    0.014493987      3.9280989    0.010302539      8.1839424    0.030749674
            2.2      4.3664216    0.012906199      3.0835758   0.0091623662       6.425944    0.031252764
            2.4      3.3963522    0.011425697      2.3955983   0.0081010277      4.9581486    0.016610239
            2.6      2.6106133    0.010056528      1.8390983   0.0071221612      3.8166429    0.014640412
            2.8      1.9779146   0.0087943769      1.3913491   0.0062205661      2.9010297    0.023409844
              3      1.4928433   0.0076967682      1.0486544   0.0054364123      2.1898306    0.011242804
            3.2       1.124058   0.0067111514     0.78883261    0.004735053      1.6508246   0.0098169104
            3.4     0.82222429   0.0057875844     0.57596562   0.0040780746      1.2148061    0.015125806
            3.6     0.61898707   0.0050453952     0.43350387   0.0035523111     0.91902255    0.020209376
            3.8     0.45061234   0.0043640035     0.31499641   0.0030691651     0.66482387   0.0064106851
              4     0.45061234   0.0043640035     0.31499641   0.0030691651     0.66482387   0.0064106851
