#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.018887499  0.00092099387    0.012679597  0.00061654006    0.029226042   0.0014326708
           -3.8    0.033468084   0.0011952436    0.022580226  0.00080547898    0.051466587   0.0018438114
           -3.6    0.056917874   0.0015693056    0.038589023   0.0010623875    0.089593733   0.0044815208
           -3.4     0.10193718   0.0021017264    0.069302712   0.0014281438     0.16982081    0.016344952
           -3.2     0.18252105   0.0027839782     0.12480067   0.0019026836     0.27637236   0.0042252596
             -3     0.30591746   0.0035594182     0.20997297   0.0024417532     0.46110039   0.0053774418
           -2.8     0.50394589   0.0045175015     0.34756346   0.0031177057     0.75539033   0.0067783028
           -2.6     0.80820139   0.0056641016     0.55964316    0.003926889      1.2057046   0.0084527159
           -2.4       1.306209   0.0071518608     0.90809412   0.0049825351      1.9396036    0.010612574
           -2.2      2.0705261   0.0089165612      1.4451438   0.0062405011      3.0603657    0.013159533
             -2      3.1790884    0.010985775      2.2270736   0.0077201817      4.6785536    0.016134746
           -1.8      4.7894625    0.013411647      3.3667085    0.009461365      7.0203661    0.019610331
           -1.6      7.0759411    0.016237968      4.9899894    0.011497726      10.332309    0.023635146
           -1.4        10.1933    0.019406131      7.2086226    0.013783215      14.835103    0.028143895
           -1.2      14.230015    0.022817384      10.088484    0.016248662      20.983861    0.047068227
             -1      19.254861    0.026387378      13.680131     0.01883255      28.905925    0.051051179
           -0.8      24.909877    0.029777202      17.728941    0.021287205      38.149834    0.067496488
           -0.6       30.62861    0.032785264      21.825455    0.023465909      47.913844    0.065089124
           -0.4      35.412893    0.035018265      25.256364    0.025083103      56.396712    0.070790384
           -0.2      38.299387    0.036281295       27.32537    0.025997745      61.797856    0.077424821
              0      38.238245    0.036259986      27.282306    0.025982861      61.863162    0.071884642
            0.2      35.410198    0.035018706      25.254432    0.025084161      56.955925    0.070235768
            0.4      30.654237    0.032787859      21.844633    0.023467487      48.637576    0.065736704
            0.6      24.914821    0.029790345      17.732314    0.021297057      38.911722    0.059960926
            0.8      19.250419    0.026373885      13.678013    0.018823598      29.613961    0.051785659
              1      14.264096    0.022840513      10.112763     0.01626558      21.638344    0.044733683
            1.2      10.186827    0.019405849      7.2039173    0.013782742      15.284964    0.041193201
            1.4      7.0525445     0.01621893      4.9734681    0.011484114      10.545979    0.036016308
            1.6      4.7933482    0.013431128      3.3694668   0.0094759193      7.1209624    0.028108083
            1.8      3.1737856    0.010995153      2.2232817   0.0077261874      4.7355582    0.029504701
              2      2.0546959   0.0088900911      1.4341507   0.0062208907       3.119975    0.020408629
            2.2      1.3080227   0.0071602866     0.90939685   0.0049874446      2.0014861     0.02097112
            2.4     0.81498577   0.0057008619     0.56457384   0.0039537072      1.2930874    0.014303453
            2.6     0.50190831   0.0045343064     0.34607109   0.0031268856     0.80711816     0.01117388
            2.8     0.30655475    0.003550948     0.21059281   0.0024385787     0.49943645   0.0087196512
              3     0.17862236   0.0027233859      0.1220843   0.0018602698     0.29974532   0.0075214995
            3.2     0.10135054   0.0020680784    0.069019048   0.0014074156     0.17448804   0.0054467209
            3.4    0.056884647   0.0015632619    0.038605929   0.0010588703     0.10022164   0.0040533655
            3.6     0.03343202   0.0012019851    0.022602836  0.00081057151    0.058642019   0.0027185201
            3.8    0.016122339  0.00085963936     0.01080714  0.00057572077    0.028686419   0.0021311483
              4    0.016122339  0.00085963936     0.01080714  0.00057572077    0.028686419   0.0021311483
