#  R_yHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      3.1352358    0.010689801      2.2363002   0.0076361395      5.6118448     0.02288093
            0.2      8.8050813    0.017767914      6.2811029    0.012694567      15.386612    0.036486503
            0.4      13.016528    0.021491259      9.2836567    0.015356428      22.229763    0.044008907
            0.6      15.808055     0.02361314      11.271732    0.016870853      26.504568    0.049486287
            0.8      17.555011    0.024872527      12.512367    0.017769064      28.895875     0.04961964
              1      18.536054    0.025562655      13.205214    0.018257189       30.12459    0.052765032
            1.2      19.374628    0.026145124      13.798539    0.018670695      31.248942    0.054566917
            1.4      20.211625    0.026726765      14.388424    0.019083232      32.413602    0.051326557
            1.6       21.27926     0.02744711      15.144745     0.01959848      34.017322    0.053024628
            1.8      22.742265    0.028397248      16.182443    0.020280045      36.319812    0.060316307
              2      24.819898    0.029666755      17.656513    0.021188682      39.510562    0.056068309
            2.2      27.695868    0.031339049      19.697121    0.022389099      43.895738    0.059675843
            2.4      31.442569    0.033356039      22.355238    0.023836529      49.438158    0.063961786
            2.6      36.256094    0.035746975      25.767496    0.025550971      55.958837    0.067143277
            2.8      41.980302    0.038338834      29.820142    0.027406757      62.384226    0.069327401
              3       42.05044    0.038512596       29.83637    0.027513578       60.95445    0.055494461
            3.2      13.453416    0.022473761      9.4803194    0.015920028      19.661302    0.032707399
            3.4      4.8774137    0.013712658      3.4102389   0.0096211165      7.1943477     0.02018396
            3.6      2.0400681   0.0090158435      1.4163166   0.0062711492      3.0344338    0.013406353
            3.8     0.89888078   0.0061015156     0.61976121   0.0042084115      1.3478701   0.0091625561
              4     0.40385868   0.0041568017     0.27668403   0.0028476339     0.61014981   0.0062924985
            4.2     0.18459418    0.002856484     0.12563247   0.0019425479     0.28103492   0.0043611942
            4.4    0.081449559   0.0019371163    0.055111301   0.0013082542     0.12744673   0.0066002592
            4.6    0.036886731   0.0013143263    0.024764014  0.00088015894    0.057045973   0.0020421019
            4.8    0.017388605  0.00093404258    0.011641658  0.00062338994    0.026987554    0.001457714
              5    0.017388605  0.00093404258    0.011641658  0.00062338994    0.026987554    0.001457714
