#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.48560481   0.0045730196     0.34100895   0.0032462137     0.86386703    0.009245817
           -3.8     0.71236434   0.0055442484     0.50043879   0.0039380407      1.2583978    0.011256746
           -3.6      1.0503959   0.0066916669      0.7384879   0.0047545528      1.8534586     0.01771466
           -3.4      1.5046882   0.0079446157      1.0589115   0.0056454011      2.6462022    0.019590101
           -3.2      2.1104314   0.0093655411      1.4872917   0.0066623401       3.660314    0.022566745
             -3      2.9367547     0.01091979      2.0725965    0.007770603      5.0187294    0.023020407
           -2.8      3.9700747    0.012610425      2.8055698   0.0089815875      6.7416353    0.025947142
           -2.6      5.2677506    0.014399482      3.7280158    0.010262549      8.8204879    0.032161952
           -2.4      6.7868703    0.016212532      4.8097976    0.011563482      11.272255     0.03569209
           -2.2      8.5207734    0.018014388      6.0459647    0.012855921      13.929868    0.037972728
             -2      10.372275    0.019709843      7.3667617    0.014069599      16.701071    0.044568453
           -1.8      12.191355    0.021240575      8.6665625    0.015169482      19.449181    0.050403436
           -1.6      13.852211    0.022496107      9.8528777    0.016067515      21.849865    0.047074407
           -1.4      15.439255    0.023632559      10.986014     0.01687908      24.071377    0.048296465
           -1.2      16.586935     0.02439064      11.806038    0.017418836      25.604264    0.053132693
             -1      17.479544    0.024951978      12.442203    0.017817678      26.750951    0.046651956
           -0.8      17.988907    0.025268444      12.805253     0.01803992      27.332522    0.051596384
           -0.6       18.32681    0.025451148      13.045419    0.018166549       27.61493    0.047659828
           -0.4      18.379153    0.025472565      13.081854    0.018180334      27.603846    0.047589478
           -0.2      18.430312    0.025499765      13.117062     0.01819735      27.603668    0.050137551
              0      18.389489     0.02546912      13.089142    0.018175796      27.495402    0.052830255
            0.2      18.398842    0.025492605      13.096116    0.018195339      27.560246    0.047973146
            0.4       18.31106    0.025458355      13.034072    0.018173226      27.485516     0.05022324
            0.6      17.996844    0.025267721       12.81056    0.018039208      27.116264    0.047321585
            0.8      17.477145    0.024962025      12.440767     0.01782562      26.540329    0.047334694
              1       16.54987    0.024378661      11.778652    0.017411577        25.3098    0.048511731
            1.2       15.41786    0.023614677      10.970901    0.016865972      23.763683    0.044605494
            1.4      13.877492    0.022524336      9.8703277    0.016087461      21.504198    0.050673508
            1.6      12.153165     0.02121417      8.6382772    0.015148704      19.136842    0.043015439
            1.8      10.347604    0.019718637      7.3494109    0.014078738      16.464685    0.039319231
              2      8.5347978    0.018037933      6.0547966    0.012871395      13.717831    0.035317064
            2.2      6.7808881    0.016208565      4.8055647     0.01156074      11.013605    0.049618641
            2.4      5.2737337    0.014408444      3.7322946    0.010269517      8.6462221    0.037900873
            2.6      3.9846894    0.012621549      2.8161289   0.0089885475      6.6492572    0.027982937
            2.8      2.9285355    0.010920454      2.0662928    0.007771142        4.90147    0.022738487
              3      2.1116283   0.0093352736      1.4877925   0.0066379807      3.6051645    0.020820725
            3.2      1.4882217   0.0079040689        1.04732   0.0056167441       2.567524    0.016310169
            3.4      1.0424503   0.0066563207     0.73286675   0.0047279577      1.8318938     0.01582182
            3.6     0.71799049   0.0055367353     0.50449593   0.0039300611      1.2513643     0.01149152
            3.8     0.49593751   0.0046325093     0.34815716   0.0032875476     0.87503787    0.009539025
              4     0.49593751   0.0046325093     0.34815716   0.0032875476     0.87503787    0.009539025
