#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.022346698  0.00014708085    0.015823685  0.00010609395    0.032419015  0.00020966978
             10    0.066691255  0.00025264573    0.047230367  0.00018224235    0.096739227   0.0003601361
             20     0.10953138  0.00032048046    0.077606685   0.0002310363     0.15881569  0.00045713014
             30     0.14862391  0.00036882356     0.10537564   0.0002657391      0.2153625  0.00052638191
             40     0.18454355  0.00040516769     0.13092233  0.00029165059     0.26726866   0.0005788183
             50     0.21814631  0.00043282081     0.15489168  0.00031122291     0.31569611  0.00061901265
             60     0.24576298  0.00045232096     0.17462877  0.00032495772     0.37237898  0.00084554746
             70      0.2700261  0.00046668788     0.19199241  0.00033492138     0.42355713  0.00099180446
             80     0.28868489  0.00047585089     0.20535888   0.0003411552     0.46251216   0.0009166674
             90     0.30485483  0.00048208764     0.21697839  0.00034528881     0.49672195  0.00093455916
            100      0.3157453  0.00048468703     0.22481214  0.00034684003     0.51953179   0.0010207018
            110     0.32052336    0.000483808     0.22826576  0.00034591118     0.53062744   0.0010186519
            120     0.32281795  0.00048162528      0.2299271  0.00034407883     0.53530756   0.0010857596
            130     0.31950602  0.00047611675     0.22757138  0.00033989787     0.52905107   0.0011945001
            140     0.31326077   0.0004694785     0.22311214  0.00033497149     0.51846855  0.00095704993
            150     0.30345432  0.00046048956     0.21612776  0.00032840091     0.49988151   0.0010172432
            160     0.29297158  0.00045164395     0.20862031  0.00032193074     0.48099036   0.0010112408
            170     0.27969088  0.00044073241     0.19912705  0.00031401718     0.45749077  0.00091469119
            180     0.26626118   0.0004298241     0.18952427  0.00030614255     0.43318533  0.00085119181
            190      0.2499338  0.00041638833     0.17785379  0.00029645623     0.40435945  0.00081208647
            200     0.23514346  0.00040401503     0.16728146  0.00028755087     0.37910442  0.00079413739
            210      0.2192123   0.0003903076     0.15591072  0.00027771668     0.35131969  0.00085575838
            220     0.20400769  0.00037674891     0.14506769  0.00026800633     0.32608482  0.00067617358
            230     0.18916574  0.00036304408     0.13445448  0.00025813992     0.30034106  0.00075630948
            240     0.17502212  0.00034942266     0.12438879  0.00024842922     0.27714798  0.00066756077
            250     0.16096622  0.00033546097     0.11436013  0.00023842322      0.2537669  0.00059909031
            260     0.14790229  0.00032177489     0.10503622   0.0002286027     0.23253366  0.00054236909
            270     0.13598289  0.00030878753    0.096554356  0.00021933625     0.21275575  0.00060652538
            280     0.12405581  0.00029512845    0.088054892  0.00020956245      0.1937367  0.00049427626
            290     0.11369038  0.00028270449    0.080689899  0.00020072295     0.17674848  0.00047295016
            300     0.10368998  0.00027019977    0.073558691  0.00019175638     0.16051352   0.0004532009
            310    0.094232621  0.00025772764    0.066838432  0.00018287564     0.14575252  0.00041819914
