#   R_yHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      3.1443985    0.010702314      2.2430124   0.0076452718      5.6275304    0.021853837
            0.2      8.8059127    0.017767416      6.2811057    0.012693276      15.403963    0.039142945
            0.4      13.040084    0.021506636      9.3002768    0.015367111      22.228889    0.044676507
            0.6      15.846294    0.023644149      11.299977    0.016894384      26.490177    0.057564379
            0.8      17.469829    0.024811356      12.451798    0.017725192      28.778523    0.047497184
              1       18.54901    0.025574507      13.215617     0.01826702      30.185794    0.052461944
            1.2      19.375188    0.026146713      13.798023    0.018670784      31.248501    0.052054768
            1.4      20.166387    0.026700509      14.356401     0.01906518      32.366022     0.05388539
            1.6      21.236666    0.027419878      15.114154    0.019578839       33.92559    0.054958578
            1.8      22.800576    0.028418792      16.223182    0.020292846      36.349156    0.054203253
              2      24.846107    0.029695329      17.674493    0.021209914      39.595068     0.05979849
            2.2      27.700396    0.031333421      19.700218    0.022384627      43.965319    0.062080911
            2.4      31.458955    0.033361512      22.368034    0.023840451      49.430994    0.068429811
            2.6      36.259537    0.035742247      25.770403    0.025547426      56.010272    0.063289373
            2.8      42.018628    0.038357304      29.847054    0.027420041      62.450453     0.06910588
              3      41.996669    0.038504435      29.797188    0.027508459      60.878618    0.055481051
            3.2      13.466717    0.022485603      9.4891732    0.015927034      19.682257    0.032729682
            3.4      4.8845315     0.01370154      3.4156117   0.0096142562      7.2038099    0.020164309
            3.6       2.023515   0.0089847434      1.4050804   0.0062508314      3.0091438     0.01335669
            3.8     0.90048827   0.0060949626     0.62071694   0.0042041399      1.3506143   0.0091523307
              4     0.39879469   0.0041692759     0.27333772   0.0028551205     0.60218599    0.006313829
            4.2     0.18089074   0.0028536847       0.123086   0.0019409948     0.27543968   0.0043550239
            4.4     0.07893497   0.0019220859    0.053414423   0.0012984983     0.12098462   0.0029571538
            4.6    0.036492453   0.0013021078    0.024553801  0.00087332747    0.056303416   0.0020201025
            4.8    0.016886575  0.00091821236    0.011295394  0.00061147589    0.026236494     0.00143709
              5    0.016886575  0.00091821236    0.011295394  0.00061147589    0.026236494     0.00143709
