#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.54659962   0.0049943044     0.37703459    0.003489122      0.8934175    0.015224333
           -3.8     0.70303548   0.0055294131     0.48711678   0.0038742314       1.147408    0.014919587
           -3.6     0.88537963   0.0061306075     0.61491918   0.0043035763      1.4995696     0.02367013
           -3.4      1.1560598   0.0068924609     0.80560686   0.0048497658      2.0133469    0.033546848
           -3.2      1.5081691   0.0078050296      1.0534522   0.0055018828      2.6672011    0.029113847
             -3      1.9454425   0.0087831399      1.3624995   0.0062011326      3.5122653    0.029562237
           -2.8      2.5399113   0.0099601965      1.7826931   0.0070407455      4.5206499    0.028755464
           -2.6      3.3310383    0.011322912       2.343249   0.0080172861      5.8260473    0.030235467
           -2.4      4.3141193    0.012807174      3.0412432   0.0090810451      7.4062948    0.029705742
           -2.2       5.564123    0.014463859      3.9292669    0.010268726      9.3579202    0.032090161
             -2      7.1444085    0.016301271      5.0542748    0.011587999      11.767496    0.033840095
           -1.8      8.9734595    0.018176877      6.3589339    0.012937621      14.496822    0.036296808
           -1.6      11.092379    0.020125166      7.8725008    0.014341926      17.667841    0.040784416
           -1.4      13.468732    0.022091145       9.571755    0.015761969      21.108159    0.042022569
           -1.2      15.998916    0.023980109      11.384858     0.01712904       24.72706    0.046963243
             -1      18.553799    0.025728515      13.216472    0.018395656      28.461644    0.044838679
           -0.8      20.939763    0.027252017      14.930366    0.019502839       31.92865    0.046819142
           -0.6       23.04252    0.028532976      16.440191    0.020433965       34.98647    0.055874128
           -0.4      24.459102    0.029380013      17.457775    0.021052368      37.086134    0.052178722
           -0.2      25.268502    0.029859872      18.039238    0.021403021       38.29041    0.050852765
              0      25.260461    0.029865253      18.032529    0.021406701      38.227993    0.054114939
            0.2      24.549538    0.029421359      17.523321    0.021082233      37.204535    0.048098888
            0.4      23.022531    0.028522398      16.426043     0.02042655      35.017113    0.049114851
            0.6      20.964647    0.027272112      14.947531    0.019517003      31.969727    0.045786711
            0.8      18.550069    0.025724583       13.21484    0.018393564      28.444965    0.045557534
              1      16.032572     0.02399403      11.409183    0.017138529      24.815491    0.043823436
            1.2      13.430271    0.022046964      9.5458205    0.015731244      21.028899    0.041084824
            1.4      11.090833    0.020124301      7.8708861    0.014340827      17.569778    0.042458268
            1.6      8.9567545    0.018158297      6.3471066    0.012923895      14.471124    0.035376436
            1.8      7.1001689    0.016256291      5.0232551    0.011556851      11.665828    0.036303867
              2      5.5772418    0.014473526      3.9392016    0.010275715      9.3773907    0.033071739
            2.2      4.3112157    0.012813289      3.0390349   0.0090861324      7.3583098    0.041461474
            2.4      3.3335119    0.011339013      2.3450332   0.0080297669        5.83626    0.029805409
            2.6      2.5638099    0.010002039      1.7998619   0.0070720225      4.5712143    0.026395641
            2.8       1.950089    0.008779153      1.3656552   0.0061965083      3.5015061    0.025393176
              3      1.4894379   0.0077466917      1.0406275   0.0054606416      2.6841875    0.024562654
            3.2      1.1519486   0.0068952716     0.80245127   0.0048508975      1.9731604    0.030152461
            3.4     0.90181006   0.0061618944     0.62669203   0.0043264321      1.5567609    0.034333699
            3.6     0.70151434   0.0055442157     0.48623894   0.0038848979      1.1735735    0.015778876
            3.8     0.54452402     0.00498365     0.37592942   0.0034834943     0.88760034    0.012904622
              4     0.54452402     0.00498365     0.37592942   0.0034834943     0.88760034    0.012904622
