#         ytbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4  0.00010675132   6.162982e-05  7.2220614e-05  4.1697926e-05   0.0002041459  0.00011814991
           -3.8   0.0011386807  0.00025160319  0.00075303272  0.00016973663   0.0018081903  0.00039166735
           -3.6    0.010522667  0.00068105458   0.0070956961   0.0004619781    0.016304655   0.0010536462
           -3.4    0.035572061   0.0012620821    0.024081993   0.0008578262    0.060159047   0.0040590639
           -3.2     0.11722982   0.0022491393    0.079897786   0.0015372261     0.18268675   0.0045023077
             -3     0.30324163   0.0035818816     0.20825094   0.0024676558     0.47435272   0.0085149389
           -2.8     0.66273008   0.0052377999     0.45792704   0.0036374962      1.0735739    0.011544619
           -2.6      1.3066614   0.0073184688     0.90835761   0.0051167101      2.1332469    0.016760751
           -2.4       2.328282   0.0096605956      1.6273316   0.0067915837      3.8247686    0.024267486
           -2.2      3.7563403    0.012201084      2.6370699   0.0086165092      6.1147172    0.026555584
             -2      5.7263145    0.014926673      4.0357936    0.010578292      9.1620414    0.038235006
           -1.8      8.1700491    0.017681616      5.7765794    0.012568546      12.925185     0.04006658
           -1.6       11.11219    0.020412337      7.8752664    0.014538078      17.499189    0.041932822
           -1.4       14.29461    0.022974908      10.149999    0.016390118      22.290372    0.049838869
           -1.2       17.60833    0.025293854      12.520279    0.018063399      27.384528    0.051816487
             -1      20.862597    0.027338469       14.84896    0.019538382      32.224956    0.054698401
           -0.8      23.814267    0.029051461       16.95905    0.020772056       36.72426    0.056470067
           -0.6      26.306082    0.030382216      18.741193     0.02172837       40.48873    0.059236518
           -0.4      28.047142    0.031267281      19.986727    0.022364678      43.094519    0.064091542
           -0.2      28.932952    0.031700015      20.618952      0.0226737       44.45201    0.067584497
              0      28.963565    0.031715861       20.64059    0.022685081      44.486199     0.06341587
            0.2      27.991516    0.031247484      19.946418    0.022351269      43.034299    0.060154241
            0.4      26.307487    0.030385425      18.742018    0.021731116      40.577861    0.060282628
            0.6         23.772    0.029029895      16.928625    0.020756445      36.691593    0.062620838
            0.8      20.878569    0.027351829      14.859579    0.019547541      32.430924    0.058211165
              1      17.564712    0.025289021      12.488226    0.018061576      27.421876    0.053561715
            1.2      14.281339    0.022962836       10.14016    0.016380944      22.534154    0.050239715
            1.4      11.090928    0.020411042       7.859757    0.014537946      17.615551     0.04127429
            1.6      8.1944606    0.017682367      5.7930134    0.012567728       13.14118    0.035073874
            1.8      5.7525034    0.014960342      4.0534834    0.010601959      9.3942221    0.031219372
              2      3.7836917    0.012236659      2.6565751   0.0086421777      6.2935155    0.026953822
            2.2      2.3005395   0.0096227524      1.6071154   0.0067622584      3.8842979     0.02226552
            2.4      1.3054919   0.0072978513     0.90732108   0.0050998235      2.2255562    0.023510746
            2.6     0.66093151   0.0052277742     0.45682621   0.0036331516      1.1327528    0.011813314
            2.8     0.30177747   0.0035505869     0.20728786   0.0024474074     0.52784776   0.0087019477
              3     0.12167079   0.0022550064    0.083046402   0.0015426317     0.18511665   0.0034350599
            3.2    0.035667593   0.0012474479    0.024225209  0.00084940466    0.058812061   0.0023054273
            3.4   0.0097487112   0.0006874875   0.0066019768  0.00046412437    0.017881064   0.0020409952
            3.6   0.0013521833  0.00025160218  0.00091608954  0.00017029476   0.0025430004   0.0004052029
            3.8  0.00014233509  8.7157727e-05  9.7258996e-05  5.9980147e-05  0.00022273247  0.00011487299
              4  0.00014233509  8.7157727e-05  9.7258996e-05  5.9980147e-05  0.00022273247  0.00011487299
