# dphiHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      17.262815    0.024681538      12.283353    0.017596918      28.550471    0.049668271
            0.2      17.134818      0.0245835      12.192101     0.01752724      28.157979    0.049429696
            0.4      16.973032    0.024482206      12.076571    0.017457454      27.760419     0.05035913
            0.6      16.902881    0.024447539      12.027253    0.017436166      27.548737    0.052772467
            0.8      16.995282    0.024540647      12.093462    0.017505243      27.565784    0.053764303
              1       17.40607    0.024853475      12.385192    0.017730942      28.194141    0.050217056
            1.2      18.038551    0.025322841      12.834107    0.018067146      29.222936    0.050571265
            1.4       19.10113    0.026073017      13.589419    0.018606918      30.767333    0.055344566
            1.6      20.506281    0.027038168      14.586954    0.019299029      33.153899    0.051958205
            1.8      22.495815    0.028317912      15.999318    0.020216095      36.270769    0.055001729
              2      25.159858     0.02992774      17.888668    0.021367201      40.307391    0.056216851
            2.2      28.550877    0.031867349      20.294532    0.022757924      45.438303    0.061388731
            2.4      32.967497    0.034175137      23.423858    0.024408219      51.762048     0.06632576
            2.6      38.518802    0.036817679      27.353146     0.02629628      58.738369    0.068870084
            2.8      44.463307    0.039424382      31.554714      0.0281581      64.439943    0.056825504
              3      34.237401    0.035184264      24.282852    0.025125045      49.652224    0.050725904
            3.2      34.237401    0.035184264      24.282852    0.025125045      49.652224    0.050725904
