#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.059037799  0.00021522861    0.042116843  0.00015437276     0.10826797   0.0004739572
             10     0.17247487  0.00036502492     0.12303804  0.00026178347      0.3144164  0.00080272214
             20     0.27400586  0.00045700242     0.19543627  0.00032773462     0.49361565  0.00096590013
             30     0.35810101  0.00051909517     0.25536717  0.00037218988     0.63519202   0.0011502814
             40     0.42113042  0.00055976571     0.30022224  0.00040126001     0.73379431   0.0011631168
             50     0.46017504   0.0005826073     0.32796015  0.00041748081     0.78747998   0.0011869272
             60     0.48008906  0.00059305344     0.34202037  0.00042478654     0.80557001   0.0011777896
             70     0.48182614  0.00059256929     0.34310798    0.000424206      0.7938315   0.0011845198
             80     0.47098877  0.00058484343      0.3352617  0.00041843338     0.76137119     0.00116003
             90     0.44818209   0.0005698698     0.31888924   0.0004074688     0.71031422   0.0010889634
            100     0.41897778  0.00055076699     0.29796934  0.00039351301     0.65460595    0.001045837
            110     0.38849485  0.00053024088     0.27617631  0.00037861349     0.59688523   0.0010408933
            120      0.3536256  0.00050606907     0.25125555   0.0003610647     0.53363884   0.0010483643
            130     0.31959604  0.00048083554     0.22698942  0.00034281784     0.47604906   0.0008810379
            140     0.28752746  0.00045594866     0.20413706  0.00032486065     0.41997206  0.00099673272
            150     0.25824464  0.00043165242     0.18328843  0.00030732607     0.37431493  0.00062419222
            160     0.22916963  0.00040666762     0.16258259   0.0002893534     0.33234935  0.00058851567
            170      0.2030325  0.00038248192     0.14399824  0.00027198586     0.29455471  0.00055389784
            180     0.18082645  0.00036093204     0.12819856  0.00025651105     0.26246574  0.00052305611
            190     0.15982658  0.00033902032     0.11327418  0.00024081101     0.23207897  0.00049161405
            200     0.14194344   0.0003192175     0.10057599  0.00022662289     0.20617536  0.00046319217
            210      0.1246873   0.0002990465     0.08833823  0.00021223301     0.18114437  0.00043410995
            220     0.11038168  0.00028110079    0.078176236  0.00019938728     0.16043079  0.00040833429
            230    0.097642914  0.00026413756    0.069142754  0.00018728741      0.1419478  0.00038386257
            240    0.086723647  0.00024888527     0.06138437  0.00017637667     0.12614039  0.00036194411
            250     0.07714381  0.00023458183     0.05459307  0.00016618901     0.11223406  0.00034127489
            260    0.067990728  0.00022007113    0.048103684  0.00015584862     0.09894803  0.00032031706
            270    0.060625652  0.00020774712    0.042894338  0.00014711952    0.088233007  0.00030247056
            280    0.054041581  0.00019608475    0.038220855   0.0001387979    0.078684304  0.00028558783
            290    0.048357938  0.00018540532    0.034200568  0.00013122182    0.070413133  0.00027008331
