#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.014794274    0.004074089   0.0096063426   0.0029308258    0.023663294   0.0058507816
           -3.8    0.030080597   0.0022514627    0.020073932   0.0015584416    0.046778459    0.003378767
           -3.6    0.058228742   0.0029053299    0.039234517   0.0019580699    0.089593733   0.0044815208
           -3.4     0.11061207    0.010689816    0.074638446   0.0072433072     0.16982081    0.016344952
           -3.2     0.17781328   0.0051800197     0.12104855   0.0035683144     0.27036203    0.007797425
             -3     0.29535266   0.0057569248     0.20197978   0.0039996656     0.44669149   0.0085867195
           -2.8     0.48470834   0.0093913309       0.333141   0.0065711884     0.72885253    0.013876144
           -2.6     0.78057477     0.01070006     0.53929711   0.0075017309      1.1667247    0.015795614
           -2.4      1.2514595    0.013072272     0.86856109   0.0092648548      1.8608643    0.019072863
           -2.2      1.9707695    0.017935583      1.3737973    0.012643834      2.9158096    0.026267171
             -2      3.0366362     0.01766236      2.1256569    0.012708989      4.4712745    0.025321633
           -1.8      4.6251196    0.020204511      3.2504042    0.014585247      6.7798399    0.028854909
           -1.6      6.9343927    0.023957046      4.8906106    0.017321938      10.123305    0.034140677
           -1.4      10.143926    0.029310329      7.1768393     0.02131005      14.755423    0.041509611
           -1.2      14.470484    0.033897803      10.265631    0.025181134      20.983861    0.047068227
             -1      19.988679    0.036119511       14.21501    0.026297734      28.905925    0.051051179
           -0.8      26.435908    0.048545989      18.834318    0.035911404      38.149834    0.067496488
           -0.6      33.249005    0.046145773      23.717898    0.033661738      47.913844    0.065089124
           -0.4      39.174464    0.050363528      27.969453     0.03685445      56.396712    0.070790384
           -0.2      42.940067    0.055196601      30.666446     0.04047225      61.797856    0.077424821
              0      42.987364    0.051020112      30.701336    0.037254185      61.863162    0.071884642
            0.2      39.564454    0.049564605      28.248757    0.035999159      56.955925    0.070235768
            0.4      33.754647    0.046642799      24.080667    0.034046404      48.637576    0.065736704
            0.6      26.963208    0.042636612      19.209357    0.031190862      38.911722    0.059960926
            0.8      20.479562    0.036675095      14.564582    0.026729906      29.613961    0.051785659
              1      14.924741    0.031510874       10.58962    0.022846674      21.638344    0.044733683
            1.2       10.51048    0.029113988      7.4377205    0.021181524      15.284964    0.041193201
            1.4      7.2250858    0.025243641      5.0963832    0.018228124      10.545979    0.036016308
            1.6      4.8570939    0.019589396      3.4127211    0.014076595      7.1209624    0.028108083
            1.8      3.2137986    0.020918614      2.2480544    0.015286089      4.7355582    0.029504701
              2      2.1084862     0.01406675       1.469575     0.01001049       3.119975    0.020408629
            2.2      1.3443773    0.014601926     0.93195395    0.010492372      2.0014861     0.02097112
            2.4     0.86500482   0.0096849384     0.59754687   0.0067832455      1.2930874    0.014303453
            2.6      0.5366996   0.0075719709     0.36883914   0.0053130629     0.80711816     0.01117388
            2.8     0.33019113   0.0058659506     0.22577671   0.0040874754     0.49943645   0.0087196512
              3      0.1967859   0.0049975052     0.13373767   0.0034448616     0.29974532   0.0075214995
            3.2     0.11382757   0.0036027072    0.076937866   0.0024718536     0.17448804   0.0054467209
            3.4    0.065007422   0.0026742733    0.043723554   0.0018327136     0.10022164   0.0040533655
            3.6    0.037923238   0.0017555592    0.025448564   0.0011786145    0.058642019   0.0027185201
            3.8    0.018321598   0.0013857522    0.012156345  0.00093727671    0.028686419   0.0021311483
              4    0.018321598   0.0013857522    0.012156345  0.00093727671    0.028686419   0.0021311483
