# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.37322969    0.008461187     0.25821629   0.0060944426     0.55616328     0.01212753
           -3.8     0.53562933   0.0095706836     0.37266149   0.0069043767     0.79356114    0.013697077
           -3.6     0.73489605    0.009624485     0.51240271   0.0068972203      1.0862127    0.013869777
           -3.4     0.98848792    0.011382354     0.69025859   0.0082173536      1.4585714    0.016268899
           -3.2      1.3811747    0.019668102     0.96736062    0.014023167      2.0315236    0.028424867
             -3      1.8055163    0.019323715      1.2642046    0.015094735       2.655917    0.025427526
           -2.8       2.440707    0.016333588      1.7171713    0.011841525      3.5723127    0.023222666
           -2.6      3.2188267    0.017104007      2.2681662    0.012377962      4.7029237     0.02435923
           -2.4      4.2588015    0.018680794       3.007828    0.013587129      6.2069994    0.026453415
           -2.2       5.492585    0.019965105       3.884679    0.014499415      7.9923208    0.028311621
             -2      7.0709232    0.024444474      5.0085954    0.018124805      10.271285    0.033988088
           -1.8      8.9602201    0.025799429      6.3582163    0.018776908       12.99016    0.036507857
           -1.6      11.234609    0.025929625      7.9829871    0.018785224      16.262364    0.036847062
           -1.4      13.789828    0.037113732      9.8090049    0.027170007      19.937197    0.052120478
           -1.2      16.799995    0.032719556      11.964321    0.023848679      24.257189    0.046200045
             -1      19.916313    0.034713799      14.194069     0.02524088      28.733051    0.049133669
           -0.8      23.078014    0.036500731      16.457942    0.026372184      33.270117    0.052011806
           -0.6      25.971963     0.04372755      18.530321    0.032099231      37.422699    0.061339201
           -0.4      28.145861    0.041585365      20.084469    0.030282662      40.547662    0.058760096
           -0.2      29.483609    0.042770777      21.041928     0.03124833      42.467936    0.060245376
              0      29.409558    0.041702409      20.984511    0.030347518      42.371094    0.058970789
            0.2       28.15086    0.044472073      20.087389    0.032550813      40.555712    0.062473857
            0.4      25.889631    0.041518336       18.46943    0.030272233      37.308309    0.058582453
            0.6      23.210206    0.038216832      16.551873     0.02785433      33.460923    0.053950292
            0.8      20.013113    0.035937473      14.262139    0.026107654      28.874008    0.050925187
              1      16.930898    0.032958229      12.056938    0.023886377      24.446993    0.046813259
            1.2      14.017266    0.032419629      9.9718025    0.023730207      20.263341    0.045581031
            1.4      11.495287    0.029869777      8.1695697    0.021539767      16.636518    0.042675607
            1.6      9.1804417     0.02567451      6.5147262    0.018753126      13.308264    0.036201547
            1.8      7.2768087    0.021953903      5.1579267    0.015882632      10.562589    0.031260101
              2      5.7210523    0.023487531       4.047625    0.017184225      8.3214811    0.033042512
            2.2      4.4799151     0.01975949      3.1638998    0.014350749       6.529217    0.028016943
            2.4      3.4612299    0.016559727      2.4398669    0.011940457       5.054995    0.023675419
            2.6      2.6711384    0.016860876       1.880113    0.012282632       3.907836    0.023844481
            2.8      2.0048026    0.014719384      1.4068688    0.010727544      2.9425224    0.020813199
              3      1.5415815    0.011758974       1.079942   0.0084439902      2.2671041    0.016905525
            3.2       1.147768    0.010542657     0.80251198   0.0075914777       1.691457    0.015107988
            3.4     0.82992478    0.012227635     0.57737877    0.008935975      1.2296164    0.017248196
            3.6     0.62654487   0.0095906947     0.43530776     0.00693052     0.92965973      0.0136949
            3.8     0.46604468   0.0088378298     0.32284513   0.0063274821     0.69375552    0.012748957
              4     0.46604468   0.0088378298     0.32284513   0.0063274821     0.69375552    0.012748957
