#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.54836932    0.016700415     0.37205615     0.01201554     0.83470121    0.023988733
           -3.8     0.74704394    0.015243002     0.51101681    0.011143696       1.127367    0.021509095
           -3.6     0.99766182    0.016365921     0.68497964    0.011683098      1.4995696     0.02367013
           -3.4      1.3457078    0.023705091     0.92787501    0.017270504      2.0133469    0.033546848
           -3.2      1.7914842    0.020366992      1.2409289    0.014694711      2.6672011    0.029113847
             -3      2.3726636    0.020644165      1.6523087    0.014864053      3.5122653    0.029562237
           -2.8      3.0629971    0.020162841      2.1388091    0.014578831      4.5206499    0.028755464
           -2.6      3.9637831    0.021377143      2.7782125    0.015567398      5.8260473    0.030235467
           -2.4      5.0566685    0.020949176      3.5554666    0.015223867      7.4062948    0.029705742
           -2.2      6.4077664    0.022670693      4.5173064    0.016501089      9.3579202    0.032090161
             -2      8.0829025    0.023844414      5.7140884    0.017301971      11.767496    0.033840095
           -1.8      9.9845255    0.025670208      7.0753664    0.018690698      14.496822    0.036296808
           -1.6      12.201761    0.028979304      8.6677596    0.021184944      17.667841    0.040784416
           -1.4      14.604916    0.029827825      10.391797    0.021789016      21.108159    0.042022569
           -1.2      17.141496    0.033531253      12.217201    0.024616781       24.72706    0.046963243
             -1       19.76297     0.03169977       14.10614    0.023050849      28.461644    0.044838679
           -0.8      22.201499    0.033141535      15.866318    0.024126579       31.92865    0.046819142
           -0.6      24.353431    0.040158163      17.420445    0.029659143       34.98647    0.055874128
           -0.4       25.83316    0.037193602      18.490411    0.027257233      37.086134    0.052178722
           -0.2      26.682726    0.036072184      19.105278    0.026306525       38.29041    0.050852765
              0      26.636124    0.038637819      19.069875    0.028356784      38.227993    0.054114939
            0.2      25.915867    0.033932026      18.549692    0.024613036      37.204535    0.048098888
            0.4      24.377549    0.034875525      17.439737    0.025465717      35.017113    0.049114851
            0.6      22.229589    0.032322459      15.886086    0.023467206      31.969727    0.045786711
            0.8      19.751979    0.032281417        14.0986    0.023525323      28.444965    0.045557534
              1      17.204203    0.031343129      12.262836    0.023083093      24.815491    0.043823436
            1.2      14.552889    0.029063867       10.35673     0.02115527      21.028899    0.041084824
            1.4      12.126203    0.030935856      8.6086597    0.023225152      17.569778    0.042458268
            1.6      9.9673586    0.024928154      7.0636103    0.018084621      14.471124    0.035376436
            1.8      8.0119731     0.02572919      5.6631349     0.01876721      11.665828    0.036303867
              2      6.4230679    0.023297301        4.52932    0.016903041      9.3773907    0.033071739
            2.2      5.0213893    0.029517854      3.5289551    0.021613919      7.3583098    0.041461474
            2.4       3.970636    0.020974078      2.7828987    0.015207568        5.83626    0.029805409
            2.6      3.0991929    0.018543436      2.1653177    0.013431175      4.5712143    0.026395641
            2.8      2.3639877    0.017680173      1.6453798    0.012700543      3.5015061    0.025393176
              3      1.8054257     0.01711391      1.2522871     0.01230252      2.6841875    0.024562654
            3.2      1.3165507    0.021109319     0.90623884    0.015233529      1.9731604    0.030152461
            3.4      1.0375049     0.02374348      0.7135446    0.016928116      1.5567609    0.034333699
            3.6     0.77207728    0.015526792     0.52843904    0.011073528      1.1645483     0.02248861
            3.8     0.54591548    0.013006956     0.37078214   0.0093053987     0.82991332    0.018780349
              4     0.54591548    0.013006956     0.37078214   0.0093053987     0.82991332    0.018780349
