#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.59101067   0.0064259929     0.41640137   0.0046057038     0.86386703    0.009245817
           -3.8     0.86046666   0.0077954667     0.60589497   0.0055672724      1.2583978    0.011256746
           -3.6      1.2690038    0.012464578     0.89461808   0.0090409104      1.8534586     0.01771466
           -3.4      1.8127607    0.013811378      1.2785166    0.010027014      2.6462022    0.019590101
           -3.2      2.5104083    0.015616241      1.7722716    0.011141183       3.660314    0.022566745
             -3       3.445853    0.016069862      2.4350119    0.011560536      5.0187294    0.023020407
           -2.8      4.6369173    0.018139999      3.2817776    0.013071125      6.7416353    0.025947142
           -2.6      6.0753261    0.022546648       4.305076    0.016280422      8.8204879    0.032161952
           -2.4      7.7768431    0.025159023      5.5190186    0.018254141      11.272255     0.03569209
           -2.2      9.6222763    0.026802486      6.8361521    0.019471303      13.929868    0.037972728
             -2      11.543916    0.031752692      8.2059507    0.023272817      16.701071    0.044568453
           -1.8      13.457455    0.036067691      9.5752959    0.026545993      19.449181    0.050403436
           -1.6      15.129036    0.033318654      10.771407    0.024273911      21.849865    0.047074407
           -1.4      16.673167    0.034453887      11.874782    0.025317902      24.071377    0.048296465
           -1.2      17.740599    0.037897768      12.638919    0.027796101      25.604264    0.053132693
             -1      18.537664    0.032947519      13.208648    0.023950352      26.750951    0.046651956
           -0.8      18.941028    0.036648631      13.496587    0.026790242      27.332522    0.051596384
           -0.6       19.13468    0.033672498      13.633234    0.024488843       27.61493    0.047659828
           -0.4      19.125211    0.033647158       13.62554    0.024489318      27.603846    0.047589478
           -0.2       19.12366    0.035635805      13.623474    0.026071812      27.603668    0.050137551
              0      19.049626    0.038325644      13.571378    0.028631752      27.495402    0.052830255
            0.2      19.099162    0.033915964      13.609765    0.024686961      27.560246    0.047973146
            0.4      19.048186    0.035945508      13.573759    0.026477775      27.485516     0.05022324
            0.6      18.789115    0.033465311      13.386786    0.024360589      27.116264    0.047321585
            0.8      18.393453    0.033419445      13.107024    0.024287477      26.540329    0.047334694
              1      17.538039    0.034248943      12.495525    0.024889918        25.3098    0.048511731
            1.2      16.464088     0.03143425      11.728637     0.02280394      23.763683    0.044605494
            1.4      14.885323     0.03573312      10.594974    0.025950472      21.504198    0.050673508
            1.6      13.242606    0.030367523      9.4234328    0.022077143      19.136842    0.043015439
            1.8      11.385546    0.027685108      8.0966838    0.020069848      16.464685    0.039319231
              2      9.4736202    0.024755631      6.7290433    0.017867823      13.717831    0.035317064
            2.2      7.5956884    0.034995374      5.3886317     0.02541359      11.013605    0.049618641
            2.4      5.9546249    0.026498404      4.2190799    0.019075947      8.6462221    0.037900873
            2.6      4.5739021    0.019527894      3.2374914     0.01404229      6.6492572    0.027982937
            2.8      3.3654066     0.01591165      2.3781616    0.011471848        4.90147    0.022738487
              3      2.4729454    0.014531857      1.7460691    0.010452461      3.6051645    0.020820725
            3.2      1.7590034    0.011361324      1.2406901   0.0081598521       2.567524    0.016310169
            3.4      1.2538641    0.011038803     0.88370658   0.0079451025      1.8318938     0.01582182
            3.6     0.85579315   0.0080033735     0.60266678   0.0057452697      1.2513643     0.01149152
            3.8     0.59826114   0.0065952609     0.42123974   0.0047033192     0.87503787    0.009539025
              4     0.59826114   0.0065952609     0.42123974   0.0047033192     0.87503787    0.009539025
