#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340    0.074172035   0.0002131398    0.052656795  0.00015782158     0.10723651  0.00029544498
            360      0.1974914  0.00040175665     0.14026715  0.00029976448     0.28546926  0.00055261832
            380     0.24918649  0.00059401012     0.17752685  0.00044264787     0.35919481   0.0008176725
            400       0.271707  0.00057443742     0.19391574  0.00043231445     0.39104621  0.00078306507
            420     0.27476103  0.00046448103     0.19629615  0.00034453571     0.39511142  0.00064329679
            440      0.2667919  0.00040766672     0.19067505  0.00029828239     0.38357269  0.00057262508
            460     0.25239826  0.00039607863     0.18037001  0.00028907386     0.36297516  0.00055786114
            480     0.23594539  0.00038803053     0.16857834  0.00028257813     0.33943535  0.00054790747
            500     0.21647776  0.00041263851     0.15462336  0.00030177469      0.3115669  0.00058002805
            520     0.19913567  0.00034565432     0.14217824  0.00024915264     0.28676502  0.00049342954
            540     0.18139538   0.0003655768     0.12945355  0.00026340581     0.26136805  0.00052220759
            560      0.1644606  0.00031115949     0.11729232  0.00022313479     0.23715195  0.00044670865
            580     0.14826723  0.00032491423     0.10567095   0.0002345374     0.21397456  0.00046346017
            600     0.13419732  0.00028711543    0.095601117  0.00020555465     0.19377516  0.00041301821
            620     0.12068583  0.00027357404    0.085916936  0.00019546193     0.17440571  0.00039442244
            640     0.10947105  0.00028563501    0.077877073  0.00020239126      0.1583322  0.00041552364
            660    0.098150738  0.00024025117    0.069775354  0.00017114171     0.14207331  0.00034757932
            680      0.0883011   0.0002316051    0.062730467  0.00016555464     0.12791741  0.00033389696
            700    0.079602104  0.00021393239    0.056524367  0.00015234541     0.11538106  0.00030970703
            720    0.071590791  0.00019527404    0.050792888  0.00013860862     0.10386749   0.0002836424
            740    0.065005534  0.00018454298    0.046091578  0.00013093635    0.094383175  0.00026815103
            760    0.058921248  0.00019573732    0.041749703   0.0001390536    0.085614962  0.00028417592
            780    0.052897246  0.00016884468    0.037464922  0.00011944958    0.076902338  0.00024616381
            800    0.047787773  0.00016038959    0.033818557  0.00011362287    0.069538422  0.00023360379
            820    0.043241165  0.00015140679    0.030581317  0.00010701906    0.062969548  0.00022101858
            840    0.039518588  0.00015805972    0.027927154   0.0001115787    0.057598033  0.00023102884
            860    0.035901683  0.00014108745    0.025349516  9.9397356e-05    0.052377436  0.00020669476
            880    0.032285486  0.00013075517    0.022792645  9.1817141e-05    0.047111409  0.00019229916
            900    0.029425494  0.00012167993    0.020759713  8.5745571e-05    0.042970176  0.00017821505
            920    0.026722251  0.00011909061    0.018838702  8.3677057e-05    0.039055481  0.00017498399
            940    0.024073429  0.00010707775    0.016957749  7.5305075e-05    0.035216282  0.00015718897
            960    0.022332769   0.0001506264    0.015721517  0.00010511792    0.032694245  0.00022328421
            980    0.020323183  9.9649484e-05    0.014301307  7.0074597e-05    0.029765428  0.00014632671
           1000    0.020323183  9.9649484e-05    0.014301307  7.0074597e-05    0.029765428  0.00014632671
