#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.18269841   0.0088357037     0.12163297   0.0065204768     0.28195768     0.01231552
           -3.8     0.34815394    0.011089869       0.236733   0.0081474601     0.52708674    0.015557667
           -3.6     0.61109523    0.011860005     0.42070261   0.0086807751     0.91410925    0.016707492
           -3.4      1.0103963    0.016457364     0.69983827    0.012586599      1.5022341    0.022148798
           -3.2      1.6453983    0.014901604      1.1508072    0.010861203      2.4225696    0.021065731
             -3      2.4741071    0.021563902      1.7342076      0.0166372      3.6340644    0.028773049
           -2.8      3.6556588    0.019839929      2.5746605    0.014383552       5.343052    0.028207496
           -2.6      5.0873615    0.024271544      3.5938465    0.017708932      7.4114622     0.03426414
           -2.4      6.8558205    0.023243409       4.855377    0.016868822      9.9601789    0.032986433
           -2.2      8.8272137     0.03107939      6.2596024    0.022865223      12.805482    0.043467682
             -2      11.078033    0.029904935      7.8711005    0.021730147      16.036642    0.042370678
           -1.8      13.279718    0.028284515      9.4478186    0.020459614      19.196094    0.040269339
           -1.6      15.349926    0.032568754      10.930064    0.023650782       22.16736    0.046166771
           -1.4      17.153344    0.031671895      12.224128    0.022907665      24.750155    0.045081959
           -1.2      18.546775    0.031925753      13.222832    0.023145025      26.747777    0.045321882
             -1      19.573089    0.038464964       13.95856    0.028217927      28.219102    0.053907017
           -0.8      20.170925    0.037586814      14.384849    0.027226472      29.081081     0.05342174
           -0.6      20.514341    0.033342537      14.632483    0.024185749      29.570421    0.047304333
           -0.4      20.597876    0.034920602      14.693143     0.02539817      29.688732    0.049410236
           -0.2      20.643996    0.035036267        14.7259    0.025585501      29.755725    0.049371843
              0      20.641593    0.033722357      14.725516    0.024714946      29.749422     0.04737193
            0.2      20.533015    0.036127788      14.645704    0.026399958      29.597403    0.050855903
            0.4      20.445888    0.032697285      14.584767    0.023728786      29.469223     0.04637195
            0.6      20.136133    0.033556351      14.362023    0.024393301      29.026469    0.047507608
            0.8      19.521448    0.039528353      13.922281    0.028854447      28.143118     0.05569021
              1      18.468988    0.035842476      13.165983    0.026236143      26.638013    0.050373681
            1.2      17.057872      0.0333266      12.154593    0.024211186      24.615062    0.047233058
            1.4      15.306551    0.030830042      10.901149    0.022356471      22.100323    0.043773846
            1.6      13.263783    0.031487324      9.4359728    0.022685393      19.173802    0.045064417
            1.8      11.124277     0.02923109      7.9047666    0.021168169      16.101632    0.041571812
              2      8.9929441    0.026364276      6.3794403    0.019149138      13.041266    0.037415082
            2.2      6.9772407    0.022638228      4.9400287    0.016337426      10.139274    0.032323705
            2.4      5.1954074    0.021054118      3.6688853    0.015236359       7.571341    0.029984873
            2.6      3.7296664    0.024342897      2.6242607    0.017753188      5.4567203    0.034373439
            2.8      2.6339307    0.016044453      1.8491227    0.011586312      3.8629635    0.022911568
              3      1.7873881    0.019338273      1.2484747    0.013911183      2.6353811    0.027740447
            3.2      1.1507339    0.013313799     0.80013533   0.0096703756        1.70447    0.018888661
            3.4     0.74842249    0.011718164     0.51795537   0.0085332825      1.1139045    0.016594688
            3.6     0.45758282    0.011584958     0.31334656   0.0084342663     0.68829474    0.016387241
            3.8     0.24334054    0.010444757     0.16321051   0.0077233121     0.37310171    0.014532706
              4     0.24334054    0.010444757     0.16321051   0.0077233121     0.37310171    0.014532706
