#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.30091558   0.0071677733     0.29054346   0.0066988833     0.30699661   0.0091263963
             10     0.89713807    0.012469685     0.86024289    0.011548085     0.93615799    0.015537891
             20      1.4436717    0.015514458      1.3761157     0.01443449      1.5136706    0.020689308
             30      1.8770335    0.017629025      1.8018186    0.016664475      1.9576357    0.024732699
             40      2.2352848    0.020082038      2.1255528    0.018651462      2.3786045    0.039418496
             50      2.5141682      0.0242996       2.396516    0.021530401      2.7021021    0.039193644
             60       2.666596    0.024904225      2.5408934    0.022782581      2.7860117    0.034569339
             70      2.7158806     0.02107191      2.5722008    0.019647234      2.8860057     0.03448167
             80      2.7217227    0.021779777      2.5919458    0.021849895      2.8861353    0.070999152
             90      2.6667776    0.022973943      2.5088425    0.023576721      2.7555203    0.048653838
            100      2.5043012    0.020351399      2.3665437    0.018897862      2.6505487    0.032045843
            110      2.3821997    0.022429621      2.2649223    0.025920467      2.5018564     0.03169213
            120      2.2532876    0.037240086       2.113894    0.027500703      2.4063828    0.058050664
            130      2.0774125    0.019904906      1.9516831    0.021317268       2.147154     0.06229332
            140      1.8719993    0.018394641      1.7555183     0.01909472      2.0141696    0.039780968
            150      1.6957736    0.027837458      1.6008943    0.033783669      1.7799803    0.021835694
            160      1.5285891    0.015593472      1.4252628    0.014564061      1.6388011    0.021715629
            170      1.4026665    0.016425564      1.3162799    0.023666166      1.4857188    0.018454984
            180      1.2540447    0.014965555      1.1622683    0.013645869      1.3473157    0.018970612
            190      1.1045358     0.01367187      1.0206595    0.013797326      1.1802544    0.015900249
            200     0.97860142    0.012563721     0.90237386    0.011967306      1.0549314    0.015107283
            210     0.88492303    0.012040736     0.80966572    0.010420125     0.94765374    0.014083899
            220     0.81885359    0.011033082     0.75314237     0.01021136      0.8823963     0.01347954
            230      0.7049184    0.010267271     0.64433168   0.0093913726     0.76360656    0.012564234
            240     0.62914092    0.010110179     0.57821414   0.0098730805     0.67759976    0.011785978
            250     0.55931622   0.0096152659      0.5163913   0.0095122459     0.59604449    0.011125385
            260     0.50158816   0.0091938484     0.46069113    0.009548027     0.53680314    0.012541984
            270     0.45890587   0.0083717345     0.41844601   0.0078276847     0.49726016    0.010013959
            280     0.39074335   0.0076812576     0.35757376   0.0072905826     0.42197555   0.0092969337
            290     0.37354555    0.007852001      0.3429536   0.0074210998     0.39916821   0.0091567425
            300     0.32932705   0.0068450952      0.2973857   0.0061550007     0.36191279   0.0083654164
            310     0.29058323   0.0064502402     0.26070805   0.0058484379     0.32370194   0.0078628389
            320     0.26275536   0.0063007677     0.23742228   0.0057905757     0.28792488   0.0076206558
            330     0.23861621   0.0058415254     0.21510549   0.0052579115     0.26129609   0.0071149435
            340     0.21485078   0.0059448908     0.19416295   0.0058670477     0.23808635   0.0068281907
            350     0.18090562   0.0051832024     0.16416928   0.0047020398     0.19573735   0.0063469043
            360     0.16227941   0.0049615367     0.14711309   0.0045981977     0.17554489   0.0058935815
            370     0.14889279   0.0047191494     0.13301064   0.0044228074     0.16568405   0.0056314233
            380     0.13063181   0.0043386873     0.11675875   0.0038425222     0.14434383    0.005329162
            390     0.12794235   0.0042813148     0.11413189   0.0038697117     0.14261098   0.0051538429
            400     0.10619181   0.0038738469    0.094960583   0.0034193482     0.11714555   0.0047606127
            410     0.10031373   0.0037253049    0.089707451    0.003247813     0.11025162   0.0046236678
            420    0.089954936   0.0036135553    0.081263375   0.0032683797    0.097062241   0.0044233308
            430    0.081420355   0.0033829405    0.072737397   0.0030104438    0.089425034   0.0041567889
            440    0.071210778   0.0031564739    0.062927666   0.0027539311    0.079639647   0.0038547373
            450    0.074470949   0.0034141209    0.066998875   0.0032673138    0.081254372   0.0038651049
            460    0.062266411   0.0033312386    0.056772944   0.0033519789    0.066748931   0.0036085985
            470    0.057938645   0.0028435692    0.051739077   0.0026348576    0.064419817   0.0033846568
            480    0.048865985   0.0025823271    0.043933205    0.002273115    0.052949548   0.0032003967
            490    0.045581718   0.0026027296    0.041381164   0.0025189165     0.04849687   0.0031054506
            500    0.040862462   0.0023429979     0.03603792   0.0020406567     0.04607628   0.0028873234
            510    0.041120873   0.0025129793    0.037114175   0.0023709899    0.044402762   0.0029520107
            520    0.035671318   0.0023229607    0.032439783   0.0023192454    0.037110864   0.0026034729
            530    0.034581139   0.0022307093    0.030630535   0.0019911832    0.038161344   0.0026799978
            540    0.027882168   0.0019466777    0.024216857   0.0016510891    0.031884701   0.0024471851
            550    0.028142864   0.0019375345    0.024662288   0.0016613095    0.031426521   0.0024032092
            560    0.024899416   0.0019256931    0.022593496   0.0017259126    0.025919082    0.002440203
            570    0.020913976   0.0017866919    0.018469906   0.0015792154    0.023157206   0.0021689437
            580    0.020174242   0.0018233375    0.018552564   0.0017615327    0.020947295   0.0019577777
            590    0.017191515   0.0016372834    0.015462461   0.0014769321    0.018489581   0.0019287814
            600    0.017847665   0.0015813484    0.015988511   0.0014003759    0.019033667   0.0019024684
            610      0.0175914   0.0015656436    0.016003907   0.0014039657    0.018501676   0.0017950132
            620    0.012914314   0.0013381301    0.011339959   0.0011541676    0.014330516   0.0016550787
            630    0.012630817   0.0013507982    0.010995187   0.0011660279    0.014387739   0.0016752949
            640    0.011619914   0.0012868744    0.010322412   0.0011084515    0.012776475   0.0015921403
            650    0.011736991    0.001248775    0.010242529   0.0010708893    0.013246446   0.0015322282
            660   0.0090625296   0.0011262915   0.0082122113   0.0010065359   0.0096360823   0.0013622421
            670   0.0079693201   0.0010619804   0.0068417931  0.00090693255   0.0092623892   0.0013205289
            680   0.0061771439  0.00098903485   0.0057484854   0.0008792322   0.0062708874   0.0011409651
            690   0.0070630552   0.0010178302    0.006371439  0.00087735527   0.0074820141   0.0012892639
            700   0.0063159718  0.00095820814   0.0055919671  0.00084882207   0.0070064027   0.0011297242
            710   0.0076401447    0.001023163   0.0066721576   0.0008953964   0.0085444767   0.0012036245
            720   0.0048866838  0.00083737623     0.00427296  0.00070808385   0.0055601739   0.0010650688
            730   0.0050889795   0.0008377146   0.0046360882  0.00074095902   0.0054699537  0.00095933471
            740    0.004957671  0.00092716082    0.003958902  0.00083702689   0.0064928882   0.0010742848
            750   0.0060860066  0.00088576068   0.0053289277  0.00077095006   0.0068265941   0.0010855104
