#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340     0.77410335    0.011396665     0.71234101   0.0088320829      0.8535937    0.025253111
            360       1.755268    0.012043527       1.636447    0.012010992      1.9092368    0.024847761
            380      1.9744993    0.012238475      1.8522718    0.012320389      2.1299529    0.044013247
            400       1.928087    0.012860905      1.8185923    0.015291877        2.03675    0.027619279
            420      1.8102292    0.011856474       1.705452    0.011119996       1.898568    0.016462755
            440      1.6377332    0.011463023      1.5311517    0.011814781       1.749494    0.018315218
            460      1.5033171      0.0116296      1.4203535    0.012278582      1.5813499    0.013622587
            480      1.3502545      0.0158913       1.277752    0.018115996      1.4113722    0.015262866
            500      1.1956207    0.018637807      1.1245786    0.013698653      1.2663221    0.028558209
            520      1.0414551    0.010842843     0.98227418    0.008924602      1.0942749    0.013357494
            540     0.93477757   0.0086325672      0.8824886   0.0081598127     0.97996772    0.010729325
            560     0.83949927     0.00997387     0.79456298    0.011229158     0.87684969    0.010209196
            580     0.74704206    0.007718426     0.70233996   0.0071965459     0.78882108   0.0095744209
            600     0.65494087   0.0078608119     0.62054601   0.0085790148     0.68563248   0.0088934959
            620     0.58532406   0.0067776407     0.54917085   0.0062815898      0.6211629   0.0084131662
            640     0.50123527   0.0062930117     0.47385712   0.0058486289     0.52453611   0.0078304201
            660     0.45849883   0.0063323137     0.43263791   0.0062511987     0.47996741   0.0075129542
            680     0.40283421   0.0056518388     0.37723543   0.0053019726     0.42645111   0.0069985122
            700     0.36336322   0.0053491894     0.34072172   0.0049660168     0.38329293   0.0066499829
            720     0.32612073   0.0051847961     0.30725643   0.0050217222     0.34205471   0.0062295527
            740     0.28484089   0.0049687207     0.26791648   0.0050088289     0.29845305    0.005894823
            760     0.26329787   0.0056008666     0.24933017   0.0066354106     0.27438113   0.0056569084
            780      0.2215597   0.0041926849     0.20781956    0.003813517     0.23291493   0.0052252992
            800     0.20330918   0.0040325484     0.18995391   0.0037604251     0.21589027   0.0050012324
            820     0.18787897   0.0040941016     0.17622302   0.0039809568     0.19819029   0.0047735217
            840     0.17316833   0.0042745884      0.1631804   0.0043767591     0.18114732   0.0047528404
            860     0.14997932   0.0034924042     0.14120515    0.003279189     0.15656052   0.0042707942
            880     0.13391934    0.003220828     0.12306639   0.0030004689      0.1433964   0.0040691896
            900     0.12311619   0.0031023031     0.11462654   0.0028080099     0.13108566   0.0038464327
            920     0.11464723   0.0030015275     0.10554158   0.0029349465     0.12268643   0.0037361215
            940     0.10271495   0.0028578086     0.09522386   0.0025880865     0.11081352   0.0035068432
            960    0.089637828   0.0027065792    0.083850425   0.0024548018    0.094325452   0.0034270711
            980    0.085675482   0.0026561517     0.07955768   0.0024368922    0.091128387   0.0032499299
           1000    0.085675482   0.0026561517     0.07955768   0.0024368922    0.091128387   0.0032499299
