#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.20249896    0.006053994     0.18705889   0.0054073622     0.21798853    0.008249303
             10     0.59753061    0.010807141     0.55681034    0.010822296     0.64980919    0.017043069
             20     0.95917901    0.013160403     0.90268466    0.011984309      1.0075478    0.022872062
             30      1.2633039    0.021932368      1.1910917    0.026989718       1.380249    0.030325181
             40      1.5817191    0.016299279      1.4711291    0.015388226      1.6497343    0.067429494
             50      1.8721364    0.028484063      1.7593199    0.034090584      2.0107523    0.054608977
             60       1.978486    0.018760541      1.8607504    0.018966968      2.1095868    0.030496616
             70      2.1498307    0.018774392      2.0000437    0.021154246      2.2906181    0.046296701
             80      2.2573906    0.019241164      2.1128096     0.01847349      2.4492537    0.050042036
             90      2.2819266    0.024601747      2.1445407    0.023589997      2.4044487    0.035768937
            100      2.2713418    0.018739426      2.1258046    0.017176764      2.4569304    0.029718786
            110      2.2407744    0.020931442      2.0970212    0.018526907      2.4097459    0.032220875
            120      2.2262778    0.037891931      2.0814894    0.029333573       2.415708    0.064494817
            130       2.091634    0.017965423      1.9522689    0.016589015      2.2199134    0.027211864
            140      2.0175443    0.018500557      1.8957566    0.017841104      2.1421992    0.024381437
            150      1.8827389    0.017374276      1.7689243    0.015880605      1.9965221    0.022220592
            160      1.7814651    0.016799008      1.6746674    0.016025379      1.8946269    0.021912165
            170      1.6551361    0.016258885      1.5600145    0.015439958      1.7477478    0.025436483
            180      1.5457614    0.016254772      1.4484243    0.015318366      1.6289922    0.019341117
            190      1.4208759    0.016679939      1.3459815     0.02398003       1.493444    0.018452095
            200      1.2650034    0.014078438      1.1889206    0.013134913      1.3371371    0.017662593
            210      1.1946607    0.014050617      1.1221526    0.013483244      1.2582716    0.017006471
            220      1.0831464    0.013102538      1.0231799    0.012338279      1.1333576    0.016409472
            230      1.0036367    0.014460455     0.94525737     0.01629034      1.0546136    0.015539653
            240     0.88313372    0.011831701     0.82993021    0.011142223     0.92918959     0.01451265
            250     0.79133833     0.01117693      0.7418634    0.010334211     0.83451562    0.013937119
            260     0.71905498    0.010619729     0.67514066   0.0097374712     0.75595739    0.013250827
            270     0.66344772    0.010382033     0.62342098   0.0097694703     0.70036473    0.012821206
            280     0.60813087   0.0099095994     0.57151139   0.0096834042     0.64358985    0.012051248
            290     0.52150835    0.009180677     0.49033833   0.0087973313     0.54435254    0.010690715
            300     0.48395625   0.0094864028     0.46065638   0.0096983531      0.4990037    0.010468451
            310     0.41430428   0.0081472775     0.39142082   0.0076916669     0.43232829    0.010027408
            320     0.37861932    0.007748208     0.35442065   0.0073662985     0.39853743   0.0096038599
            330     0.34921631   0.0074897164     0.32883026   0.0069807099     0.36625671   0.0091471003
            340     0.29887471   0.0070373736     0.28424422   0.0068262044     0.30822896   0.0085187594
            350      0.2708968   0.0068918745     0.25654717   0.0065518009     0.28187842    0.008318771
            360     0.24561142   0.0062232664     0.23195796   0.0056989417     0.25483209   0.0077279154
            370     0.22181468     0.00586021     0.20757682   0.0053202542     0.23503705   0.0073225975
            380     0.18947914   0.0054519851     0.17746367   0.0049388928     0.19853045   0.0067455235
            390     0.17737571   0.0053395147     0.16933596   0.0049915184     0.18193708   0.0061981393
            400     0.15949944    0.004938021     0.14799662   0.0044724476     0.17079298    0.006097765
            410     0.14210556   0.0047260002      0.1300482   0.0052472502     0.15017585   0.0058764264
            420     0.13168997   0.0045454308     0.12357212   0.0041763408     0.13910475   0.0056243008
            430     0.11370449   0.0043312942     0.10913662   0.0040635254     0.11545969   0.0049814498
            440    0.098924494    0.003964218    0.093111133   0.0036044467     0.10469744   0.0049385106
            450     0.09584782   0.0039086069    0.089286878    0.003548198     0.10194309   0.0048802841
            460    0.089128739   0.0038710642    0.084095598   0.0036981406    0.093827337   0.0046000628
            470      0.0754828   0.0035286854    0.072055831   0.0032250585    0.076451776   0.0041272979
            480    0.069880321   0.0033884344    0.067143716   0.0033104032    0.071231747   0.0039062219
            490    0.067547293   0.0038342421    0.062929579   0.0040899033    0.071015897   0.0038334963
            500    0.056013468   0.0030642038    0.053133298   0.0028010447     0.05756676   0.0038019626
            510    0.052777219   0.0030282692     0.05006139   0.0028654631    0.054634385   0.0034048486
            520    0.045478026    0.002808433    0.043465876   0.0027013595    0.046570234    0.003156979
            530    0.041044608   0.0025451287    0.038560981   0.0023659508    0.043769169   0.0031442951
            540    0.042023244   0.0027291396    0.040771387   0.0031659088    0.042166494   0.0027833769
            550    0.037919718   0.0024340168    0.035656038   0.0022165059    0.039543179   0.0029777378
            560    0.035655252   0.0023797239    0.033338682   0.0022737103    0.037921872   0.0027931889
            570    0.028574042   0.0021501728    0.026830079   0.0019101039    0.030026607   0.0028095191
            580    0.029676327   0.0020889281    0.027271121   0.0018601636    0.032476397   0.0026121664
            590    0.021474371   0.0019085993    0.020459644   0.0017214727    0.021891526   0.0022103314
            600    0.023401927   0.0020685239    0.022513812        0.00195    0.023757129   0.0023227799
            610    0.020188405   0.0019632887    0.019451621   0.0019335528    0.020390777    0.002121284
            620    0.018553796   0.0017470767    0.017382732   0.0016204746    0.019626287   0.0020808939
            630    0.015922638   0.0015879056    0.015036373   0.0014056209    0.016563112   0.0020104349
            640    0.014943529   0.0016955283     0.01434669   0.0017649943    0.015162699   0.0017672913
            650     0.01312967   0.0014838148    0.012525157   0.0013390617    0.013475838   0.0018692468
            660    0.010364681   0.0014099425   0.0095746195   0.0018474055    0.010463733    0.001348507
            670    0.012829382   0.0014731136    0.012362983   0.0013592299    0.012923139   0.0016651328
            680     0.01207288    0.001319521    0.010956912   0.0011884478    0.013744843   0.0016199268
            690    0.010030356   0.0012747878   0.0093636903    0.001105338    0.010588568    0.001648984
            700   0.0081045599   0.0011963243   0.0076408415   0.0015030451   0.0081405458   0.0011655549
            710     0.00588923   0.0010395585   0.0051445306   0.0014725135   0.0060160392  0.00092904071
            720   0.0073266728   0.0010634418   0.0069347793  0.00095825902    0.007632819   0.0012274227
            730   0.0060709572  0.00099913195   0.0056185323  0.00088159069   0.0064427182   0.0011600939
            740   0.0069885324  0.00098374132   0.0064847049  0.00089035812   0.0076562448   0.0012360536
            750   0.0066725087    0.001147486   0.0065018022   0.0013973912   0.0067477179   0.0011588569
            760   0.0036880223  0.00087633991   0.0029715156   0.0012289119   0.0038399862  0.00077085918
            770   0.0043665572  0.00087468457   0.0041055863  0.00074290633   0.0044408774  0.00093862013
            780   0.0029577993  0.00078197134   0.0024890909  0.00090913637   0.0030684504  0.00078695558
            790   0.0042271488  0.00080932263   0.0039022175  0.00074193889   0.0045607313   0.0010497842
            800   0.0042271488  0.00080932263   0.0039022175  0.00074193889   0.0045607313   0.0010497842
