#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.0458633     0.20460479      3.7436758     0.20403565      6.3066552      1.4237736
           -3.8      5.7121624     0.23028156      5.4207311     0.22192331      5.9482579     0.42695589
           -3.6      8.4861587     0.28790809      7.9284713     0.25217278      9.4723345     0.56093827
           -3.4      12.054842     0.31135015      10.912225     0.31886452       13.47557     0.48343513
           -3.2      17.144439     0.52133939       16.57035      1.0309212       17.94962     0.52505133
             -3      22.050005     0.72734723      20.722272     0.78603355      22.714123     0.98799455
           -2.8      30.549695     0.51103957      28.553573     0.47075162      32.103337      0.9447105
           -2.6      39.668889     0.59143465      36.674638     0.53202695      41.806441      0.8896793
           -2.4      49.655082     0.64963594      46.475536      0.6375797      52.846806     0.94021568
           -2.2      59.856512     0.78613272      56.086095     0.84832626      63.332629      1.1375696
             -2      68.639746     0.75105178      64.340549     0.71303337      73.250943      1.0616474
           -1.8      78.933305     0.83891873      74.114075     0.86084098      82.952618      1.0533147
           -1.6      86.603444     0.83949793      81.642496      0.7985199      92.630536      1.6273344
           -1.4      93.253799     0.85105102      87.473672     0.79265398      99.180202      1.1045257
           -1.2      97.936526     0.87798424      91.893434     0.82756617      101.02816      3.1175406
             -1      103.72707      1.8503827      96.641889      1.3413432      110.30772      2.8775244
           -0.8      101.35917     0.88568883      95.089913     0.81896196      107.23985         1.1735
           -0.6      100.00028     0.87376061      93.913634      0.8013986      105.29641      1.1254566
           -0.4      100.89872     0.99720962      94.625367     0.87984579      106.26233      1.8460124
           -0.2      100.70439     0.89948162      94.907329     0.85866016      107.56163      2.5220778
              0      103.71354       1.438062      97.754387      1.7227705      108.91872      1.2060578
            0.2       101.1413     0.91361067       95.49315     0.88226002      106.06464       1.132361
            0.4      101.89339     0.88612879      95.716452     0.82339215      107.70199      1.1427702
            0.6      101.74617     0.95058248      95.595457     0.97731593      109.88688      1.9031086
            0.8      100.81326      1.0027006      95.345286      1.0809479       106.3901      1.3071222
              1      98.169793     0.90161912      91.969275     0.85942004      104.03879      1.1288989
            1.2       94.07022     0.86041492       88.27647     0.79867956      99.304433      1.3798286
            1.4      87.303197     0.84654874      81.779917     0.79455558       94.22246      1.2544013
            1.6      79.896245     0.80019128      74.831029     0.74064888      84.844195       1.059912
            1.8      69.064938     0.92457114      65.084751       1.047703       71.97411      1.0986384
              2      58.637859     0.73252499      55.086398     0.72427949      62.288595     0.96609825
            2.2      50.017592     0.64780791      46.429724     0.61501703      55.724227      1.2114962
            2.4      39.021846     0.56991897      36.622898     0.55165674        41.8263      0.7785791
            2.6      31.118337     0.55462766      28.801033     0.79880534      31.507101      0.5669371
            2.8      23.355318     0.50598072      21.765559     0.47777554      25.706034     0.99939725
              3      17.306359     0.37724586      16.034548     0.36774014      19.099858     0.58613896
            3.2      12.033042     0.32185768      11.323094     0.30558387      12.344101      1.2029816
            3.4      8.8110166     0.27040387      8.2279265     0.24631459      9.7688606     0.39816794
            3.6      6.0193442     0.30940021      5.5423104     0.24699747      6.4363215     0.47371326
            3.8      3.6311696     0.62989013      1.1958134      3.3976925      5.5023947      1.0164731
              4      3.6311696     0.62989013      1.1958134      3.3976925      5.5023947      1.0164731
