#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      0.3902395    0.008080031     0.37157464   0.0077119726     0.40528851    0.010112237
             10      1.1360213    0.013476352      1.0735986    0.012528637       1.193706    0.017432043
             20      1.7964983    0.016859614      1.6971589    0.015452763      1.8948176    0.022695911
             30      2.4005473    0.019675164      2.2596952    0.018077453      2.5422264    0.026532461
             40      2.7620585    0.021810339      2.6012417    0.022045793      2.9151169    0.028587882
             50      2.9653826     0.02181607      2.7897909    0.020487817      3.1970164    0.045795973
             60      3.0743586    0.024862646      2.8876489    0.021039018      3.2640798     0.03450422
             70      3.1100771    0.024859676      2.9377984    0.023740745      3.2713242    0.036673025
             80       3.022946    0.025275648      2.8590369    0.022151273      3.2443306    0.075974531
             90      2.8558155    0.021929111      2.6662475    0.023110054      3.0065605    0.045429907
            100      2.6376725    0.020905227      2.4865498    0.020111997      2.7795308     0.02996202
            110      2.3938153     0.02223391      2.2583115    0.025597422       2.521781    0.031759259
            120       2.203753    0.018481584      2.0614179    0.017130026      2.3135943    0.063340698
            130      1.9717026    0.017572131      1.8468531    0.016309372       2.098341    0.026538404
            140      1.7871235    0.037773932      1.6754834    0.031090621      1.9053926    0.056594962
            150      1.5340428    0.015999611      1.4384841    0.015537506      1.6445546      0.0227433
            160      1.3987727    0.026974446       1.321371    0.033363252      1.4692232    0.020933763
            170      1.2238175    0.016936595      1.1582116    0.023815611      1.2923916    0.019291638
            180      1.0651389    0.012885221     0.98850264    0.011736891      1.1452706    0.016368157
            190     0.90915947    0.011927028     0.84535265    0.010929393     0.97323538    0.014779617
            200      0.8168059    0.012280774     0.75099245    0.011546776      0.9051653    0.032557803
            210     0.70501306     0.01072716     0.65562084      0.0100061     0.75212895    0.013151677
            220     0.64258439    0.010437323     0.59999833    0.010167788     0.68239742    0.012355056
            230     0.55418717    0.010049673     0.51693805    0.010010836     0.58843255    0.011457388
            240     0.46945973   0.0086408958       0.434189   0.0079103837     0.50620675    0.010735345
            250     0.41965012   0.0083132111      0.3941386   0.0079401904     0.44154648    0.010065139
            260     0.38501881   0.0080489434     0.35953106   0.0083367002     0.40652076    0.009121066
            270     0.32650819   0.0072259433     0.30297982   0.0066481328     0.34976146   0.0089485974
            280     0.29790287   0.0068749593     0.27467221    0.006409147     0.32223674   0.0084354505
            290     0.26988423   0.0075627293     0.25602854   0.0080138056      0.2778884   0.0079484893
