#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
            600   0.0097323348  0.00024943182    0.009033411  0.00023331755    0.010527582  0.00029115209
            610   0.0088478314  0.00022799473   0.0081744193  0.00021688013   0.0094742276  0.00027617754
            620    0.007857979  0.00021440734   0.0072698613  0.00019586696   0.0083635852  0.00026339435
            630   0.0079810191  0.00037731073   0.0076011896  0.00054909515    0.008120235  0.00025618953
            640   0.0068514264  0.00021523693   0.0063322394  0.00019826066   0.0071687002  0.00023889124
            650   0.0061205546  0.00019342279   0.0055476001  0.00020083282   0.0066221294  0.00023198141
            660    0.005682255  0.00023710053   0.0053417676   0.0002559026   0.0058904875  0.00023170274
            670    0.005127155  0.00017255072   0.0047266959  0.00015579336   0.0055202234  0.00021195136
            680     0.00511786  0.00017534975   0.0047313719  0.00016228247   0.0054975319    0.000211113
            690   0.0041138872  0.00016044559   0.0038037045  0.00014216889   0.0042334085  0.00017809043
            700   0.0041925826  0.00015457298   0.0038078727  0.00016104774   0.0044412252  0.00018643393
            710   0.0035431178  0.00014537691   0.0032838361  0.00013343941   0.0037423369  0.00017693875
            720   0.0033086458  0.00015847167   0.0030848133  0.00015338173   0.0034567245  0.00017993489
            730   0.0031152161  0.00012942302    0.002854002  0.00011758494   0.0033590586  0.00016405943
            740    0.002834132  0.00013155903   0.0025214359   0.0001118812   0.0031058985  0.00015492021
            750   0.0026777793  0.00012600814   0.0024944493  0.00011946084   0.0028186324  0.00015249738
            760   0.0024311447  0.00012774015   0.0022726687  0.00013066612   0.0025524643  0.00014577165
            770   0.0022137522  0.00011404373   0.0020862866  0.00010514306   0.0024637634  0.00015363326
            780   0.0019757206  0.00010709381   0.0018125935  9.4171909e-05   0.0021147328   0.0001360274
            790   0.0021126488  0.00013826117   0.0020014454  0.00013456642   0.0022462384  0.00015554294
            800   0.0021126488  0.00013826117   0.0020014454  0.00013456642   0.0022462384  0.00015554294
