#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.3499525    0.041784929      3.9988135      0.0391988      4.7456109     0.05438287
           -3.8      6.3657501     0.07083793      5.9034202     0.08768931      6.8158223    0.071951766
           -3.6      8.8838802    0.066463043      8.2853321    0.078443337      9.6162359    0.067957353
           -3.4      12.652066    0.075721815      11.753087    0.094186491      13.670277    0.085861045
           -3.2      17.530247     0.10574248      16.310003    0.084733396      18.729854     0.09884224
             -3       23.37828    0.089271739      21.853283    0.092858557      25.086569     0.10806251
           -2.8      30.731852     0.10342254      28.694863     0.10561477      32.855349      0.1270062
           -2.6      39.696449     0.12711143       37.14192     0.12362679      42.277782     0.13853567
           -2.4      48.901741     0.13824689      45.863234     0.13397619      51.962306     0.17194228
           -2.2      59.046352     0.14212549       55.48853     0.13951423      62.454376     0.17413779
             -2      69.031062      0.1468931      64.913024     0.16129224      73.193018     0.18137549
           -1.8      78.514636     0.15596511      73.891771     0.15683857      82.880219      0.1881404
           -1.6      86.477298     0.16449771       81.49229     0.16351616      90.983608     0.19744902
           -1.4      92.980421     0.16728397      87.653165     0.16372886      97.734964     0.20321661
           -1.2      97.718552      0.1741101      92.289652     0.20872059      102.51649     0.20815211
             -1      99.972437     0.17416756      94.406511      0.1741118      104.67719      0.2102967
           -0.8      100.88458     0.17535764      95.273719     0.17442912      105.58933     0.21140755
           -0.6      100.95753     0.17234697      95.339484     0.16739124      105.55077     0.21076427
           -0.4      100.02876      0.1750296      94.503035     0.17341459      104.53427     0.21020177
           -0.2      99.693797     0.17177296      94.180759     0.16709245      104.22113     0.20992473
              0      99.867281     0.17294221      94.370239     0.16995692      104.37999     0.20964698
            0.2      100.26097     0.17547077      94.729966     0.17572772      104.85719     0.21458164
            0.4      100.46321      0.1746639      94.878999     0.17280503      105.05491      0.2107518
            0.6      100.69705     0.17514442      94.991415     0.17527234      105.61757     0.21200731
            0.8      99.922115      0.1753658      94.328512     0.17576653      104.73718     0.21136463
              1      97.299138     0.17707845      91.837167     0.17626495      101.93991     0.21766002
            1.2      93.033163     0.16689481      87.643661     0.15990002       97.89438     0.20543793
            1.4      86.614343     0.16406409      81.543051     0.16222398      91.355969     0.19952246
            1.6      78.218609     0.16320757       73.61869     0.16018248      82.422157     0.19170948
            1.8      69.165012     0.14894146      64.949723     0.15958639      73.363253     0.18599049
              2      59.177628     0.14427639      55.539434     0.14476264      62.747751     0.17245382
            2.2      48.949189     0.13320176       45.91052     0.13591064      51.968442     0.15649845
            2.4        39.5538     0.12706738      37.277027     0.20753337      42.231347     0.15509124
            2.6      30.783674     0.10713981      28.726224     0.17894775      32.849262     0.12725439
            2.8      23.270401    0.093029587      21.674779    0.095953673      24.879479     0.12721917
              3      17.215288     0.08415655      16.113493    0.080222848      18.508044     0.10866573
            3.2      12.706837     0.10708121      11.897594     0.10437564      13.638357     0.12581528
            3.4      9.0540513    0.064708175      8.5459419    0.067323172      9.7558275    0.069539423
            3.6      6.2196641    0.055178443      5.7612862    0.089498469      6.7033105    0.061459091
            3.8      4.3833398    0.078905002      4.1573323    0.098846846      4.6755334    0.068801859
              4      4.3833398    0.078905002      4.1573323    0.098846846      4.6755334    0.068801859
