#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
            300     0.47654336   0.0016861736     0.45033876   0.0016914049     0.49516517   0.0020615784
            310     0.43467661   0.0016320622     0.40985966   0.0016185538     0.45351466   0.0019607555
            320      0.3869585    0.001525837     0.36572896   0.0014789688     0.40252178    0.001852446
            330     0.34787367    0.001503497     0.33000089   0.0015427399     0.36046778   0.0017657718
            340       0.313032    0.001369838     0.29598266   0.0012972674     0.32473908   0.0015714917
            350      0.2815043   0.0012920978     0.26625932   0.0012483538      0.2922925   0.0015751755
            360     0.25342207    0.001281516     0.24104132   0.0014202394     0.26145725   0.0014245429
            370      0.2281966   0.0013031142     0.21590833   0.0013185535     0.23544494   0.0013707322
            380     0.20498794   0.0011284837     0.19427667   0.0011507656     0.21211801   0.0013846061
            390     0.18461385   0.0011047829     0.17522721   0.0010974883     0.19076875   0.0012273912
            400      0.1678429   0.0010335817     0.15885984   0.0010198168     0.17384464   0.0012256951
            410     0.14875931  0.00098063598     0.14094805   0.0010037857      0.1538341    0.001156545
            420     0.13537962   0.0010500506     0.12893227   0.0011512902     0.13901287   0.0010622047
            430     0.12087942  0.00086135493     0.11427542  0.00084299729     0.12494917  0.00097978316
            440     0.11014462  0.00086899323      0.1050851  0.00091659986      0.1129183  0.00093050257
            450    0.098052157  0.00078506313    0.093454585  0.00078509101     0.10053136  0.00087657065
            460    0.089586944  0.00082278313    0.085670526  0.00093518538    0.091943166   0.0012999075
            470    0.080887849  0.00070237054    0.076688364  0.00067129509    0.083288562  0.00079414808
            480    0.072973771  0.00074700758    0.069460377  0.00085401545    0.075172794  0.00076846173
            490    0.067279278  0.00071834271    0.063805501  0.00064796965    0.069542717  0.00081543126
            500      0.0590938  0.00061806174    0.055962845  0.00061285647     0.06099007  0.00073471672
            510    0.054571494  0.00075683352    0.051959091  0.00068667752    0.055483808  0.00067637049
            520     0.04916885  0.00056352272    0.046951916  0.00056026319    0.050016002  0.00063550441
            530    0.044096559  0.00054886426    0.042023261  0.00055213981    0.044857127  0.00062288936
            540    0.039622821  0.00052097273    0.037688595  0.00055900999    0.040518842  0.00055928294
            550    0.036424472   0.0004657051    0.034496999   0.0004330795    0.037519989  0.00056987902
            560    0.032888438  0.00045498067     0.03111931  0.00042048879    0.033790404  0.00052103953
            570    0.030675896   0.0004293706    0.029287606  0.00043571029    0.031534015  0.00048771342
            580    0.027433426  0.00041212709    0.026197759  0.00040101676    0.028068692  0.00046234961
            590    0.025330314  0.00039065957    0.023974646  0.00036301303    0.026096387  0.00044433642
            600    0.022616959  0.00037052781    0.021758854  0.00035275252     0.02327863   0.0004206383
            610    0.020999444  0.00036427081    0.020050145  0.00036633415    0.021488741  0.00040342093
            620    0.019119239  0.00034664717    0.018108535  0.00033662629     0.01972036  0.00038530537
            630    0.016800835  0.00032510141    0.016172914  0.00031685786     0.01699796  0.00036628927
            640     0.01573393  0.00032044426    0.015078237  0.00030968903    0.016040795   0.0003584227
            650      0.0144028   0.0002954828    0.013720645  0.00028362512    0.014815032  0.00036092164
            660    0.013159426  0.00028440881    0.012433185  0.00027157964    0.013591617   0.0003418011
            670     0.01224496  0.00027373608    0.011743298   0.0002604108    0.012434878  0.00031057883
            680    0.011407227  0.00026670547    0.010749048  0.00024849423    0.011773361  0.00029829512
            690    0.010267003  0.00030026523   0.0096266561  0.00025629596    0.010277519  0.00030123071
            700   0.0096431097  0.00024772241   0.0092198084  0.00024106511   0.0098314745  0.00027585156
            710   0.0085572582  0.00022549647    0.008120674  0.00021089639   0.0088595212  0.00025914617
            720   0.0076785721  0.00023794379   0.0073824767  0.00025968904   0.0078889964  0.00029236952
            730   0.0071635983  0.00021832418    0.006847041  0.00022286114   0.0073080637  0.00023685806
            740   0.0068118404   0.0002223315   0.0064299881  0.00024553644   0.0069320562  0.00023990586
            750   0.0057869566  0.00018840907   0.0054989145  0.00017639302   0.0059553081   0.0002160196
            760   0.0060066769  0.00018826831   0.0056899366  0.00017523843   0.0062120438  0.00023035583
            770   0.0054142937   0.0001894125   0.0050942169  0.00019089037   0.0055827051  0.00020613369
            780   0.0045003204  0.00016942979   0.0043215412  0.00015834576   0.0046233724  0.00019071888
            790    0.004179753  0.00016434302   0.0040231598   0.0001540346   0.0042346136  0.00018653313
            800    0.004179753  0.00016434302   0.0040231598   0.0001540346   0.0042346136  0.00018653313
