#        yHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0032646998   0.0013512171   0.0028398695   0.0014738867    0.060977362    0.057919794
           -3.8    0.033489258   0.0090008095    0.026900087   0.0054652551    0.034992706   0.0054665973
           -3.6     0.11977337      0.0183159     0.10541355    0.022157031     0.22459899     0.11356308
           -3.4     0.55621231    0.076920446     0.42110181    0.031917762     0.56874533     0.10311689
           -3.2      1.2990291    0.032847906      1.1867092     0.04168411      1.3439177    0.032194028
             -3      3.0549233    0.061032213      2.8320157    0.051037577      3.1830136    0.068485959
           -2.8      6.0883226    0.062366232      5.8308216    0.074824397      6.4070115    0.070696456
           -2.6      11.134736    0.066024058      10.514525    0.097248589       11.74307    0.076946537
           -2.4      18.348434    0.079346098      17.433297     0.10920788      19.349071     0.10141237
           -2.2      28.287532     0.10787977      26.770055     0.12419863      29.728726     0.11957516
             -2      40.627396     0.13082756      38.323963     0.12551252       42.87515     0.14879158
           -1.8      55.267004     0.13353181      52.170364     0.13852585      58.223251     0.16196651
           -1.6        72.0959     0.15390988       68.09856     0.15776973      75.814454      0.1826566
           -1.4       89.55178     0.16312456      84.308267     0.15603499      94.370852     0.20310168
           -1.2       108.5606      0.1824543      102.33323     0.18055284      114.19745     0.22216465
             -1      125.62136     0.20247402       118.1562     0.19433433       132.4678     0.24992167
           -0.8      141.30431      0.2045944      132.86722     0.19891656      149.03379     0.24953713
           -0.6      154.02507     0.21707104      144.89905     0.21565492      162.15861     0.26050973
           -0.4      163.06829     0.22172505      153.20311     0.21303575      171.93414     0.26770283
           -0.2      167.78295     0.22310122      157.78584     0.21985527      176.68012     0.27093592
              0      167.91351     0.22964817      157.91877     0.23237698       176.8556     0.27165572
            0.2      162.83915     0.22400386      153.21568     0.22432411      171.33262     0.26837855
            0.4      154.25944        0.21612      145.02162     0.20886425      162.70533     0.26531912
            0.6      141.22339     0.21298653      132.86696     0.21415928      148.80413     0.25431302
            0.8      125.55679     0.20116034      118.30286     0.20812435      132.13217     0.24262201
              1      107.85069     0.20167106      101.63987     0.20170159      113.45717     0.24293761
            1.2      89.933143     0.17132137      84.705493     0.16935021      94.851188     0.21319683
            1.4      72.122635     0.15392864      68.048699     0.15583533      75.827438     0.20115328
            1.6      55.341429     0.14272137       52.26743     0.15239638      58.333923      0.1654953
            1.8      40.573935     0.11727572      38.317803      0.1237058      42.747182     0.14179348
              2       28.22443     0.10925929      26.691875     0.12088706      29.778358     0.13811782
            2.2      18.344601    0.086166198      17.527834    0.088076629      19.417865     0.11650364
            2.4      11.006236    0.069038269      10.485422     0.11398271      11.537242    0.077336866
            2.6       6.020437    0.063306947      5.6952271    0.072889524      6.5177921    0.077508827
            2.8      3.0288034    0.053223806      2.7785024     0.14411721      3.1540424    0.054057167
              3      1.2121776    0.042695545      1.1364359    0.055964629      1.3339214    0.031267411
            3.2     0.47049582    0.023397568     0.45172326    0.028876666     0.49632007    0.019294147
            3.4     0.11176206    0.022714623    0.050300652    0.084956313     0.12965289    0.017064333
            3.6     0.02826798   0.0036926679    0.026471289   0.0038776295    0.031400509   0.0049249166
            3.8    0.026070292    0.024259311   0.0083246264    0.007429609    0.065878479    0.057215496
              4    0.026070292    0.024259311   0.0083246264    0.007429609    0.065878479    0.057215496
