# R_etaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.056844975              0    0.054975579              0    0.058714371              0
            0.2     0.13825203              0     0.13547714              0     0.14102692              0
            0.4     0.18343547              0      0.1803483              0     0.18652264              0
            0.6     0.19229911              0     0.18907349              0     0.19552473              0
            0.8     0.18574936              0     0.18242781              0     0.18907091              0
              1     0.14661672              0     0.14316905              0     0.15006439              0
            1.2     0.11349391              0     0.10990958              0     0.11707824              0
            1.4     0.08803458              0    0.084267306              0    0.091801855              0
            1.6    0.080126541              0    0.076146291              0    0.084106791              0
            1.8    0.061271913              0    0.057076936              0     0.06546689              0
              2    0.030111396              0    0.025697286              0    0.034525506              0
            2.2   -0.064969102              0   -0.069630106              0   -0.060308098              0
            2.4    -0.35845128              0    -0.36341319              0    -0.35348937              0
            2.6     -1.1360899              0      -1.141564              0     -1.1306158              0
            2.8      -2.909441              0     -2.9163164              0     -2.9025656              0
              3     -5.3379371              0     -5.3484567              0     -5.3274175              0
            3.2     -1.4543261              0     -1.4609312              0      -1.447721              0
            3.4    -0.83146669              0     -0.8359497              0    -0.82698368              0
            3.6      -0.595816              0    -0.59943114              0    -0.59220086              0
            3.8    -0.42669949              0    -0.42978821              0    -0.42361077              0
              4    -0.31533171              0    -0.31807514              0    -0.31258828              0
            4.2    -0.23168665              0     -0.2340887              0     -0.2292846              0
            4.4    -0.17687026              0    -0.17898861              0    -0.17475191              0
            4.6    -0.13242325              0    -0.13431279              0    -0.13053371              0
            4.8   -0.096658809              0   -0.098306565              0   -0.095011053              0
              5   -0.096658809              0   -0.098306565              0   -0.095011053              0
