#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0009925656              0  0.00084020637              0   0.0011449248              0
           -3.8   0.0014614047              0   0.0012406408              0   0.0016821685              0
           -3.6   0.0018466742              0   0.0015989257              0   0.0020944227              0
           -3.4   0.0025430177              0   0.0020948964              0    0.002991139              0
           -3.2   0.0036816405              0   0.0032881687              0   0.0040751123              0
             -3   0.0060603632              0   0.0056020079              0   0.0065187185              0
           -2.8   0.0083271949              0   0.0077254711              0   0.0089289187              0
           -2.6    0.011405864              0    0.010683928              0      0.0121278              0
           -2.4    0.014023836              0    0.013167807              0    0.014879865              0
           -2.2    0.014592034              0    0.013544071              0    0.015639997              0
             -2    0.014727476              0    0.013392352              0      0.0160626              0
           -1.8   0.0057484634              0   0.0040534884              0   0.0074434384              0
           -1.6   -0.015114189              0   -0.017265739              0   -0.012962639              0
           -1.4   -0.057151266              0   -0.059910718              0   -0.054391814              0
           -1.2    -0.14511838              0    -0.14863321              0    -0.14160355              0
             -1    -0.29195747              0    -0.29632626              0    -0.28758868              0
           -0.8    -0.54799512              0    -0.55343372              0    -0.54255652              0
           -0.6    -0.99868957              0     -1.0052012              0    -0.99217794              0
           -0.4     -1.7642863              0     -1.7717273              0     -1.7568453              0
           -0.2     -2.8833469              0     -2.8915166              0     -2.8751772              0
              0     -2.8591739              0      -2.867367              0     -2.8509808              0
            0.2     -1.7349882              0     -1.7423616              0     -1.7276148              0
            0.4    -0.97374966              0    -0.98021109              0    -0.96728823              0
            0.6    -0.52262274              0    -0.52802222              0    -0.51722326              0
            0.8    -0.27243721              0    -0.27680796              0    -0.26806646              0
              1     -0.1283871              0    -0.13187482              0    -0.12489938              0
            1.2   -0.050725794              0   -0.053433972              0   -0.048017616              0
            1.4   -0.011239642              0   -0.013350889              0  -0.0091283948              0
            1.6   0.0086271162              0    0.006971704              0    0.010282528              0
            1.8    0.014182544              0    0.012877968              0     0.01548712              0
              2    0.016318664              0    0.015176531              0    0.017460797              0
            2.2    0.014725443              0    0.013828975              0    0.015621911              0
            2.4     0.01208342              0    0.011353309              0    0.012813531              0
            2.6   0.0090447034              0   0.0084452975              0   0.0096441093              0
            2.8    0.006523589              0   0.0059889262              0   0.0070582518              0
              3   0.0048010334              0   0.0043902556              0   0.0052118112              0
            3.2   0.0036750563              0   0.0033040349              0   0.0040460777              0
            3.4   0.0018128708              0   0.0015757277              0   0.0020500139              0
            3.6   0.0014805482              0   0.0012682808              0   0.0016928156              0
            3.8  0.00081248898              0   0.0006648916              0  0.00096008636              0
              4  0.00081248898              0   0.0006648916              0  0.00096008636              0
