#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0022321597              0   0.0019860458              0   0.0024782736              0
           -3.8   0.0032490983              0   0.0029443573              0   0.0035538393              0
           -3.6   0.0051068734              0   0.0047316302              0   0.0054821166              0
           -3.4    0.008528796              0   0.0080304153              0   0.0090271767              0
           -3.2    0.013316285              0    0.012692803              0    0.013939767              0
             -3     0.02015708              0    0.019437075              0    0.020877085              0
           -2.8    0.030278563              0    0.029435305              0    0.031121821              0
           -2.6    0.046001414              0    0.044938443              0    0.047064385              0
           -2.4    0.072505111              0    0.071280636              0    0.073729586              0
           -2.2     0.10787187              0     0.10641404              0      0.1093297              0
             -2      0.1561847              0     0.15447175              0     0.15789765              0
           -1.8     0.22482542              0     0.22281934              0      0.2268315              0
           -1.6     0.30163121              0     0.29923478              0     0.30402764              0
           -1.4     0.37491071              0     0.37205594              0     0.37776548              0
           -1.2     0.42440094              0     0.42107408              0      0.4277278              0
             -1     0.36951815              0     0.36559059              0     0.37344571              0
           -0.8    0.065553274              0    0.060901127              0    0.070205421              0
           -0.6     -0.7462782              0    -0.75190463              0    -0.74065177              0
           -0.4     -2.5099851              0     -2.5169303              0     -2.5030399              0
           -0.2     -5.4916804              0     -5.5009807              0     -5.4823801              0
              0     -5.4984094              0     -5.5077434              0     -5.4890754              0
            0.2     -2.5117223              0     -2.5186801              0     -2.5047645              0
            0.4    -0.75052708              0    -0.75616529              0    -0.74488887              0
            0.6    0.056375462              0    0.051698602              0    0.061052322              0
            0.8     0.36042885              0     0.35648308              0     0.36437462              0
              1     0.41513013              0     0.41183214              0     0.41842812              0
            1.2     0.38123823              0     0.37842503              0     0.38405143              0
            1.4     0.29730093              0     0.29490172              0     0.29970013              0
            1.6     0.22319402              0     0.22116218              0     0.22522586              0
            1.8     0.15431143              0     0.15262591              0     0.15599695              0
              2     0.10852706              0     0.10701371              0     0.11004041              0
            2.2    0.070766623              0    0.069526442              0    0.072006804              0
            2.4    0.046910554              0    0.045857138              0     0.04796397              0
            2.6    0.030952114              0    0.030060198              0     0.03184403              0
            2.8      0.0207175              0    0.019944219              0    0.021490781              0
              3    0.013241662              0    0.012598121              0    0.013885203              0
            3.2   0.0088871099              0   0.0083708442              0   0.0094033756              0
            3.4   0.0055773343              0   0.0051603087              0   0.0059943599              0
            3.6   0.0035294176              0   0.0032303069              0   0.0038285283              0
            3.8   0.0026277835              0   0.0023867486              0   0.0028688184              0
              4   0.0026277835              0   0.0023867486              0   0.0028688184              0
