#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340    -0.20190133              0    -0.20203236              0     -0.2017703              0
            360   -0.075950912              0   -0.076034741              0   -0.075867083              0
            380   -0.014266624              0    -0.01431938              0   -0.014213868              0
            400   0.0047093384              0   0.0046687678              0    0.004749909              0
            420    0.011120525              0    0.011084779              0    0.011156271              0
            440    0.012888546              0    0.012855213              0    0.012921879              0
            460    0.012827577              0    0.012795876              0    0.012859278              0
            480    0.012032264              0    0.012002195              0    0.012062333              0
            500    0.010971354              0    0.010942614              0    0.011000094              0
            520   0.0098379323              0   0.0098105304              0   0.0098653342              0
            540   0.0087635617              0   0.0087375975              0   0.0087895259              0
            560   0.0077292353              0   0.0077045516              0    0.007753919              0
            580   0.0068567253              0   0.0068333177              0   0.0068801329              0
            600   0.0060962699              0   0.0060739516              0   0.0061185882              0
            620   0.0053746087              0   0.0053535162              0   0.0053957012              0
            640   0.0047776744              0   0.0047574433              0   0.0047979055              0
            660   0.0042352506              0    0.004216077              0   0.0042544242              0
            680   0.0037791496              0   0.0037609345              0   0.0037973647              0
            700   0.0033788699              0    0.003361338              0   0.0033964018              0
            720   0.0030230882              0   0.0030062968              0   0.0030398796              0
            740   0.0027268905              0    0.002710757              0    0.002743024              0
            760   0.0024226433              0   0.0024071174              0   0.0024381692              0
            780   0.0021733275              0   0.0021584389              0   0.0021882161              0
            800   0.0019720844              0   0.0019575489              0   0.0019866199              0
            820   0.0017779372              0   0.0017638571              0   0.0017920173              0
            840   0.0016160496              0   0.0016020907              0   0.0016300085              0
            860    0.001454467              0   0.0014409327              0   0.0014680013              0
            880   0.0013284513              0   0.0013149649              0   0.0013419377              0
            900   0.0012368725              0   0.0012232275              0   0.0012505175              0
            920   0.0011088846              0   0.0010953471              0   0.0011224221              0
            940   0.0010170997              0   0.0010036483              0   0.0010305511              0
            960  0.00091302163              0  0.00089961125              0  0.00092643201              0
            980  0.00086528487              0  0.00085072948              0  0.00087984026              0
           1000  0.00086528487              0  0.00085072948              0  0.00087984026              0
