# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   -0.073444126              0   -0.074873288              0   -0.072014964              0
           -3.8   -0.093110563              0   -0.094677603              0   -0.091543523              0
           -3.6    -0.11777526              0    -0.11948381              0    -0.11606671              0
           -3.4    -0.14079086              0    -0.14263623              0    -0.13894549              0
           -3.2    -0.16803108              0    -0.17001408              0    -0.16604808              0
             -3    -0.20148663              0    -0.20361097              0    -0.19936229              0
           -2.8    -0.23651107              0    -0.23878564              0     -0.2342365              0
           -2.6    -0.27341916              0      -0.275847              0    -0.27099132              0
           -2.4    -0.30766924              0    -0.31022984              0    -0.30510864              0
           -2.2    -0.34135146              0    -0.34407962              0     -0.3386233              0
             -2    -0.35799014              0    -0.36088254              0    -0.35509774              0
           -1.8    -0.37210258              0    -0.37521207              0    -0.36899309              0
           -1.6    -0.36489785              0    -0.36824908              0    -0.36154662              0
           -1.4     -0.3348072              0    -0.33844438              0    -0.33117002              0
           -1.2    -0.30215461              0    -0.30614249              0    -0.29816673              0
             -1    -0.30711231              0    -0.31147199              0    -0.30275263              0
           -0.8    -0.38556529              0    -0.39029685              0    -0.38083373              0
           -0.6    -0.52443445              0    -0.52966124              0    -0.51920766              0
           -0.4    -0.66723713              0    -0.67285692              0    -0.66161734              0
           -0.2    -0.73283798              0    -0.73861182              0    -0.72706414              0
              0    -0.72220361              0    -0.72804279              0    -0.71636443              0
            0.2    -0.66457344              0    -0.67018319              0    -0.65896369              0
            0.4     -0.5204688              0    -0.52566611              0    -0.51527149              0
            0.6    -0.38804949              0    -0.39280186              0    -0.38329712              0
            0.8     -0.3048032              0    -0.30912575              0    -0.30048065              0
              1    -0.28413726              0    -0.28813317              0    -0.28014135              0
            1.2    -0.32758166              0    -0.33122134              0    -0.32394198              0
            1.4    -0.35538324              0    -0.35871513              0    -0.35205135              0
            1.6    -0.36047604              0    -0.36355104              0    -0.35740104              0
            1.8    -0.36257431              0    -0.36545718              0    -0.35969144              0
              2    -0.34101566              0    -0.34375278              0    -0.33827854              0
            2.2    -0.30939585              0    -0.31195408              0    -0.30683762              0
            2.4    -0.27373349              0     -0.2761901              0    -0.27127688              0
            2.6    -0.23134057              0    -0.23361319              0    -0.22906795              0
            2.8     -0.2020424              0    -0.20418318              0    -0.19990162              0
              3    -0.16719857              0    -0.16916775              0    -0.16522939              0
            3.2    -0.13823584              0    -0.14010228              0     -0.1363694              0
            3.4    -0.11059213              0    -0.11227659              0    -0.10890767              0
            3.6   -0.091447621              0   -0.093031034              0   -0.089864208              0
            3.8   -0.075423585              0   -0.076854989              0   -0.073992181              0
              4   -0.075423585              0   -0.076854989              0   -0.073992181              0
