#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    -0.72588273              0    -0.72863456              0     -0.7231309              0
           -3.8    -0.65876801              0     -0.6616066              0    -0.65592942              0
           -3.6    -0.56996498              0     -0.5729114              0    -0.56701856              0
           -3.4    -0.46918786              0    -0.47220077              0    -0.46617495              0
           -3.2    -0.35306706              0    -0.35611914              0    -0.35001498              0
             -3    -0.24258433              0    -0.24571239              0    -0.23945627              0
           -2.8    -0.13992979              0    -0.14309593              0    -0.13676365              0
           -2.6   -0.047624923              0   -0.050791093              0   -0.044458753              0
           -2.4    0.040712071              0    0.037536802              0     0.04388734              0
           -2.2     0.10732191              0     0.10415316              0     0.11049066              0
             -2     0.17163673              0     0.16850509              0     0.17476837              0
           -1.8     0.22265115              0     0.21953798              0     0.22576432              0
           -1.6     0.26213169              0     0.25905689              0     0.26520649              0
           -1.4      0.2908319              0     0.28789073              0     0.29377307              0
           -1.2     0.30931679              0     0.30641882              0     0.31221476              0
             -1     0.31277525              0     0.30997427              0     0.31557623              0
           -0.8     0.32579728              0     0.32298091              0     0.32861365              0
           -0.6     0.31987584              0     0.31711001              0     0.32264167              0
           -0.4     0.31848393              0     0.31573698              0     0.32123088              0
           -0.2     0.31506537              0     0.31241418              0     0.31771656              0
              0     0.31399153              0     0.31132898              0     0.31665408              0
            0.2     0.31703156              0     0.31436019              0     0.31970293              0
            0.4     0.32607622              0      0.3233528              0     0.32879964              0
            0.6      0.3217433              0     0.31891323              0     0.32457337              0
            0.8     0.31619664              0      0.3133351              0     0.31905818              0
              1     0.30533437              0     0.30241574              0       0.308253              0
            1.2     0.28727946              0     0.28429747              0     0.29026145              0
            1.4     0.26240409              0     0.25935013              0     0.26545805              0
            1.6     0.22071403              0      0.2176495              0     0.22377856              0
            1.8     0.16407859              0     0.16097282              0     0.16718436              0
              2     0.10694444              0     0.10381316              0     0.11007572              0
            2.2    0.038057997              0    0.034890216              0    0.041225778              0
            2.4   -0.048428463              0   -0.051577063              0   -0.045279863              0
            2.6    -0.13812756              0    -0.14128503              0    -0.13497009              0
            2.8    -0.24273012              0    -0.24586579              0    -0.23959445              0
              3    -0.34747574              0    -0.35053289              0    -0.34441859              0
            3.2    -0.46408895              0    -0.46710086              0    -0.46107704              0
            3.4    -0.57127654              0    -0.57423277              0    -0.56832031              0
            3.6    -0.66510549              0    -0.66796745              0    -0.66224353              0
            3.8     -0.7264957              0    -0.72925479              0    -0.72373661              0
              4     -0.7264957              0    -0.72925479              0    -0.72373661              0
