#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   -0.091211964              0   -0.092915705              0   -0.089508223              0
           -3.8    -0.11183086              0    -0.11367497              0    -0.10998675              0
           -3.6    -0.14123997              0    -0.14326567              0    -0.13921427              0
           -3.4    -0.17187599              0    -0.17407965              0    -0.16967233              0
           -3.2    -0.21159031              0    -0.21396096              0    -0.20921966              0
             -3    -0.25867659              0    -0.26123855              0    -0.25611463              0
           -2.8    -0.31734082              0    -0.32009155              0    -0.31459009              0
           -2.6    -0.37221155              0    -0.37512024              0    -0.36930286              0
           -2.4    -0.43349317              0    -0.43664731              0    -0.43033903              0
           -2.2    -0.49503046              0    -0.49833343              0    -0.49172749              0
             -2    -0.54639855              0    -0.54990527              0    -0.54289183              0
           -1.8    -0.59933796              0    -0.60297114              0    -0.59570478              0
           -1.6    -0.61634032              0    -0.62016077              0    -0.61251987              0
           -1.4    -0.61201692              0    -0.61599727              0    -0.60803657              0
           -1.2    -0.55341531              0    -0.55749535              0    -0.54933527              0
             -1    -0.45498266              0    -0.45917918              0    -0.45078614              0
           -0.8    -0.32069701              0    -0.32496075              0    -0.31643327              0
           -0.6    -0.14578805              0    -0.15019005              0    -0.14138605              0
           -0.4    0.021853681              0    0.017387532              0     0.02631983              0
           -0.2     0.21900244              0      0.2144063              0     0.22359858              0
              0     0.22515879              0     0.22052754              0     0.22979004              0
            0.2    0.027214332              0    0.022745621              0    0.031683042              0
            0.4    -0.15184424              0    -0.15624276              0    -0.14744572              0
            0.6    -0.32037159              0    -0.32465479              0    -0.31608839              0
            0.8    -0.45825154              0     -0.4624262              0    -0.45407688              0
              1    -0.55330395              0     -0.5573783              0     -0.5492296              0
            1.2     -0.6077915              0    -0.61172856              0    -0.60385444              0
            1.4    -0.61473849              0    -0.61852441              0    -0.61095257              0
            1.6    -0.59579397              0    -0.59946698              0    -0.59212096              0
            1.8    -0.55553243              0    -0.55901733              0    -0.55204753              0
              2    -0.49895547              0    -0.50230082              0    -0.49561012              0
            2.2    -0.43688914              0    -0.44000848              0     -0.4337698              0
            2.4     -0.3741162              0    -0.37705177              0    -0.37118063              0
            2.6    -0.31278859              0    -0.31555142              0    -0.31002576              0
            2.8     -0.2608168              0    -0.26338025              0    -0.25825335              0
              3    -0.21209873              0    -0.21446624              0    -0.20973122              0
            3.2     -0.1696594              0    -0.17182508              0    -0.16749372              0
            3.4    -0.13727331              0    -0.13929468              0    -0.13525194              0
            3.6    -0.11231184              0    -0.11415839              0    -0.11046529              0
            3.8   -0.091427309              0   -0.093136994              0   -0.089717624              0
              4   -0.091427309              0   -0.093136994              0   -0.089717624              0
