#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.4121004     0.18660914      4.0481218     0.17932339      4.8778999     0.23234118
           -3.8      6.4240358     0.25111382      6.0179938     0.29197457      6.8249905     0.28322623
           -3.6      8.9925026     0.31276813      8.3146233       0.269343      9.5404024     0.34023265
           -3.4      12.752695      0.3219642      11.788111     0.29975241      13.907479     0.40400793
           -3.2      17.423664     0.37477029      16.235722     0.34290675       18.67701     0.48124765
             -3      23.901721     0.46104959      22.341382     0.46658401       25.63078     0.55706213
           -2.8      30.778253     0.50759942      28.604169      0.4682075      32.915059     0.71112656
           -2.6      40.164496     0.58641927      37.418527     0.54496347      43.205154     0.71228644
           -2.4      50.460379     0.72011317      47.366827     0.78715111      53.126394     0.75920943
           -2.2      59.716078      0.6964967      55.666785     0.64107488      63.911038      0.8805008
             -2      68.454616     0.74552218      64.258934     0.69855218       72.49984     0.92708988
           -1.8      78.977929     0.98129802       75.17324      1.4124377      82.483527      0.9733106
           -1.6      88.252624     0.80852717      82.425688     0.74799584      94.082587       1.008564
           -1.4      92.119596      0.8451546      86.637811     0.80812478      97.031532      1.0412499
           -1.2      99.027806     0.86382054      93.094647     0.80494691       104.6417      1.0673799
             -1      99.873539     0.87362441      94.104812     0.82776508      105.03706      1.0789044
           -0.8      98.271381      4.0384805      93.391843      2.6653827      102.00318      5.7567608
           -0.6      101.12676     0.87980458      95.215562      0.8280822       106.4711      1.0828694
           -0.4      101.12991     0.86780956      95.127636     0.80312565      106.45624      1.0808061
           -0.2      100.35668     0.88101053       94.35043     0.84859429       105.8819      1.0753498
              0      100.02786     0.92671449      94.271715     0.96065844      105.00194      1.0768353
            0.2      101.36721      0.8621063      94.903179     0.78632892      107.66797      1.0800818
            0.4      102.09454      0.9278386      96.192617     0.95535796      107.40616      1.0899476
            0.6      102.42482     0.90184697       95.91993     0.86885491      108.60454      1.0970897
            0.8      102.33424     0.86958607       95.90299     0.79912965      108.55766      1.0866162
              1      97.880467     0.86178851      91.666426     0.81489791      103.69631       1.065944
            1.2      94.861305     0.86310761      89.370656     0.81870497      100.05619      1.0817432
            1.4      87.249206     0.81942103      81.701524     0.75428932      92.920775      1.0335533
            1.6       79.84427     0.78203747      74.806508     0.73323477      85.035682     0.97910105
            1.8      70.039524     0.76247027      65.660132     0.72230673      74.275949     0.94354217
              2      60.249677     0.68953741      56.343359     0.66177587      64.655238     0.87554191
            2.2      50.640269     0.77880818      47.324327     0.93066649      53.709267     0.79843402
            2.4      39.570478     0.56747274      37.030839     0.53258794      42.201392     0.70430558
            2.6      30.701285     0.49213185      28.765386      0.4634239      33.104395     0.63708648
            2.8      23.751244     0.45405578      22.038625     0.41215413      25.761589     0.58409531
              3      16.745521     0.41502841      15.912266     0.46902053      17.705275     0.48529099
            3.2      13.007818     0.34671945       12.25751     0.33367611      13.793122     0.42253776
            3.4      9.1276217     0.34799537        8.51232      0.3919797      9.9393845     0.35685613
            3.6      5.8968836     0.23436914      5.4606832     0.21475055      6.1688742     0.28827342
            3.8      4.5078837     0.20826498      4.2302691     0.23180394      4.7279818     0.24036262
              4      4.5078837     0.20826498      4.2302691     0.23180394      4.7279818     0.24036262
