#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.13699632    0.029420823     0.11925687    0.025535244     0.15982449    0.036958904
           -3.8     0.34343053     0.04840009     0.27648916    0.043470542      0.3811121    0.055487307
           -3.6     0.40808982    0.054760634     0.36035672    0.049573893     0.45613693    0.066927387
           -3.4     0.91056264    0.095340558     0.86976228     0.11077178     0.91750398    0.092897581
           -3.2      1.2691747     0.10441211      1.1975921    0.096791365      1.2914064     0.12013273
             -3      2.5762632     0.14595611      2.3781756     0.13750962      2.9022084     0.17107631
           -2.8      3.8879323     0.17210092      3.5217527     0.16008767      4.3066065     0.20605052
           -2.6      6.3726985     0.20937956      5.7036828     0.18466857      7.2619712     0.26557906
           -2.4       9.796575     0.26629722      8.9209015     0.23999611      10.792878     0.32867355
           -2.2       14.41642     0.33094772      13.183087     0.29751332      15.741254     0.42080983
             -2      20.672199     0.43593635      19.162089     0.41774019      23.852171      1.6357189
           -1.8      31.478212     0.53029406      29.488409     0.55746224      33.427092      0.6122079
           -1.6      44.852083     0.68001782      42.120944     0.75901744      46.984845     0.73217339
           -1.4      63.688736     0.69360671      59.413988     0.63835913      68.128152      0.8635985
           -1.2      87.971567     0.83661866      82.688009     0.81218635      92.857905      1.0136357
             -1      117.80776     0.94581185      109.94141       1.017868      125.35056      1.1804225
           -0.8       153.6123      1.1071521      144.35406      1.0536734      162.27344       1.398603
           -0.6      186.15712      1.1849187      174.94173      1.1000118      197.34988      1.4910203
           -0.4      218.21411      1.4866932      205.48859      1.3932305      231.18097       1.637524
           -0.2      235.02145      1.3196025      220.26755      1.2423867      249.05436      1.6627236
              0       229.9024      4.1885831      218.09128      3.0221417      239.62718      6.6361979
            0.2      218.28047      1.2959909      205.42986      1.2622451      230.52531      1.6015793
            0.4      186.24397      1.1786359      174.93785       1.081675      197.61719      1.5010155
            0.6      150.39672       1.083902      141.37167      1.0287016      159.04259      1.3417695
            0.8      117.95171      1.0682739      111.18764      1.1708871      123.94949       1.185794
              1      87.984176      1.0003464      82.726506     0.82130048      93.091661      1.2621023
            1.2      63.845323     0.71173657      60.074187     0.68278661      67.433928     0.87471287
            1.4      45.078378     0.59374911      41.991021     0.57750184      48.002737     0.73030661
            1.6      32.121701     0.61119018      29.975311      0.7081508      34.499739     0.62737714
            1.8      21.241969     0.42319173      19.637518     0.41121158      22.892432     0.49861926
              2      14.344135     0.32586503       13.10521     0.29690248      15.727718     0.40948957
            2.2      9.7425377     0.35100203      9.0308148     0.37495643      10.441241     0.35826024
            2.4      5.9441072     0.20024844      5.2969073     0.17227923      6.7096955     0.25938021
            2.6      3.5200524      0.1579565      3.1783104      0.1394203      3.8985626      0.2004013
            2.8      2.3183245     0.13147197      2.0959721     0.11842205      2.5617372     0.16330467
              3      1.4647058     0.10040152      1.3185224    0.087343856      1.5996493     0.12878583
            3.2      1.0224528    0.089600834     0.91269638    0.084836638      1.1371001     0.10295619
            3.4     0.59799526    0.068449236     0.52659014    0.060116676     0.67515171    0.083147919
            3.6     0.23675184    0.040254408     0.20971023    0.035702795     0.26520553    0.049733977
            3.8     0.16041888    0.034213951     0.13898272    0.031175599     0.18517658     0.04236251
              4     0.16041888    0.034213951     0.13898272    0.031175599     0.18517658     0.04236251
