#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4       4.212169     0.18742318      3.9451195     0.16783984      4.4573167     0.23544714
           -3.8       5.770606     0.21510194      5.3491553      0.2222389      6.0827329     0.26290532
           -3.6      7.5837048     0.62622333      7.1039378      1.1472471      8.1212033     0.50890683
           -3.4      11.246258     0.31559238      10.639892     0.29844057       11.80075     0.39867263
           -3.2       16.78022     0.36613183      15.789846     0.34060983      17.759516     0.45873002
             -3      22.353183     0.44154141      21.044216     0.45712146      23.684741     0.52557102
           -2.8      30.348262     0.50382597      28.799951      0.4965258      31.759633     0.58649289
           -2.6      37.366452     0.54280003      35.450436     0.51188826      38.986208     0.68411826
           -2.4      47.940913     0.76712413      45.363844     0.93462342      50.367243     0.77660947
           -2.2      57.697519     0.76643451      54.775651       1.134577      60.789143     0.84180163
             -2      67.466269     0.75315901      63.420392     0.73598733      71.252382     0.91230586
           -1.8      77.788872     0.79529995      72.960879     0.77455481       82.68145     0.96211425
           -1.6      87.582621     0.86802193      82.513115     0.89835961      91.793006      1.0743198
           -1.4      94.138288      0.9712397      88.325952      1.0745938      99.869604      1.0517258
           -1.2      99.756543     0.86809238      93.772952     0.81247976      105.26248      1.0705956
             -1      98.482195       4.043319      93.465258      2.6680735      102.33729       5.763653
           -0.8      102.49919     0.87987946      96.174504     0.82983862      108.50803       1.090927
           -0.6      105.07559     0.88986852      98.068439     0.82793931      112.01174      1.0976614
           -0.4      105.43978     0.89283624       98.40724     0.83103599      112.39055      1.1000667
           -0.2      104.70987     0.89706415      97.754277     0.82158165      111.33147       1.121002
              0      105.54584     0.88320673      98.252637     0.81265826      112.83905      1.0949372
            0.2      104.46934     0.88156396       97.52954      0.8171163      111.18429      1.0904523
            0.4      103.40777      0.8787714      96.847994     0.80478517      109.44159      1.1016838
            0.6      104.55548     0.89486975      97.950751     0.83113751      110.75638      1.1120825
            0.8      101.25832     0.88284185        94.8985     0.82533089      107.37432      1.0928119
              1      98.863393     0.89079599      92.508536     0.84226067      104.98811      1.0930442
            1.2      94.943443     0.96939281      89.456393      1.0600028      99.638868      1.0614645
            1.4      86.956738     0.85185846      81.825249     0.83742985      91.960422      1.0278054
            1.6      78.886449     0.80789791      74.221055     0.80616669      83.616732     0.98295335
            1.8      68.690911     0.72261127      64.161104     0.65799941      73.614845     0.91782118
              2      57.002231     0.67256728      53.512793     0.63089571      60.906144     0.84907263
            2.2      49.036421     0.63799623       45.68218     0.63168469      52.574725     0.81065971
            2.4      39.260479     0.59962755      37.029022     0.62969296      43.397167       1.710696
            2.6      29.032076     0.47817614      27.267875     0.45865451      30.582782     0.61586943
            2.8      22.529335     0.43762495      21.320738     0.43136146       23.68101     0.54299002
              3      16.473608     0.37255183      15.676196     0.34985388      17.122523      0.4488939
            3.2      12.317613     0.30821937      11.500828     0.27824138      13.160268     0.39804163
            3.4      8.3486039     0.27505547       7.352601     0.56492098      8.9020706     0.34423708
            3.6      5.1286663      0.6258277      4.6980503     0.84987777      5.8728014      0.2815005
            3.8      4.0599054     0.18030845      3.8455632     0.16662753      4.3280909     0.23432531
              4      4.0599054     0.18030845      3.8455632     0.16662753      4.3280909     0.23432531
