#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.18790645   0.0059211144     0.17579084   0.0054323016     0.19903041   0.0075293731
             10     0.56856526    0.010054053      0.5303328   0.0094732037     0.61052013    0.012629956
             20      0.9048202    0.012039523     0.84622665    0.011223188     0.97146931    0.015234616
             30      1.2615958    0.014749617      1.1765457    0.013680519      1.3611536    0.018653066
             40      1.5484676    0.017553372      1.4590606    0.024136756      1.6473154    0.019551803
             50      1.7652841    0.024171545      1.6582801     0.02736786      1.8889182    0.026092253
             60      1.9834217    0.017958463      1.8576477    0.017242479       2.118541    0.021863062
             70      2.1300176     0.01818512       1.993403    0.016876405      2.2726444    0.022900118
             80      2.2146862    0.018438647      2.0736099    0.017128363       2.362727    0.023214432
             90      2.2835901    0.020710143      2.1378402    0.022695183      2.4344882    0.023322076
            100      2.2627731    0.018678121      2.1124951     0.01765022      2.4222712    0.023220235
            110      2.2297902    0.018170428      2.0862113    0.016588297      2.3811424    0.023029122
            120      2.1840898    0.018470115      2.0455311    0.017189697      2.3570905    0.038643067
            130      2.1451535    0.018452142      2.0168201    0.017574982      2.2715385    0.023636959
            140      2.0391886    0.017653553      1.9138401    0.016904061      2.1593689    0.021830126
            150      1.9205384    0.017446472      1.7988494    0.017106756      2.0459959    0.021428609
            160      1.7658786    0.016570324      1.6527116    0.018901931      1.8607689     0.02082241
            170      1.7077704    0.018138701      1.6044597     0.01969139      1.8030599    0.020058517
            180      1.5608088    0.015435699      1.4582618    0.014607369      1.6686347    0.019139821
            190      1.4434515    0.016517962      1.3585989    0.017220246      1.5113917    0.018897934
            200      1.3010142    0.013952654      1.2238434    0.012708619      1.3704139    0.017543039
            210      1.2335039     0.01419686      1.1588397    0.014015426      1.3050278    0.016992613
            220      1.0715555    0.012812855      1.0090068    0.012018643      1.1275565    0.015868775
            230      1.0146975    0.012453105     0.94931481    0.011894834      1.0792939      0.0153276
            240     0.84003548     0.07976786     0.81542088    0.052008297     0.84902979     0.11411181
            250     0.81348814    0.012783141     0.76484032    0.014392366     0.85654448    0.013747321
            260     0.72769351    0.011668483     0.68807212    0.012366939     0.75999376    0.013282641
            270     0.67865886    0.010189749     0.64034257   0.0096262734     0.70899049    0.011819818
            280     0.58321035   0.0094803284     0.54818708   0.0087155482      0.6110411    0.011791902
            290     0.55731038   0.0099847649     0.52001463     0.01105401     0.58422657    0.011252408
            300     0.48813333   0.0085681216     0.45777811   0.0079437323      0.5137793    0.010687159
            310     0.42861763   0.0080633472     0.40047227   0.0075209517     0.45569398    0.010039706
