#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      386.53762              0       265.0844              0      507.99084              0
           -3.8      31698.586              0       8475.713              0      54921.459              0
           -3.6      4240.3279              0      1855.3346              0      6625.3212              0
           -3.4  1.3156715e+08              0         168440              0  2.6296586e+08              0
           -3.2       3454.253              0       2084.682              0       4823.824              0
             -3      53278.065              0      18528.825              0      88027.305              0
           -2.8       200325.5              0       22068.46              0      378582.54              0
           -2.6      760827.06              0      291621.46              0      1230032.7              0
           -2.4  1.3677333e+10              0         186000              0   2.735448e+10              0
           -2.2      194084.41              0      107593.43              0      280575.39              0
             -2      3099944.4              0       918266.1              0      5281622.7              0
           -1.8      370742.59              0      245022.93              0      496462.25              0
           -1.6      6489745.6              0      1764206.7              0       11215284              0
           -1.4      1470503.4              0       961332.5              0      1979674.3              0
           -1.2      5689735.7              0      2958057.9              0      8421413.5              0
             -1      9718217.9              0      5552733.3              0       13883702              0
           -0.8        3397097              0      1958343.4              0      4835850.6              0
           -0.6       21426357              0       10405262              0       32447452              0
           -0.4  1.0114058e+08              0       38205714              0  1.6407545e+08              0
           -0.2  2.0267473e+09              0   5.259795e+08              0  3.5275151e+09              0
              0   2.775361e+08              0  1.0974975e+08              0  4.4532245e+08              0
            0.2       18734834              0        6067318              0       31402350              0
            0.4       48726903              0       12443519              0       85010287              0
            0.6       90829393              0       19445640              0  1.6221315e+08              0
            0.8       38535335              0        7910458              0       69160212              0
              1  1.0506233e+09              0  1.4011845e+08              0  1.9611282e+09              0
            1.2      2162765.9              0      1099956.9              0      3225574.9              0
            1.4  2.0091959e+08              0        3638720              0  3.9820046e+08              0
            1.6       11033959              0      3413830.1              0       18654088              0
            1.8      876854.42              0      530244.61              0      1223464.2              0
              2  1.6911635e+08              0       13660150              0  3.2457255e+08              0
            2.2      2941180.5              0       846280.2              0      5036080.8              0
            2.4      69887.791              0      21067.411              0      118708.17              0
            2.6      28331.361              0      14932.635              0      41730.087              0
            2.8       59247.59              0      14578.671              0      103916.51              0
              3       11585.29              0      3725.1679              0      19445.412              0
            3.2      38122.234              0       3270.258              0       72974.21              0
            3.4      150544.55              0       31527.74              0      269561.36              0
            3.6      391.19833              0      286.12357              0      496.27309              0
            3.8      383.55762              0      191.41954              0       575.6957              0
              4      383.55762              0      191.41954              0       575.6957              0
