#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      44445.745              0      31153.052              0      57738.438              0
           -3.8      94657.893              0      28500.009              0      160815.78              0
           -3.6       46668.13              0      35053.593              0      58282.667              0
           -3.4      16364.344              0      12470.795              0      20257.893              0
           -3.2      319070.19              0        25962.5              0      612177.88              0
             -3      9756.1463              0      6536.8629              0       12975.43              0
           -2.8      8326.4491              0      5928.2954              0      10724.603              0
           -2.6      31436.224              0       6257.096              0      56615.352              0
           -2.4      7068.3804              0      5100.3247              0      9036.4361              0
           -2.2       160974.6              0        7151.94              0      314797.26              0
             -2      38297.673              0       8657.793              0      67937.553              0
           -1.8      158001.99              0        7936.03              0      308067.95              0
           -1.6      1927.4602              0       1401.624              0      2453.2964              0
           -1.4      2676.2315              0       1803.849              0       3548.614              0
           -1.2      3461.5962              0      1804.2288              0      5118.9636              0
             -1      26071.609              0       4772.622              0      47370.596              0
           -0.8      2725.8348              0      1554.4989              0      3897.1707              0
           -0.6      815.36606              0      422.70263              0      1208.0295              0
           -0.4       1697.328              0      1166.4828              0      2228.1732              0
           -0.2      2009.1584              0       475.4181              0      3542.8987              0
              0      735.00023              0      530.03842              0      939.96204              0
            0.2      1147.9141              0      469.05589              0      1826.7723              0
            0.4      2353.9311              0       752.0936              0      3955.7686              0
            0.6      2688.8806              0       856.2993              0      4521.4619              0
            0.8      4421.6107              0      1929.0395              0      6914.1819              0
              1      2077.1418              0      1314.6835              0      2839.6001              0
            1.2      12222.862              0      5034.9586              0      19410.765              0
            1.4        2467.13              0      1721.8812              0      3212.3788              0
            1.6      3523.3682              0      2462.7161              0      4584.0203              0
            1.8      4679.6353              0      3285.3426              0       6073.928              0
              2      3863.5002              0      2784.2317              0      4942.7687              0
            2.2      4109.7231              0      3198.3433              0      5021.1029              0
            2.4      8748.8542              0      5749.8824              0      11747.826              0
            2.6      28026.395              0      15400.263              0      40652.527              0
            2.8      8121.7075              0      6183.9527              0      10059.462              0
              3      18285.936              0      12699.973              0      23871.898              0
            3.2      94518.579              0      43268.218              0      145768.94              0
            3.4      18433.378              0      14667.812              0      22198.944              0
            3.6      45721.185              0      32335.948              0      59106.422              0
            3.8      87689.162              0      35468.627              0       139909.7              0
              4      87689.162              0      35468.627              0       139909.7              0
